Taxa	reSRR3584976	reSRR3584977	reSRR3584978	reSRR3584979	reSRR3584980	reSRR3584981	reSRR3584982	reSRR3584983	reSRR3584984	reSRR3584985	reSRR3584986	reSRR3584987
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__phaeobacter|s__phaeobacter_porticola	0.000631143790334033	0.000815797982314044	0.00150389508827864	0.00182955151344982	0.000588371532017842	0.00150650548367996	0.000998312452630074	0.00179198875614898	0.000811863944310369	0.000428359649443643	0.00100113612803175	0.00115403612594689
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseibacterium	0.0018934313710021	0.00157720943247382	0.00248142689565976	0.00261364501921402	0.00157790547222967	0.00255450929841385	0.002755342369259	0.00288123682361209	0.00148253415917546	0.00161458637097989	0.00180850397321864	0.00253887947708315
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseibacterium|s__roseibacterium_elongatum	0.0018934313710021	0.00157720943247382	0.00248142689565976	0.00261364501921402	0.00157790547222967	0.00255450929841385	0.002755342369259	0.00288123682361209	0.00148253415917546	0.00161458637097989	0.00180850397321864	0.00253887947708315
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseivivax	0.00536472221783928	0.00399741011333881	0.00725629380094445	0.00672080147797892	0.00569650619635456	0.00700852551103286	0.00786670212672498	0.00685172171468728	0.00543595858364334	0.0052721187623833	0.00539321720584844	0.00639665738381989
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseivivax|s__roseivivax_marinus	0.00258195186954832	0.00174036902893663	0.00281980329052245	0.00268832059119157	0.00208604452260871	0.00278376013288688	0.00339426233894225	0.00267041461700632	0.00229439810348583	0.00260310863892676	0.00184079868702612	0.00293454900597923
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseivivax|s__roseivivax_sp._thaf30	0.00278277034829096	0.00225704108440219	0.00439889313321503	0.00403248088678735	0.00361046167374585	0.00419201525893554	0.00447243978778273	0.00414617006324666	0.0031062620477962	0.00266901012345655	0.00355241851882233	0.00342913591709932
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseobacter	0.00261064022365441	0.00239300741478786	0.00639155412518423	0.00578735682825963	0.00393139160030103	0.00546926990814247	0.00658886218735849	0.00597329585382994	0.00268268085946035	0.00260310863892676	0.00442437579162417	0.00497884157194228
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseobacter|s__roseobacter_denitrificans	0.00106146910192542	0.000652638385851235	0.002218245255211	0.00216559158734876	0.00109651058239689	0.00216150786788864	0.00207648990147055	0.00214335910049192	0.000564774917781126	0.000626064103033017	0.00125949383849155	0.001747540419291
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseobacter|s__roseobacter_litoralis	0.000487702019803571	0.00106053737700826	0.00240623214124583	0.00186688929943859	0.00144418466949834	0.00140825512604866	0.00219628739578616	0.00189739985945186	0.00123544513264621	0.000988522267946869	0.00135637797991398	0.00164862303706698
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseobacter|s__roseobacter_ponti	0.00103278074781933	0.000652638385851235	0.00169188197431347	0.0017175381554835	0.00136395218785954	0.0018340066757843	0.00227615239199657	0.00193253689388616	0.00084716237667169	0.000955571525681973	0.00177620925941116	0.00154970565484296
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseovarius	0.0139138517414548	0.0109588862290853	0.0262429692904623	0.0216932536594764	0.0148162649426311	0.0193553204533665	0.0232407138972281	0.0179901616303584	0.0128486293795206	0.0130484939368987	0.012691822526338	0.019222944612201
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseovarius|s__roseovarius_faecimaris	0.0011188458101376	0.00141404983601101	0.00349655608024784	0.00283767173514666	0.00203255620151618	0.00271825989446602	0.00307480235410063	0.00252986647926915	0.00201201064459526	0.00128507894833093	0.00171161983179621	0.00253887947708315
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseovarius|s__roseovarius_indicus	0.00433194147001995	0.00350793132395039	0.00684272265166782	0.00492858775051788	0.00331627590773693	0.00576402098103637	0.00579021222525443	0.00428671820098384	0.00423581188335845	0.00306441903063529	0.00268046124602048	0.00530856617935568
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseovarius|s__roseovarius_mucosus	0	0	0.002218245255211	0.00209091601537122	0.00192557955933112	0.00268550977525558	0.0026754773730486	0.00140548137737175	0	0.00112032523700645	0.00129178855229903	0.00247293455560047
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseovarius|s__roseovarius_sp._scsio_43702	0.00232375668259348	0.00165878923070522	0.00308298493097122	0.00369644081288841	0.00173837043550726	0.00229250834473037	0.00327446484462664	0.00228390723822909	0.00264738242709903	0.00194409379362884	0.00171161983179621	0.00201132010522172
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseovarius|s__roseovarius_sp._thaf27	0.00131966428888025	0.00182194882716803	0.00233103738683189	0.00212825380135999	0.000882557298026762	0.001735756318153	0.00235601738820697	0.00182712579058327	0.00183551848278866	0.00187819230909905	0.00116260969706913	0.00211023748744574
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseovarius|s__roseovarius_sp._thaf8	0.00143441770530462	0.000842991248391178	0.00263181640448762	0.00153084922553964	0.00184534707769232	0.00144100524525909	0.00147750242989251	0.00101897399859452	0	0	0.00090425198660932	0.00148376073336028
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseovarius|s__roseovarius_sp._thaf9	0.00169261289225945	0.00160440269855095	0.00293259542214335	0.00257630723322525	0.00205930036206245	0.00258725941762428	0.00315466735031103	0.00252986647926915	0.00204730907695658	0.00233950270080759	0.00180850397321864	0.0020772650267044
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__roseovarius|s__roseovarius_sp._tm1035	0.00157785947583508	0	0.00251902427286672	0.00182955151344982	0.000936045619119293	0	0.00127783993936649	0.00200281096275474	0	0.00125212820606603	0.00129178855229903	0.00115403612594689
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__ruegeria	0.00553685234247583	0.00590093873873825	0.0107152525039853	0.0102678911469122	0.00722092334749169	0.00939928421339454	0.0103425170092476	0.0108573436401968	0.00603603193378579	0.00540392173144288	0.00729860532048951	0.00926526146831643
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__ruegeria|s__ruegeria_pomeroyi	0.00206556149563865	0.00236581414871073	0.00402291936114537	0.00309903623706806	0.00213953284370124	0.00311126132499122	0.0040731148067307	0.00425158116654954	0.00194141377987262	0.00200999527815863	0.00274505067363544	0.00306643884894458
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__ruegeria|s__ruegeria_sp._ad91a	0.00060245543622794	0.000489478789388426	0.00124071344782988	0.00130682250960701	0.00136395218785954	0.00121175441078606	0.00143756993178731	0.00130007027406887	0.000670670214865088	0.000659014845297913	0.000936546700416796	0.00118700858668823
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__ruegeria|s__ruegeria_sp._scsio_43209	0.00106146910192542	0.000978957578776852	0.00206785574638313	0.00209091601537122	0.00139069634840581	0.00199775727183647	0.00159729992420812	0.00186226282501757	0.00091775924139433	0.000626064103033017	0.00155014626275883	0.0015826781155843
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__ruegeria|s__ruegeria_sp._thaf33	0.000860650623182772	0.000870184514468313	0.00184227148314134	0.00201624044339368	0.00112325474294315	0.00189950691420517	0.00203655740336535	0.00193253689388616	0.0017296231857047	0.00125212820606603	0.000871957272801844	0.00187943026225636
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__ruegeria|s__ruegeria_sp._tm1040	0.000889338977288864	0.00114211717523966	0.00150389508827864	0.00168020036949473	0.00114999890348942	0.00111350405315475	0.00115804244505089	0.00140548137737175	0.000705968647226408	0.000790817814357495	0.00113031498326165	0.00145078827261894
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sagittula	0.00384423945021638	0.00296406600240769	0.00541402231780311	0.00418183203074244	0.00406511240303236	0.00553477014656333	0.00515129225557118	0.00491918482080112	0.00335335107432544	0.00273491160798634	0.0035847132326298	0.00451722712156353
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sagittula|s__sagittula_sp._p11	0.00384423945021638	0.00296406600240769	0.00541402231780311	0.00418183203074244	0.00406511240303236	0.00553477014656333	0.00515129225557118	0.00491918482080112	0.00335335107432544	0.00273491160798634	0.0035847132326298	0.00451722712156353
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__salipiger	0.0105860026651481	0.00832113941960324	0.0125199266099197	0.0105292556488336	0.00855813137480497	0.0119537935118084	0.0130579268804014	0.0109627547434996	0.00956587516991783	0.00738096626733662	0.00833203616232873	0.0117052235631756
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__salipiger|s__salipiger_abyssi	0.00393030451253466	0.0031272255988705	0.00447408788762896	0.00392046752882104	0.00304883430227427	0.00442126609340858	0.00507142725936078	0.0039353478566409	0.0038122306950226	0.00280081309251613	0.00332635552217	0.00494586911120094
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__salipiger|s__salipiger_profundus	0.00441800653233823	0.00285529293809915	0.00515084067735435	0.00399514310079858	0.00353022919210705	0.00451951645103988	0.00495162976504517	0.00439212930428672	0.00405931972155185	0.00289966531931082	0.00293881895648029	0.00405561267118477
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__salipiger|s__salipiger_sp._ccb-mm3	0.00220900326616911	0.00231142761655646	0.00285740066772942	0.00257630723322525	0.00197906788042365	0.00294751072893905	0.00299493735789022	0.00260014054813774	0.00165902632098206	0.00168048785550968	0.00203456696987097	0.00267076932004851
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sulfitobacter	0.0251883749051491	0.0218905791920935	0.0527867175985803	0.0438345607508181	0.0312639236785844	0.0402498965096233	0.0497159601409777	0.0436401967673928	0.0264738242709903	0.0228019136473078	0.0317457036727486	0.0400615398007276
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sulfitobacter|s__sulfitobacter_alexandrii	0.00312703059756407	0.00222984781832505	0.00612837248473547	0.00545131675436068	0.00312906678391307	0.00396276442446251	0.00459223728209834	0.00488404778636683	0.00430640874808109	0.0029985175461055	0.0035847132326298	0.00445128220008085
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sulfitobacter|s__sulfitobacter_mediterraneus	0.00157785947583508	0.00149562963424241	0.00515084067735435	0.00399514310079858	0.00334302006828319	0.00409376490130424	0.00463216978020354	0.00411103302881237	0.00211790594167922	0.00125212820606603	0.00397224979831951	0.00352805329932334
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sulfitobacter|s__sulfitobacter_pontiacus	0	0	0	0	0	0	0	0	0	0	0.000968841414224271	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sulfitobacter|s__sulfitobacter_pseudonitzschiae	0.00381555109611029	0.00348073805787325	0.00943694167894848	0.00828898848950734	0.00545580875143817	0.00772902813366241	0.00998312452630074	0.00906535488404779	0.00469469150405561	0.00461310391708539	0.00552239606107835	0.00725394136309472
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sulfitobacter|s__sulfitobacter_sp._b30-2	0	0	0	0	0	0.000818752980260848	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sulfitobacter|s__sulfitobacter_sp._bsw21498	0.000573767082121848	0.000598251853696965	0.002218245255211	0.0019789026574049	0.00106976642185062	0.00150650548367996	0.00171709741852373	0.00165144061841181	0.000988356106116971	0.000593113360768121	0.0011949044108766	0.0014178158118776
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sulfitobacter|s__sulfitobacter_sp._cb2047	0	0.000897377780545448	0.00135350557945078	0	0.000989533940211824	0.00091700333789215	0.00155736742610292	0	0	0	0	0.00105511874372287
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sulfitobacter|s__sulfitobacter_sp._d7	0.00123359922656197	0.00135966330385674	0.00229344000962493	0.00347241409695578	0.00195232371987738	0.0019322570334156	0.0027154098711538	0.00277582572030921	0.00169432475334338	0.00154868488645009	0.00187309340083359	0.00250590701634181
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sulfitobacter|s__sulfitobacter_sp._jk7-1	0.00137704099709244	0.00119650370739393	0.00263181640448762	0.00212825380135999	0.00173837043550726	0.00212875774867821	0.00319459984841624	0.00238931834153197	0.00109425140320093	0.00105442375247666	0.00142096740752893	0.00290157654523789
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sulfitobacter|s__sulfitobacter_sp._jl08	0.00728684194294747	0.00581935894050684	0.0104896682407435	0.00761690834170944	0.00607092444400227	0.0072377763455059	0.00906467706988107	0.00695713281799016	0.00670670214865088	0.00655719771071423	0.0067818898995699	0.0071550239808707
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sulfitobacter|s__sulfitobacter_sp._sk011	0.00166392453815336	0.00106053737700826	0.00312058230817818	0.00276299616316911	0.00141744050895207	0.00252175917920341	0.00359392482946827	0.0022487702037948	0.00116484826792357	0.00102147301021176	0.00190538811464107	0.00237401717337645
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sulfitobacter|s__sulfitobacter_sp._sk012	0.00109015745603151	0.000815797982314044	0.00240623214124583	0.00231494273130385	0.00192557955933112	0.00225975822551994	0.00251574738062779	0.00217849613492621	0.00084716237667169	0.0007578670720926	0.00138867269372146	0.00178051288003234
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sulfitobacter|s__sulfitobacter_sp._sk025	0.00131966428888025	0.000951764312699718	0.00184227148314134	0.00238961830328139	0.0016313937933222	0.00091700333789215	0.0013577049355769	0.00228390723822909	0	0	0	0.00184645780151502
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__sulfitobacter|s__sulfitobacter_sp._thaf37	0.00200818478742647	0.00176756229501376	0.00548921707221704	0.00328572516701192	0.00235348612807137	0.00402826466288337	0.00455230478399314	0.00491918482080112	0.00271797929182167	0.0022406504740129	0.00293881895648029	0.00359399822080602
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__tateyamaria	0.00134835264298634	0.00106053737700826	0.00266941378169459	0.00238961830328139	0.00165813795386846	0.00235800858315124	0.00223621989389137	0.00217849613492621	0.00127074356500753	0.000856719298887286	0.00187309340083359	0.00253887947708315
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__tateyamaria|s__tateyamaria_omphalii	0.00134835264298634	0.00106053737700826	0.00266941378169459	0.00238961830328139	0.00165813795386846	0.00235800858315124	0.00223621989389137	0.00217849613492621	0.00127074356500753	0.000856719298887286	0.00187309340083359	0.00253887947708315
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__thalassobius	0.00134835264298634	0.000897377780545448	0.00297019279935032	0.00257630723322525	0.00173837043550726	0.00206325751025734	0.00315466735031103	0.00203794799718904	0.00120014670028489	0.00128507894833093	0.00135637797991398	0.00220915486966975
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__thalassobius|s__thalassobius_gelatinovorus	0.00134835264298634	0.000897377780545448	0.00297019279935032	0.00257630723322525	0.00173837043550726	0.00206325751025734	0.00315466735031103	0.00203794799718904	0.00120014670028489	0.00128507894833093	0.00135637797991398	0.00220915486966975
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__thalassococcus	0.00103278074781933	0.00114211717523966	0.00229344000962493	0.00205357822938245	0.00152441715113714	0.00199775727183647	0.00191675990904974	0.00158116654954322	0.00105895297083961	0.00131802969059583	0.00148555683514388	0.00211023748744574
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__thalassococcus|s__thalassococcus_sp._s3	0.00103278074781933	0.00114211717523966	0.00229344000962493	0.00205357822938245	0.00152441715113714	0.00199775727183647	0.00191675990904974	0.00158116654954322	0.00105895297083961	0.00131802969059583	0.00148555683514388	0.00211023748744574
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__yangia	0.00246719845312395	0.00263774680948207	0.00300779017655728	0.00212825380135999	0.00205930036206245	0.00307851120578079	0.00279527486736421	0.00305692199578356	0.00254148713001507	0.00270196086572144	0.00235751410794573	0.00306643884894458
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodobacterales|f__roseobacteraceae|g__yangia|s__yangia_pacifica	0.00246719845312395	0.00263774680948207	0.00300779017655728	0.00212825380135999	0.00205930036206245	0.00307851120578079	0.00279527486736421	0.00305692199578356	0.00254148713001507	0.00270196086572144	0.00235751410794573	0.00306643884894458
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales	0.167224416084413	0.155763028089828	0.15527716786477	0.119406239592092	0.122514999462442	0.16077033520402	0.147111323019568	0.122839072382291	0.161702118647209	0.160107656665128	0.123882522165477	0.159224012919929
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae	0.0464177569436575	0.0415785038319391	0.0445152946130478	0.035172194401423	0.0364522908245599	0.0470619213053936	0.0411304730483591	0.0387912860154603	0.0428875953190043	0.0449118617070527	0.0361377847505653	0.0483376274468039
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__acetobacter	0.00355735590915546	0.00266494007555921	0.00439889313321503	0.00485391217854033	0.00497441386160539	0.00465051692788162	0.00499156226315037	0.00509486999297259	0.00352984323613204	0.00352572942234383	0.00387536565689708	0.00474803434675291
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__acetobacter|s__acetobacter_aceti	0.00157785947583508	0.00163159596462809	0.00206785574638313	0.00164286258350596	0.00152441715113714	0.00157200572210083	0.00199662490526015	0.0016865776528461	0.00162372788862074	0.00174638934003947	0.00148555683514388	0.00161565057632564
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__acetobacter|s__acetobacter_ascendens	0	0	0	0	0.000695348174202904	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__acetobacter|s__acetobacter_ghanensis	0	0	0.000902337052967185	0	0.000427906568740248	0	0.000439257479157233	0	0	0	0	0.000560531832602774
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__acetobacter|s__acetobacter_orientalis	0	0	0	0.000746755719775436	0	0	0	0.000386507378777231	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__acetobacter|s__acetobacter_pasteurianus	0.00126228758066807	0	0	0.00175487594147227	0.00128371970622075	0.00160475584131126	0.00183689491283934	0.00119465917076599	0.00141193729445282	0.000955571525681973	0.00138867269372146	0.00128592596891225
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__acetobacter|s__acetobacter_persici	0.000315571895167016	0.000516672055465561	0.000601558035311457	0.000672080147797892	0.000374418247647717	0.000458501668946075	0	0.000491918482080112	0	0.000395408907178748	0.000516715420919611	0.000593504293344113
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__acetobacter|s__acetobacter_senegalensis	0	0	0	0	0	0	0	0.000667603654251581	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__acetobacter|s__acetobacter_sp._kacc_21233	0.000344260249273109	0.000489478789388426	0.000751947544139321	0	0.000588371532017842	0.000949753457102584	0.000638919969683247	0.0005621925509487	0.000458879620697165	0.000362458164913852	0.00045212599330466	0.000659449214826792
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__acidibrevibacterium	0.00218031491206302	0.00222984781832505	0.00195506361476223	0.0014561736535621	0.00149767299059087	0.00232525846394081	0.00123790744126129	0.00158116654954322	0.00243559183293111	0.00233950270080759	0.00171161983179621	0.00243996209485913
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__acidibrevibacterium|s__acidibrevibacterium_fodinaquatile	0.00218031491206302	0.00222984781832505	0.00195506361476223	0.0014561736535621	0.00149767299059087	0.00232525846394081	0.00123790744126129	0.00158116654954322	0.00243559183293111	0.00233950270080759	0.00171161983179621	0.00243996209485913
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__acidiphilium	0.00289752376471533	0.00320880539710191	0.00270701115890156	0.00186688929943859	0.00243371860971016	0.00271825989446602	0.00255567987873299	0.0016865776528461	0.00264738242709903	0.00352572942234383	0.00229292468033078	0.00309941130968592
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__acidiphilium|s__acidiphilium_cryptum	0	0	0	0	0	0.00157200572210083	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__acidiphilium|s__acidiphilium_multivorum	0.00289752376471533	0.00320880539710191	0.00270701115890156	0.00186688929943859	0.00243371860971016	0.00114625417236519	0.00255567987873299	0.0016865776528461	0.00264738242709903	0.00352572942234383	0.00229292468033078	0.00309941130968592
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__asaia	0.000545078728015756	0.00067983165192837	0.000827142298553253	0.00112013357966315	0.000962789779665559	0.00104800381473389	0.000918447456419668	0.00122979620520028	0.000988356106116971	0.0007578670720926	0.00100113612803175	0.00145078827261894
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__asaia|s__asaia_bogorensis	0.000545078728015756	0.00067983165192837	0.000827142298553253	0.00112013357966315	0.000962789779665559	0.00104800381473389	0.000918447456419668	0.00122979620520028	0.000988356106116971	0.0007578670720926	0.00100113612803175	0.00145078827261894
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__bombella	0	0	0	0	0	0	0.00039932498105203	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__bombella|s__bombella_sp._kacc_21507	0	0	0	0	0	0	0.00039932498105203	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__entomobacter	0	0	0.000451168526483593	0.00041071564587649	0	0	0	0	0	0	0.000322947138074757	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__entomobacter|s__entomobacter_blattae	0	0	0.000451168526483593	0.00041071564587649	0	0	0	0	0	0	0.000322947138074757	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__gluconacetobacter	0.00232375668259348	0.00149562963424241	0.00127831082503685	0.0014561736535621	0.00114999890348942	0.00150650548367996	0.00147750242989251	0.00165144061841181	0.00120014670028489	0.00171343859777457	0.00116260969706913	0.00154970565484296
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__gluconacetobacter|s__gluconacetobacter_diazotrophicus	0.00232375668259348	0.00149562963424241	0.00127831082503685	0.0014561736535621	0.00114999890348942	0.00150650548367996	0.00147750242989251	0.00165144061841181	0.00120014670028489	0.00171343859777457	0.00116260969706913	0.00154970565484296
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__gluconobacter	0.00120491087245588	0.00203949495578511	0.00233103738683189	0	0.00227325364643257	0.00317676156341209	0.00103824495073528	0.0011243851018974	0.00211790594167922	0.00171343859777457	0.00116260969706913	0.00217618240892842
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__gluconobacter|s__gluconobacter_albidus	0	0	0	0	0.000347674087101452	0.000687752503419112	0	0	0	0.000560162618503226	0	0.000560531832602774
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__gluconobacter|s__gluconobacter_frateurii	0	0	0	0	0.000294185766008921	0.000360251311314773	0	0	0	0	0	0.000560531832602774
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__gluconobacter|s__gluconobacter_oxydans	0.00120491087245588	0.00168598249678236	0.00169188197431347	0	0.00128371970622075	0.00160475584131126	0.00103824495073528	0.0011243851018974	0.00127074356500753	0.00115327597927135	0.00116260969706913	0.00102214628298153
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__gluconobacter|s__gluconobacter_sphaericus	0	0.000353512459002752	0.000639155412518423	0	0.000294185766008921	0.000458501668946075	0	0	0.000811863944310369	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__granulibacter	0.00109015745603151	0.0012508902395482	0.00120311607062291	0.00134416029559578	0.0016313937933222	0.00131000476841736	0.00155736742610292	0.0016865776528461	0.00165902632098206	0.00138393117512562	0.00145326212133641	0.00125295350817091
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__acetobacteraceae|g__granulibacter|s__granulibacter_bethesdensis	0.00109015745603151	0.0012508902395482	0.00120311607062291	0.00134416029559578	0.0016313937933222	0.00131000476841736	0.00155736742610292	0.0016865776528461	0.00165902632098206	0.00138393117512562	0.00145326212133641	0.00125295350817091
