Taxonomy	reERR4183438	reERR4183440	reERR4183441	reERR4183442	reERR4183443	reERR4183444	reERR4183445	reERR4183446	reERR4183447	reERR4183448	reERR4183449	reERR4183450	reERR4183451	reERR4183452	reERR4183454	reERR4183455	reERR4183456	reERR4183457	reERR4183459	reERR4183460	reERR4183461	reERR4183462	reERR4183463	reERR4183464	reERR4183465	reERR4183466	reERR4183467	reERR4183468	reERR4183470	reERR4183471	reERR4183473	reERR4183474	reERR4183475	reERR4183477	reERR4183478	reERR4183480	reERR4183481	reERR4183482	reERR4183484	reERR4183486	reERR4183488	reERR4183490	reERR4183491	reERR4183492	reERR4183493	reERR4183494	reERR4183495	reERR4183497	reERR4183498	reERR4183499
k__Bacteria|p__Firmicutes|c__CFGB2867|o__OFGB2867|f__FGB2867|g__GGB9158|s__GGB9158_SGB14095|t__SGB14095	0	0	0	0	0	0	0	0	0	0	0	0	0.174455066172593	0	0	0	0	0.369338421774275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05299858743595	0	0	0	0	0	0	0	1.25185211897238	0
k__Bacteria|p__Firmicutes|c__CFGB2916	0	0	0	0	0	0	0	0	0	0	0	0.162731684782629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072312585112302	0	0
k__Bacteria|p__Firmicutes|c__CFGB2916|o__OFGB2916	0	0	0	0	0	0	0	0	0	0	0	0.162731684782629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072312585112302	0	0
k__Bacteria|p__Firmicutes|c__CFGB2916|o__OFGB2916|f__FGB2916	0	0	0	0	0	0	0	0	0	0	0	0.162731684782629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072312585112302	0	0
k__Bacteria|p__Firmicutes|c__CFGB29473	0.0845628657807074	0	0	0	0	0	0	0.27838407875244	0	0	1.17769023975003	0	0	0	0.0953412867118374	0.0770117196195087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5476956186801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB29473|o__OFGB29473	0.0845628657807074	0	0	0	0	0	0	0.27838407875244	0	0	1.17769023975003	0	0	0	0.0953412867118374	0.0770117196195087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5476956186801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB29473|o__OFGB29473|f__FGB29473	0.0845628657807074	0	0	0	0	0	0	0.27838407875244	0	0	1.17769023975003	0	0	0	0.0953412867118374	0.0770117196195087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5476956186801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB29473|o__OFGB29473|f__FGB29473|g__GGB47956	0.0845628657807074	0	0	0	0	0	0	0.27838407875244	0	0	1.17769023975003	0	0	0	0.0953412867118374	0.0770117196195087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260030235862261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB29473|o__OFGB29473|f__FGB29473|g__GGB47956|s__GGB47956_SGB65946	0.0845628657807074	0	0	0	0	0	0	0.27838407875244	0	0	1.17769023975003	0	0	0	0.0953412867118374	0.0770117196195087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260030235862261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB29473|o__OFGB29473|f__FGB29473|g__GGB47956|s__GGB47956_SGB65946|t__SGB65946	0.0845628657807074	0	0	0	0	0	0	0.27838407875244	0	0	1.17769023975003	0	0	0	0.0953412867118374	0.0770117196195087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260030235862261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB29473|o__OFGB29473|f__FGB29473|g__GGB47958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287665382817838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB29473|o__OFGB29473|f__FGB29473|g__GGB47958|s__GGB47958_SGB65948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287665382817838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB29473|o__OFGB29473|f__FGB29473|g__GGB47958|s__GGB47958_SGB65948|t__SGB65948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287665382817838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB31189	0	0	0.132921344184638	0	0	0	0	0	0	0	2.31158397100118	0.61168135641287	0	0	0.608528070058504	0.139919535399601	0	0	0.74964421398652	0	0	0	0	0	0	0	0	1.69476761204732	0	0	2.54672538943192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB31189|o__OFGB31189	0	0	0.132921344184638	0	0	0	0	0	0	0	2.31158397100118	0.61168135641287	0	0	0.608528070058504	0.139919535399601	0	0	0.74964421398652	0	0	0	0	0	0	0	0	1.69476761204732	0	0	2.54672538943192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB31189|o__OFGB31189|f__FGB31189	0	0	0.132921344184638	0	0	0	0	0	0	0	2.31158397100118	0.61168135641287	0	0	0.608528070058504	0.139919535399601	0	0	0.74964421398652	0	0	0	0	0	0	0	0	1.69476761204732	0	0	2.54672538943192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB31189|o__OFGB31189|f__FGB31189|g__GGB47957	0	0	0.0666153261987358	0	0	0	0	0	0	0	0.167153213881118	0.61168135641287	0	0	0.350700135312955	0.139919535399601	0	0	0.74964421398652	0	0	0	0	0	0	0	0	0.272938876797339	0	0	0.325447329166024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB31189|o__OFGB31189|f__FGB31189|g__GGB47957|s__GGB47957_SGB65947	0	0	0.0666153261987358	0	0	0	0	0	0	0	0.167153213881118	0.61168135641287	0	0	0.350700135312955	0.139919535399601	0	0	0.74964421398652	0	0	0	0	0	0	0	0	0.272938876797339	0	0	0.325447329166024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB31189|o__OFGB31189|f__FGB31189|g__GGB47957|s__GGB47957_SGB65947|t__SGB65947	0	0	0.0666153261987358	0	0	0	0	0	0	0	0.167153213881118	0.61168135641287	0	0	0.350700135312955	0.139919535399601	0	0	0.74964421398652	0	0	0	0	0	0	0	0	0.272938876797339	0	0	0.325447329166024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB32409	0.160298533154689	0	0.26752149663794	0.151246611570686	0.54360405616147	0	0.153527936467501	0.157665953439561	2.16758578335857	0.577456583777656	0.226907201979397	0.0659590815936861	0.282998073514864	0.578805872477198	0.0953945925652688	0.236422048310501	0.65789286232047	1.5982487226669	1.03846178737187	0.465811845108533	0.136351873315412	0.552392963783543	0.357583138835395	0.113701908464335	0	0	0	0.129265433888292	0.253521124227425	0.493694688201689	0.103049614020524	0.0959107675479986	0	0	0	0	0	0	0.260685248254801	0.540480700578132	0.0923518443503047	0	0	0	0	0	0.15008304952112	0.561899102304613	0.73448004129711	1.03338864873534
k__Bacteria|p__Firmicutes|c__CFGB32409|o__OFGB32409	0.160298533154689	0	0.26752149663794	0.151246611570686	0.54360405616147	0	0.153527936467501	0.157665953439561	2.16758578335857	0.577456583777656	0.226907201979397	0.0659590815936861	0.282998073514864	0.578805872477198	0.0953945925652688	0.236422048310501	0.65789286232047	1.5982487226669	1.03846178737187	0.465811845108533	0.136351873315412	0.552392963783543	0.357583138835395	0.113701908464335	0	0	0	0.129265433888292	0.253521124227425	0.493694688201689	0.103049614020524	0.0959107675479986	0	0	0	0	0	0	0.260685248254801	0.540480700578132	0.0923518443503047	0	0	0	0	0	0.15008304952112	0.561899102304613	0.73448004129711	1.03338864873534
k__Bacteria|p__Firmicutes|c__CFGB32409|o__OFGB32409|f__FGB32409	0.160298533154689	0	0.26752149663794	0.151246611570686	0.54360405616147	0	0.153527936467501	0.157665953439561	2.16758578335857	0.577456583777656	0.226907201979397	0.0659590815936861	0.282998073514864	0.578805872477198	0.0953945925652688	0.236422048310501	0.65789286232047	1.5982487226669	1.03846178737187	0.465811845108533	0.136351873315412	0.552392963783543	0.357583138835395	0.113701908464335	0	0	0	0.129265433888292	0.253521124227425	0.493694688201689	0.103049614020524	0.0959107675479986	0	0	0	0	0	0	0.260685248254801	0.540480700578132	0.0923518443503047	0	0	0	0	0	0.15008304952112	0.561899102304613	0.73448004129711	1.03338864873534
k__Bacteria|p__Firmicutes|c__CFGB32409|o__OFGB32409|f__FGB32409|g__GGB45559	0.160298533154689	0	0.26752149663794	0.151246611570686	0.54360405616147	0	0.153527936467501	0.157665953439561	2.16758578335857	0.577456583777656	0.226907201979397	0.0659590815936861	0.282998073514864	0.578805872477198	0.0953945925652688	0.236422048310501	0.65789286232047	1.5982487226669	1.03846178737187	0.34011771370439	0.136351873315412	0.552392963783543	0.357583138835395	0.113701908464335	0	0	0	0.129265433888292	0.253521124227425	0.493694688201689	0.103049614020524	0.0959107675479986	0	0	0	0	0	0	0.260685248254801	0.540480700578132	0.0923518443503047	0	0	0	0	0	0.15008304952112	0.561899102304613	0.73448004129711	1.03338864873534
k__Bacteria|p__Firmicutes|c__CFGB32409|o__OFGB32409|f__FGB32409|g__GGB45559|s__GGB45559_SGB63246	0.160298533154689	0	0.26752149663794	0.151246611570686	0.54360405616147	0	0.153527936467501	0.157665953439561	2.16758578335857	0.577456583777656	0.226907201979397	0.0659590815936861	0.282998073514864	0.578805872477198	0.0953945925652688	0.236422048310501	0.65789286232047	1.5982487226669	0.732208828890205	0.34011771370439	0.136351873315412	0.552392963783543	0.357583138835395	0.113701908464335	0	0	0	0.129265433888292	0.253521124227425	0.493694688201689	0.103049614020524	0.0959107675479986	0	0	0	0	0	0	0.260685248254801	0.540480700578132	0.0923518443503047	0	0	0	0	0	0.15008304952112	0.561899102304613	0.73448004129711	1.03338864873534
k__Bacteria|p__Firmicutes|c__CFGB32409|o__OFGB32409|f__FGB32409|g__GGB45559|s__GGB45559_SGB63246|t__SGB63246	0.160298533154689	0	0.26752149663794	0.151246611570686	0.54360405616147	0	0.153527936467501	0.157665953439561	2.16758578335857	0.577456583777656	0.226907201979397	0.0659590815936861	0.282998073514864	0.578805872477198	0.0953945925652688	0.236422048310501	0.65789286232047	1.5982487226669	0.732208828890205	0.34011771370439	0.136351873315412	0.552392963783543	0.357583138835395	0.113701908464335	0	0	0	0.129265433888292	0.253521124227425	0.493694688201689	0.103049614020524	0.0959107675479986	0	0	0	0	0	0	0.260685248254801	0.540480700578132	0.0923518443503047	0	0	0	0	0	0.15008304952112	0.561899102304613	0.73448004129711	1.03338864873534
k__Bacteria|p__Firmicutes|c__CFGB3441	0	0	0	0	0.146344873364007	0	0	0	0	0	0	0	0	0	0	0	0.260792905403644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0677635172566297	0	0
k__Bacteria|p__Firmicutes|c__CFGB3441|o__OFGB3441	0	0	0	0	0.146344873364007	0	0	0	0	0	0	0	0	0	0	0	0.260792905403644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0677635172566297	0	0
k__Bacteria|p__Firmicutes|c__CFGB3441|o__OFGB3441|f__FGB3441	0	0	0	0	0.146344873364007	0	0	0	0	0	0	0	0	0	0	0	0.260792905403644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0677635172566297	0	0
k__Bacteria|p__Firmicutes|c__CFGB3441|o__OFGB3441|f__FGB3441|g__GGB47969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129051636473768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3441|o__OFGB3441|f__FGB3441|g__GGB47969|s__GGB47969_SGB65959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129051636473768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3441|o__OFGB3441|f__FGB3441|g__GGB47969|s__GGB47969_SGB65959|t__SGB65959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129051636473768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3523	0	0.0910244062525965	0.0795518850807804	0	0.135088550404336	0	0	0	0.421785696959568	0.0905002991192951	0	0.061441885156571	0.0721284300843823	0.144370387967561	0	0	0.0564030102237613	0	0	0	0	0	0	0	0.12797613962314	0.223860754402809	0.198993000263098	0	0.0815237107715251	0.190434106760631	0.0716549699523034	0.0921533246106956	0.0783769830109958	0.199288634769005	0.353815789802559	0	0	0	0.141771477990538	0.218026695929438	0	0	0.142839254085374	0	0	0	0	0	0.0762535324833393	0.0815949258474682
k__Bacteria|p__Firmicutes|c__CFGB3523|o__OFGB3523	0	0.0910244062525965	0.0795518850807804	0	0.135088550404336	0	0	0	0.421785696959568	0.0905002991192951	0	0.061441885156571	0.0721284300843823	0.144370387967561	0	0	0.0564030102237613	0	0	0	0	0	0	0	0.12797613962314	0.223860754402809	0.198993000263098	0	0.0815237107715251	0.190434106760631	0.0716549699523034	0.0921533246106956	0.0783769830109958	0.199288634769005	0.353815789802559	0	0	0	0.141771477990538	0.218026695929438	0	0	0.142839254085374	0	0	0	0	0	0.0762535324833393	0.0815949258474682
k__Bacteria|p__Firmicutes|c__CFGB3523|o__OFGB3523|f__FGB3523	0	0.0910244062525965	0.0795518850807804	0	0.135088550404336	0	0	0	0.421785696959568	0.0905002991192951	0	0.061441885156571	0.0721284300843823	0.144370387967561	0	0	0.0564030102237613	0	0	0	0	0	0	0	0.12797613962314	0.223860754402809	0.198993000263098	0	0.0815237107715251	0.190434106760631	0.0716549699523034	0.0921533246106956	0.0783769830109958	0.199288634769005	0.353815789802559	0	0	0	0.141771477990538	0.218026695929438	0	0	0.142839254085374	0	0	0	0	0	0.0762535324833393	0.0815949258474682
k__Bacteria|p__Firmicutes|c__CFGB3523|o__OFGB3523|f__FGB3523|g__GGB48667	0	0.0910244062525965	0.0795518850807804	0	0.135088550404336	0	0	0	0.421785696959568	0.0905002991192951	0	0.061441885156571	0.0721284300843823	0.144370387967561	0	0	0.0564030102237613	0	0	0	0	0	0	0	0.12797613962314	0.223860754402809	0.198993000263098	0	0.0815237107715251	0.190434106760631	0.0716549699523034	0.0921533246106956	0.0783769830109958	0.199288634769005	0.353815789802559	0	0	0	0.141771477990538	0.218026695929438	0	0	0.142839254085374	0	0	0	0	0	0.0762535324833393	0.0815949258474682
k__Bacteria|p__Firmicutes|c__CFGB41366	0	0	0	0	0	0	0	0	0.187237986485995	0.222247988661247	0	0	0.176431328038247	0.126067898235833	0	0	0.132475048194927	0.189352122665027	0	0	0	0	0	0	0.225496736901074	0.172985199719466	0	0.0907955655237611	0.0667090697049992	0.117523800427169	0	0	0	0	0	0	0	0	0	0	0.107989787547792	0	0.136184602187577	0	0	0	0	0	0.0856885672071818	0.0688712678649833
k__Bacteria|p__Firmicutes|c__CFGB41366|o__OFGB41366	0	0	0	0	0	0	0	0	0.187237986485995	0.222247988661247	0	0	0.176431328038247	0.126067898235833	0	0	0.132475048194927	0.189352122665027	0	0	0	0	0	0	0.225496736901074	0.172985199719466	0	0.0907955655237611	0.0667090697049992	0.117523800427169	0	0	0	0	0	0	0	0	0	0	0.107989787547792	0	0.136184602187577	0	0	0	0	0	0.0856885672071818	0.0688712678649833
k__Bacteria|p__Firmicutes|c__CFGB41366|o__OFGB41366|f__FGB41366	0	0	0	0	0	0	0	0	0.187237986485995	0.222247988661247	0	0	0.176431328038247	0.126067898235833	0	0	0.132475048194927	0.189352122665027	0	0	0	0	0	0	0.225496736901074	0.172985199719466	0	0.0907955655237611	0.0667090697049992	0.117523800427169	0	0	0	0	0	0	0	0	0	0	0.107989787547792	0	0.136184602187577	0	0	0	0	0	0.0856885672071818	0.0688712678649833
k__Bacteria|p__Firmicutes|c__CFGB43318	0	0.0460691775456174	0	0	0	0	0	0	0.0808114917071501	0.10936013764873	0	0	0.0957383355416104	0.175838803485935	0	0	0	0.138823091147572	0	0	0	0	0	0	0	0	0	0	0	0.128007517024505	0	0	0	0.058731959653401	0	0	0	0	0	0.124190362432056	0	0	0	0	0	0	0	0	0.064509676396708	0.100820999764701
k__Bacteria|p__Firmicutes|c__CFGB43318|o__OFGB43318	0	0.0460691775456174	0	0	0	0	0	0	0.0808114917071501	0.10936013764873	0	0	0.0957383355416104	0.175838803485935	0	0	0	0.138823091147572	0	0	0	0	0	0	0	0	0	0	0	0.128007517024505	0	0	0	0.058731959653401	0	0	0	0	0	0.124190362432056	0	0	0	0	0	0	0	0	0.064509676396708	0.100820999764701
k__Bacteria|p__Firmicutes|c__CFGB43318|o__OFGB43318|f__FGB43318	0	0.0460691775456174	0	0	0	0	0	0	0.0808114917071501	0.10936013764873	0	0	0.0957383355416104	0.175838803485935	0	0	0	0.138823091147572	0	0	0	0	0	0	0	0	0	0	0	0.128007517024505	0	0	0	0.058731959653401	0	0	0	0	0	0.124190362432056	0	0	0	0	0	0	0	0	0.064509676396708	0.100820999764701
k__Bacteria|p__Firmicutes|c__CFGB43318|o__OFGB43318|f__FGB43318|g__GGB48540	0	0.0460691775456174	0	0	0	0	0	0	0.0808114917071501	0.10936013764873	0	0	0.0957383355416104	0.175838803485935	0	0	0	0.138823091147572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058731959653401	0	0	0	0	0	0.124190362432056	0	0	0	0	0	0	0	0	0.064509676396708	0.100820999764701
k__Bacteria|p__Firmicutes|c__CFGB43318|o__OFGB43318|f__FGB43318|g__GGB48540|s__GGB48540_SGB66598	0	0.0460691775456174	0	0	0	0	0	0	0.0808114917071501	0.10936013764873	0	0	0.0957383355416104	0.175838803485935	0	0	0	0.138823091147572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058731959653401	0	0	0	0	0	0.124190362432056	0	0	0	0	0	0	0	0	0.064509676396708	0.100820999764701
k__Bacteria|p__Firmicutes|c__CFGB43318|o__OFGB43318|f__FGB43318|g__GGB48540|s__GGB48540_SGB66598|t__SGB66598	0	0.0460691775456174	0	0	0	0	0	0	0.0808114917071501	0.10936013764873	0	0	0.0957383355416104	0.175838803485935	0	0	0	0.138823091147572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058731959653401	0	0	0	0	0	0.124190362432056	0	0	0	0	0	0	0	0	0.064509676396708	0.100820999764701
k__Bacteria|p__Firmicutes|c__CFGB4773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0857787483809678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB4773|o__OFGB4773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0857787483809678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB4773|o__OFGB4773|f__FGB4773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0857787483809678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0895214938696456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9581|o__OFGB9581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0895214938696456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9581|o__OFGB9581|f__FGB9581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0895214938696456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9812	0	0	0.0583886819381579	0	0	0	0	0.502671527148328	0	0	0.0915751388557174	0	0.0787306632121606	0	0	0	0	0	0.101370266604994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9812|o__OFGB9812	0	0	0.0583886819381579	0	0	0	0	0.502671527148328	0	0	0.0915751388557174	0	0.0787306632121606	0	0	0	0	0	0.101370266604994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9812|o__OFGB9812|f__FGB9812	0	0	0.0583886819381579	0	0	0	0	0.502671527148328	0	0	0.0915751388557174	0	0.0787306632121606	0	0	0	0	0	0.101370266604994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9812|o__OFGB9812|f__FGB9812|g__GGB29473	0	0	0.0583886819381579	0	0	0	0	0.277229608913956	0	0	0.0915751388557174	0	0.0787306632121606	0	0	0	0	0	0.101370266604994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9812|o__OFGB9812|f__FGB9812|g__GGB29473|s__GGB29473_SGB42252	0	0	0.0583886819381579	0	0	0	0	0.277229608913956	0	0	0.0915751388557174	0	0.0787306632121606	0	0	0	0	0	0.101370266604994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9812|o__OFGB9812|f__FGB9812|g__GGB29473|s__GGB29473_SGB42252|t__SGB42252	0	0	0.0583886819381579	0	0	0	0	0.277229608913956	0	0	0.0915751388557174	0	0.0787306632121606	0	0	0	0	0	0.101370266604994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia	0.669238573445301	1.79728087485182	1.22895792041734	0.711595068807849	6.58008386344193	2.32069935263827	2.2389336472454	0.830989905480989	4.04715384688478	1.35854233394066	1.17672911493645	0.724185786874435	2.61689695025571	1.98743280896611	0.791386069671737	0.4307094890703	2.67329320060281	2.71781945009568	0.899034602322953	1.3536827651485	3.20651736742538	7.85991637729314	1.67484123376457	1.76633180546365	2.15948684693207	2.074837928317	1.58620003607761	0.512708825778045	2.45052140713407	2.80421220316611	1.8475279238243	1.54839512345519	0.797347786159186	1.59630981807047	2.44717516330666	3.451334316541	4.06638319214787	1.56741569205616	3.35038987781655	2.73292312391819	4.60935725715391	0.420915341134137	3.34388743621451	3.08001018879405	3.4645841678404	0.202661885567749	0.558093316548039	2.41917347629583	5.02196795677022	2.73030331282377
k__Bacteria|p__Firmicutes|c__Clostridia|o__Candidatus_Borkfalkiales	0	0	0	0	0	0	0	0	0	0.125533719580471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13607182600005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Candidatus_Borkfalkiales|f__Candidatus_Borkfalkiaceae	0	0	0	0	0	0	0	0	0	0.125533719580471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13607182600005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	0	0	0	0	0	0	0	0	0	0	0.0910064149352075	0.0677917810170825	0	0	0	0	0	0	0.0915130478715125	0	0	0	0.0736291830930564	0	0	0	0	0	0.0655051509897283	0	0.111540379299044	0	0	0	0	0	0	0	0	0	0	0	0.123403247539342	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	0	0	0	0	0	0	0	0	0	0	0.0910064149352075	0.0677917810170825	0	0	0	0	0	0	0.0915130478715125	0	0	0	0.0736291830930564	0	0	0	0	0	0.0655051509897283	0	0.111540379299044	0	0	0	0	0	0	0	0	0	0	0	0.123403247539342	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified	0	0	0	0	0	0	0	0	0	0	0.0910064149352075	0.0677917810170825	0	0	0	0	0	0	0.0915130478715125	0	0	0	0.0736291830930564	0	0	0	0	0	0.0655051509897283	0	0.111540379299044	0	0	0	0	0	0	0	0	0	0	0	0.123403247539342	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium_UC5_1_1D10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0736291830930564	0	0	0	0	0	0.0655051509897283	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123403247539342	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium_UC5_1_1D10|t__SGB5191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0736291830930564	0	0	0	0	0	0.0655051509897283	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123403247539342	0	0	0	0	0	0	0
