clade_name	NCBI_tax_id	reSRR9697569_taxonomic_profile	reSRR9697568_taxonomic_profile	reSRR9697567_taxonomic_profile	reSRR9697566_taxonomic_profile	reSRR9697564_taxonomic_profile	reSRR9697563_taxonomic_profile	reSRR9697562_taxonomic_profile	reSRR9697561_taxonomic_profile	reSRR9697560_taxonomic_profile	reSRR9697559_taxonomic_profile	reSRR9697558_taxonomic_profile	reSRR9697557_taxonomic_profile	reSRR9697556_taxonomic_profile	reSRR9697555_taxonomic_profile	reSRR9697554_taxonomic_profile	reSRR9697553_taxonomic_profile	reSRR9697552_taxonomic_profile	reSRR9697551_taxonomic_profile	reSRR9697550_taxonomic_profile	reSRR9697549_taxonomic_profile	reSRR9697548_taxonomic_profile	reSRR9697547_taxonomic_profile	reSRR9697546_taxonomic_profile	reSRR9697545_taxonomic_profile	reSRR9697544_taxonomic_profile	reSRR9697543_taxonomic_profile	reSRR9697542_taxonomic_profile	reSRR9697541_taxonomic_profile	reSRR9697540_taxonomic_profile	reSRR9697539_taxonomic_profile	reSRR9697538_taxonomic_profile	reSRR9697537_taxonomic_profile	reSRR9697536_taxonomic_profile	reSRR9697535_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_2MFCol3_1|t__SGB32032	2|1224|28211|356|82115|379|1246459|SGB32032	0	0	0	0	0	0.00410067030669053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_AC44_96	2|1224|28211|356|82115|379|1841654	0	0	0	0	0	0	0	0	0	0	0	0	0.003641097699621755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_AC44_96|t__SGB11146	2|1224|28211|356|82115|379|1841654|SGB11146	0	0	0	0	0	0	0	0	0	0	0	0	0.003641097699621755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_NFR07	2|1224|28211|356|82115|379|1566262	0	0	0	0	0	0.005363909974628371	0	0	0	0	0	0	0.0006848780063858999	0	0	0	0.035187880758899635	0	0	0	0	0	0	0.001419124635931362	0	0.0441545006468883	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_NFR07|t__SGB11102	2|1224|28211|356|82115|379|1566262|SGB11102	0	0	0	0	0	0.005363909974628371	0	0	0	0	0	0	0.0006848780063858999	0	0	0	0.035187880758899635	0	0	0	0	0	0	0.001419124635931362	0	0.0441545006468883	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_Td3	2|1224|28211|356|82115|379|1764556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049757898845908775	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_Td3|t__SGB56375	2|1224|28211|356|82115|379|1764556|SGB56375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049757898845908775	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_YR519	2|1224|28211|356|82115|379|1500259	0	0	0	0	0	0	0	0	0	0	0	0	0.0070409547880389235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_YR519|t__SGB32028	2|1224|28211|356|82115|379|1500259|SGB32028	0	0	0	0	0	0	0	0	0	0	0	0	0.0070409547880389235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_wenxiniae	2|1224|28211|356|82115|379|1737357	0	0	0	0	0	0	0.0017146089102914315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_wenxiniae|t__SGB38219	2|1224|28211|356|82115|379|1737357|SGB38219	0	0	0	0	0	0	0.0017146089102914315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella	2|1224|28211|356|82115|323620	0.007276139203148402	0.013851689114181444	0	0	0	0.3584345385491475	0.0056593878293296224	0	0	0.003117884535410447	0	0.08200634304201429	0	0	0	0	0.03733942740667341	0.017777916690233538	0	0.011194431643570812	0	0	0.03274243371256035	0.005947511929059562	0	0.05070242488712992	0	0	0	0	0.0026962695074042287	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_sp_AETb1_6	2|1224|28211|356|82115|323620|2692210	0.007276139203148402	0.013851689114181444	0	0	0	0.118958307806885	0.005338266916577448	0	0	0	0	0.08200634304201429	0	0	0	0	0.03733942740667341	0.017777916690233538	0	0.011194431643570812	0	0	0.03274243371256035	0.005947511929059562	0	0.05070242488712992	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_sp_AETb1_6|t__SGB32107	2|1224|28211|356|82115|323620|2692210|SGB32107	0.007276139203148402	0.013851689114181444	0	0	0	0.118958307806885	0.005338266916577448	0	0	0	0	0.08200634304201429	0	0	0	0	0.03733942740667341	0.017777916690233538	0	0.011194431643570812	0	0	0.03274243371256035	0.005947511929059562	0	0.05070242488712992	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_sp_WSJ_2	2|1224|28211|356|82115|323620|2303749	0	0	0	0	0	0.019585073467143988	0.0003211209127521753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_sp_WSJ_2|t__SGB24541	2|1224|28211|356|82115|323620|2303749|SGB24541	0	0	0	0	0	0.019585073467143988	0.0003211209127521753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_zoogloeoides	2|1224|28211|356|82115|323620|352475	0	0	0	0	0	0.2198911572751185	0	0	0	0.003117884535410447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026962695074042287	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_zoogloeoides|t__SGB32110	2|1224|28211|356|82115|323620|352475|SGB32110	0	0	0	0	0	0.2198911572751185	0	0	0	0.003117884535410447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026962695074042287	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified	2|1224|28211|356|22914953	0.1358113168902671	0.042440180995697616	0.0555299704430294	0	0.3992238121946967	1.898503462487352	0.720889934557856	0.3397527987168898	0.003921207796802709	0.015884801211985856	0.10033958441343943	0.4491486017224782	0.19329506193365392	0.2611746038036652	0.21733610447072735	0.0920326604320194	0.4743027965368653	0.28479681309056376	0.0697124892907121	0.006718064438953984	0	0	0.02754504069720487	0.08483803014499113	0.005277913160578036	0.1587416038520184	0	1.0322960905234273	0	0.1222588133961492	0.013306654682811057	0.03460437849967897	0	0.07534911041657458
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified|g__Rhizobiales_unclassified	2|1224|28211|356|22914953|76512675	0.1358113168902671	0.042440180995697616	0.0555299704430294	0	0.3992238121946967	1.898503462487352	0.720889934557856	0.3397527987168898	0.003921207796802709	0.015884801211985856	0.10033958441343943	0.4491486017224782	0.19329506193365392	0.2611746038036652	0.21733610447072735	0.0920326604320194	0.4743027965368653	0.28479681309056376	0.0697124892907121	0.006718064438953984	0	0	0.02754504069720487	0.08483803014499113	0.005277913160578036	0.1587416038520184	0	1.0322960905234273	0	0.1222588133961492	0.013306654682811057	0.03460437849967897	0	0.07534911041657458
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified|g__Rhizobiales_unclassified|s__Rhizobiales_bacterium	2|1224|28211|356|22914953|76512675|1909294	0.1358113168902671	0.042440180995697616	0.0555299704430294	0	0.3992238121946967	1.898503462487352	0.720889934557856	0.3397527987168898	0.003921207796802709	0.015884801211985856	0.10033958441343943	0.4491486017224782	0.19329506193365392	0.2611746038036652	0.21733610447072735	0.0920326604320194	0.4743027965368653	0.28479681309056376	0.0697124892907121	0.006718064438953984	0	0	0.02754504069720487	0.08483803014499113	0.005277913160578036	0.1587416038520184	0	1.0322960905234273	0	0.1222588133961492	0.013306654682811057	0.03460437849967897	0	0.07534911041657458
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified|g__Rhizobiales_unclassified|s__Rhizobiales_bacterium|t__SGB11003	2|1224|28211|356|22914953|76512675|1909294|SGB11003	0.054654609199038834	0	0	0	0	0.2068020508696395	0.0010487985774291233	0	0	0	0	0.0568790626996827	0.1408538507640876	0	0	0	0.1896758228958456	0.005174724762843947	0	0	0	0	0.018648931509603	0	0.005277913160578036	0.04619522847512099	0	0	0	0	0	0.01533359534164729	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified|g__Rhizobiales_unclassified|s__Rhizobiales_bacterium|t__SGB11080	2|1224|28211|356|22914953|76512675|1909294|SGB11080	0	0	0	0	0	0	0.020095098586078795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified|g__Rhizobiales_unclassified|s__Rhizobiales_bacterium|t__SGB11081	2|1224|28211|356|22914953|76512675|1909294|SGB11081	0.06480180907217442	0	0	0	0.012633538212985341	0.0802691636692349	0.31792443394175235	0	0	0	0.0942881623249783	0	0	0	0	0	0.13848181364286696	0	0	0	0	0	0	0.025606330149586517	0	0.03263750625984148	0	0	0	0	0	0.010724609757513279	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified|g__Rhizobiales_unclassified|s__Rhizobiales_bacterium|t__SGB11087	2|1224|28211|356|22914953|76512675|1909294|SGB11087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11380580506581038	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified|g__Rhizobiales_unclassified|s__Rhizobiales_bacterium|t__SGB11097	2|1224|28211|356|22914953|76512675|1909294|SGB11097	0	0	0	0	0	0.03374793359037016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified|g__Rhizobiales_unclassified|s__Rhizobiales_bacterium|t__SGB24529	2|1224|28211|356|22914953|76512675|1909294|SGB24529	0	0	0	0	0	0.4708045656263259	0.007718686159731187	0.007370620309293163	0	0	0	0	0	0	0.00854263078489181	0	0	0.06299530205306432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified|g__Rhizobiales_unclassified|s__Rhizobiales_bacterium|t__SGB32026	2|1224|28211|356|22914953|76512675|1909294|SGB32026	0.016354898619053832	0.019085404628479127	0.051264937481982416	0	0.3865890961392525	1.0542075131928803	0.02712145984216997	0.0680432848041201	0.003921207796802709	0.011890769717883413	0.0060514220884611255	0	0.052441211169566335	0.13082041475802828	0.2087934736858356	0.0920326604320194	0.14614515999815272	0.2142883477790309	0.0697124892907121	0.006718064438953984	0	0	0.00889610918760187	0.05923169999540461	0	0.07990886911705593	0	0.8388581142467988	0	0.1222588133961492	0.013306654682811057	0.008547683058423449	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified|g__Rhizobiales_unclassified|s__Rhizobiales_bacterium|t__SGB32061	2|1224|28211|356|22914953|76512675|1909294|SGB32061	0	0	0.0042650329610469965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007876410171075397	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified|g__Rhizobiales_unclassified|s__Rhizobiales_bacterium|t__SGB32106	2|1224|28211|356|22914953|76512675|1909294|SGB32106	0	0	0	0	0	0	0	0	0	0.003994031494102444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified|g__Rhizobiales_unclassified|s__Rhizobiales_bacterium|t__SGB32156	2|1224|28211|356|22914953|76512675|1909294|SGB32156	0	0.02335477636721849	0	0	0	0.05266737692479306	0.34693726649939843	0.2643379644946515	0	0	0	0.3922695390227955	0	0.13035493026298572	0	0	0	0.0023384384956244898	0	0	0	0	0	0	0	0	0	0.07175576103974267	0	0	0	0	0	0.07534911041657458
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_unclassified|g__Rhizobiales_unclassified|s__Rhizobiales_bacterium|t__SGB56381	2|1224|28211|356|22914953|76512675|1909294|SGB56381	0	0	0	0	0	0	4.419095129617092e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae	2|1224|28211|356|335928	0	0	0	0	0	0	0	0.040687533667536385	0	0	0	0	0	0	0	0	0	0.005362708776184786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Pseudolabrys	2|1224|28211|356|335928|556257	0	0	0	0	0	0	0	0.040687533667536385	0	0	0	0	0	0	0	0	0	0.005362708776184786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Pseudolabrys|s__Pseudolabrys_sp_Root1462	2|1224|28211|356|335928|556257|1736466	0	0	0	0	0	0	0	0.029230692745578244	0	0	0	0	0	0	0	0	0	0.005362708776184786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Pseudolabrys|s__Pseudolabrys_sp_Root1462|t__SGB11441	2|1224|28211|356|335928|556257|1736466|SGB11441	0	0	0	0	0	0	0	0.029230692745578244	0	0	0	0	0	0	0	0	0	0.005362708776184786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Pseudolabrys|s__Pseudolabrys_taiwanensis	2|1224|28211|356|335928|556257|331696	0	0	0	0	0	0	0	0.01145684092195815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Pseudolabrys|s__Pseudolabrys_taiwanensis|t__SGB24403	2|1224|28211|356|335928|556257|331696|SGB24403	0	0	0	0	0	0	0	0.01145684092195815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	2|1224|28211|204455	0.04228397876546618	2.629389698795532	0	0	0	0.12877270830394053	0.08352384401318279	0.025321931918501937	0	0.1256172134651041	0.3517723943432005	1.9406681193363935	0.16920780022846385	0.044803623865195284	0	0.039587584162221655	0.0991533133627368	0.3810694170217331	0.07563016163739912	0.9170439049734488	0	0.3716196152361097	0.2276686597561542	0.32076848637179944	0.13799410969808829	0.05512321634875176	0.12196839282322905	0	0	0	0.18886591486681245	0.17249049291581536	0	0.3535247073066513
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae	2|1224|28211|204455|31989	0.04228397876546618	2.629389698795532	0	0	0	0.12877270830394053	0.08352384401318279	0.025321931918501937	0	0.1256172134651041	0.3517723943432005	1.9406681193363935	0.16920780022846385	0.044803623865195284	0	0.039587584162221655	0.0991533133627368	0.3810694170217331	0.07563016163739912	0.9170439049734488	0	0.3716196152361097	0.2276686597561542	0.32076848637179944	0.13799410969808829	0.05512321634875176	0.12196839282322905	0	0	0	0.18886591486681245	0.17249049291581536	0	0.3535247073066513
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Falsirhodobacter	2|1224|28211|204455|31989|1434002	0	0	0	0	0	0	0.0003918264348260489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Falsirhodobacter|s__Falsirhodobacter_deserti	2|1224|28211|204455|31989|1434002|1365611	0	0	0	0	0	0	0.0003918264348260489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Falsirhodobacter|s__Falsirhodobacter_deserti|t__SGB31402	2|1224|28211|204455|31989|1434002|1365611|SGB31402	0	0	0	0	0	0	0.0003918264348260489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Gemmobacter	2|1224|28211|204455|31989|204456	0	1.1011108128538645	0	0	0	0.08179962711308268	0	0.025321931918501937	0	0	0	0.2906965692755167	0.04070424211087543	0.044803623865195284	0	0.039587584162221655	0	0.1906209539235806	0	0.04972843410278019	0	0	0.046573210554301935	0	0.030617264838063936	0	0.02791052424931902	0	0	0	0.032388761000264804	0	0	0.32095739341792984
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Gemmobacter|s__Gemmobacter_caeni	2|1224|28211|204455|31989|204456|589035	0	1.050084350307245	0	0	0	0.08179962711308268	0	0.025321931918501937	0	0	0	0.2762036809881794	0.04070424211087543	0.044803623865195284	0	0.039587584162221655	0	0.1906209539235806	0	0.04972843410278019	0	0	0.046573210554301935	0	0.030617264838063936	0	0.02791052424931902	0	0	0	0.032388761000264804	0	0	0.32095739341792984
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Gemmobacter|s__Gemmobacter_caeni|t__SGB10767	2|1224|28211|204455|31989|204456|589035|SGB10767	0	1.050084350307245	0	0	0	0.08179962711308268	0	0.025321931918501937	0	0	0	0.2762036809881794	0.04070424211087543	0.044803623865195284	0	0.039587584162221655	0	0.1906209539235806	0	0.04972843410278019	0	0	0.046573210554301935	0	0.030617264838063936	0	0.02791052424931902	0	0	0	0.032388761000264804	0	0	0.32095739341792984
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Gemmobacter|s__Gemmobacter_nectariphilus	2|1224|28211|204455|31989|204456|220343	0	0.05102646254661937	0	0	0	0	0	0	0	0	0	0.014492888287337325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Gemmobacter|s__Gemmobacter_nectariphilus|t__SGB31453	2|1224|28211|204455|31989|204456|220343|SGB31453	0	0.05102646254661937	0	0	0	0	0	0	0	0	0	0.014492888287337325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus	2|1224|28211|204455|31989|265	0.04228397876546618	0	0	0	0	0.04697308119085787	0.06949174394493865	0	0	0.1256172134651041	0.3517723943432005	0.3971755167349687	0.1285056025295478	0	0	0	0.0991533133627368	0	0.07563016163739912	0	0	0	0.08190634478528562	0.32076848637179944	0.0831850114920856	0.05512321634875176	0	0	0	0	0	0.16822872864984406	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_aminovorans	2|1224|28211|204455|31989|265|34004	0	0	0	0	0	0	0	0	0	0.11170873723322967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0831850114920856	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_aminovorans|t__SGB10718	2|1224|28211|204455|31989|265|34004|SGB10718	0	0	0	0	0	0	0	0	0	0.05084506259301833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0831850114920856	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_aminovorans|t__SGB31437	2|1224|28211|204455|31989|265|34004|SGB31437	0	0	0	0	0	0	0	0	0	0.06086510158965546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_haeundaensis	2|1224|28211|204455|31989|265|225362	0.04228397876546618	0	0	0	0	0.04697308119085787	0.06076845015907451	0	0	0	0.3517723943432005	0.2252535271333165	0.1285056025295478	0	0	0	0.03186209183310745	0	0.07563016163739912	0	0	0	0.042520386286503856	0.2810625616623033	0	0.05512321634875176	0	0	0	0	0	0.11487892794309268	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_haeundaensis|t__SGB10707	2|1224|28211|204455|31989|265|225362|SGB10707	0.04228397876546618	0	0	0	0	0.04697308119085787	0.06076845015907451	0	0	0	0.3517723943432005	0.2252535271333165	0.1285056025295478	0	0	0	0.03186209183310745	0	0.07563016163739912	0	0	0	0.042520386286503856	0.2810625616623033	0	0.05512321634875176	0	0	0	0	0	0.11487892794309268	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sediminilitoris	2|1224|28211|204455|31989|265|2202419	0	0	0	0	0	0	0.008720347722444396	0	0	0	0	0.17191789787712167	0	0	0	0	0.06729122152962932	0	0	0	0	0	0.03938595849878178	0.03970691021271563	0	0	0	0	0	0	0	0.05335131036465643	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sediminilitoris|t__SGB10708	2|1224|28211|204455|31989|265|2202419|SGB10708	0	0	0	0	0	0	0.008720347722444396	0	0	0	0	0.17191789787712167	0	0	0	0	0.06729122152962932	0	0	0	0	0	0.03938595849878178	0.03970691021271563	0	0	0	0	0	0	0	0.05335131036465643	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sulfuroxidans	2|1224|28211|204455|31989|265|384678	0	0	0	0	0	0	0	0	0	0.013908476231874429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sulfuroxidans|t__SGB90453	2|1224|28211|204455|31989|265|384678|SGB90453	0	0	0	0	0	0	0	0	0	0.013908476231874429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paraphaeobacter	2|1224|28211|204455|31989|2027863	0	0	0	0	0	0	0	0	0	0	0	0.012516585339064051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paraphaeobacter|s__Paraphaeobacter_pallidus	2|1224|28211|204455|31989|2027863|1775170	0	0	0	0	0	0	0	0	0	0	0	0.012516585339064051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paraphaeobacter|s__Paraphaeobacter_pallidus|t__SGB90533	2|1224|28211|204455|31989|2027863|1775170|SGB90533	0	0	0	0	0	0	0	0	0	0	0	0.012516585339064051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pararhodobacter	2|1224|28211|204455|31989|1097465	0	0.8517555079029854	0	0	0	0	0	0	0	0	0	0.65385757998772	0	0	0	0	0	0.16612312519600922	0	0.7382457119268738	0	0.2793073730323304	0.06406843504291394	0	0.024191833367938738	0	0.013215215165971851	0	0	0	0.09217253777438476	0	0	0.03256929114049062
