name	length	genome_ID
GCF_000300095.1_ASM30009v1_genomic	7651131	
GCF_018324205.1_ASM1832420v1_genomic	9897806	
GCF_900231165.1_HDIA1_genomic	5449775	
GCF_001043915.1_ASM104391v1_genomic	7425331	
GCF_900324035.1_BRAD3257_genomic	8156021	
GCF_018141545.1_ASM1814154v1_genomic	4542116	
GCF_900103935.1_IMG-taxon_2671180088_annotated_assembly_genomic	4224028	
GCF_000017565.1_ASM1756v1_genomic	3914745	
GCF_016865425.1_ASM1686542v1_genomic	7426695	
GCF_900103285.1_IMG-taxon_2622736636_annotated_assembly_genomic	6189941	
GCF_000969415.1_ASM96941v1_genomic	4465063	
GCF_000421705.1_ASM42170v1_genomic	3164519	
GCF_020419785.1_ASM2041978v1_genomic	8195038	
GCF_001591005.1_ASM159100v1_genomic	4053092	
GCF_013744875.1_ASM1374487v1_genomic	8339910	
GCF_000019725.1_ASM1972v1_genomic	6899110	
GCF_003030465.1_ASM303046v1_genomic	3711792	
GCF_014725695.1_ASM1472569v1_genomic	3475666	
GCF_014395785.1_ASM1439578v1_genomic	4488624	
GCF_000067165.1_ASM6716v1_genomic	13033779	
GCF_002285515.1_ASM228551v1_genomic	5250904	
GCF_000025345.1_ASM2534v1_genomic	5322497	
GCF_000612685.1_scf7180000000004_genomic	3952818	
GCF_016698705.1_ASM1669870v1_genomic	8201484	
GCF_006378125.1_ASM637812v1_genomic	5392975	
GCF_002741015.1_ASM274101v1_genomic	9631051	
GCF_011764565.1_ASM1176456v1_genomic	10148719	
GCF_001302585.1_ASM130258v1_genomic	11759770	
GCF_013466985.1_ASM1346698v1_genomic	4624782	
GCF_016807805.1_ASM1680780v1_genomic	6650762	
GCF_002354875.1_ASM235487v1_genomic	8131572	
GCF_002504085.1_ASM250408v1_genomic	5532633	
GCF_006970865.1_ASM697086v1_genomic	4387497	
GCF_014495845.1_ASM1449584v1_genomic	6109263	
GCF_011764545.1_ASM1176454v1_genomic	9607004	
GCF_020542785.1_ASM2054278v1_genomic	9166298	
GCF_013211575.1_ASM1321157v1_genomic	10214634	
GCF_000764535.1_ASM76453v1_genomic	4061902	
GCF_000083545.1_ASM8354v1_genomic	6123851	
GCF_000504585.2_ASM50458v2_genomic	5385946	
GCF_001866515.1_GFC_26_genomic	5969261	
GCF_000954135.1_ASM95413v2_genomic	5072301	
GCF_020991065.1_ASM2099106v1_genomic	4471533	
GCF_000744655.1_ASM74465v1_genomic	9002860	
GCF_021049305.1_ASM2104930v1_genomic	4544016	
GCF_003350475.1_ASM335047v1_genomic	5975233	
GCF_001592305.1_ASM159230v1_genomic	5275331	
GCF_008704795.1_ASM870479v1_genomic	9807160	
GCF_001440395.1_ASM144039v1_genomic	8738846	
GCF_900114325.1_IMG-taxon_2651870113_annotated_assembly_genomic	3865941	
GCF_017301775.1_ASM1730177v1_genomic	4649333	
GCF_013363755.1_ASM1336375v1_genomic	5025439	
GCF_004524855.1_ASM452485v1_genomic	10394431	
GCF_000372465.1_ASM37246v1_genomic	9627810	
GCF_010728725.1_ASM1072872v1_genomic	5979623	
GCF_001701025.1_ASM170102v1_genomic	9997872	
GCF_000092865.1_ASM9286v1_genomic	4123179	
GCF_000175215.2_ASM17521v2_genomic	4308776	
GCF_017498525.1_ASM1749852v1_genomic	4320685	
GCF_000202835.1_ASM20283v1_genomic	4214744	
GCF_013128195.2_ASM1312819v2_genomic	9857393	
GCF_019263705.2_ASM1926370v2_genomic	6305989	
GCF_900143065.1_IMG-taxon_2651870174_annotated_assembly_genomic	6675676	
GCF_003173735.1_ASM317373v1_genomic	5539695	
GCF_000522545.2_ASM52254v2_genomic	9482704	
GCF_900108945.1_IMG-taxon_2654588103_annotated_assembly_genomic	8688577	
GCF_004564375.1_ASM456437v1_genomic	4017744	
GCF_000264315.1_Rh18449_genomic	3879600	
GCF_001886715.1_ASM188671v1_genomic	7310115	
GCF_000024345.1_ASM2434v1_genomic	7579488	
GCF_001440415.1_ASM144041v1_genomic	8466225	
GCF_018324255.1_ASM1832425v1_genomic	8365212	
GCF_000015725.1_ASM1572v1_genomic	4643639	
GCF_000022565.1_ASM2256v1_genomic	4127356	
GCF_002096055.1_ASM209605v1_genomic	4351649	
GCF_003014755.1_ASM301475v1_genomic	7326416	
GCF_002025725.1_ASM202572v1_genomic	5445269	
GCF_000022145.1_ASM2214v1_genomic	5029329	
GCF_001373395.1_PRJEB8430_assembly_1_genomic	6818507	
GCF_010730745.1_ASM1073074v1_genomic	5050576	
GCF_014192155.1_ASM1419215v1_genomic	5513121	
GCF_019397265.1_ASM1939726v1_genomic	9073954	
GCF_019175365.1_ASM1917536v1_genomic	8979594	
GCF_001598255.1_ASM159825v1_genomic	5819413	
GCF_009834205.1_ASM983420v1_genomic	4316394	
GCF_002257585.1_ASM225758v1_genomic	5301339	
GCF_014109845.1_ASM1410984v1_genomic	3848207	
GCF_000240185.1_ASM24018v2_genomic	5682322	
GCF_016801025.1_ASM1680102v1_genomic	4629545	
GCF_017309995.1_ASM1730999v1_genomic	5247736	
GCF_002933575.1_ASM293357v1_genomic	7710964	
GCF_001693515.2_ASM169351v2_genomic	8377719	
GCF_004022285.3_ASM402228v3_genomic	7541929	
GCF_002356035.1_ASM235603v1_genomic	8121733	
GCF_016599875.1_ASM1659987v1_genomic	5497097	
GCF_000237305.1_ASM23730v1_genomic	8092553	
GCF_001717955.1_ASM171795v1_genomic	5322941	
GCF_008000755.1_ASM800075v1_genomic	4430734	
GCF_002951935.1_ASM295193v1_genomic	4378174	
GCF_001591025.1_ASM159102v1_genomic	3514102	
GCF_022179445.1_ASM2217944v1_genomic	5902708	
GCF_000196675.2_ASM19667v2_genomic	7440794	
GCF_019602855.1_ASM1960285v1_genomic	7548664	
GCF_001641635.1_ASM164163v1_genomic	10111113	
GCF_001955695.1_ASM195569v1_genomic	5895641	
GCF_016694755.2_ASM1669475v2_genomic	6018586	
GCF_900101465.1_IMG-taxon_2675903056_annotated_assembly_genomic	5295570	
GCF_000015505.1_ASM1550v1_genomic	5366143	
GCF_902859705.1_LMG_3458_genomic	6809508	
GCF_000024385.1_ASM2438v1_genomic	5639016	
GCF_000427905.1_ASM42790v1_genomic	4196086	
GCF_900104685.1_IMG-taxon_2634166342_annotated_assembly_genomic	3692408	
GCF_000412675.1_ASM41267v1_genomic	6156701	
GCF_007827425.1_ASM782742v1_genomic	7030811	
GCF_009911755.1_ASM991175v1_genomic	6095635	
GCF_902374825.1_MGYG-HGUT-01416_genomic	3410512	
GCF_017161425.1_ASM1716142v1_genomic	3424851	
GCF_014295035.1_ASM1429503v1_genomic	8416829	
GCF_903886475.1_Streptococcus_thermophilus_CIRM_65_genomic	1791634	
GCF_009789575.1_ASM978957v1_genomic	5116759	
GCF_000058485.1_ASM5848v1_genomic	7497934	
GCF_004138335.1_ASM413833v1_genomic	7651871	
GCF_010093235.1_ASM1009323v1_genomic	3428061	
GCF_001660485.1_ASM166048v1_genomic	4373124	
GCF_900445995.1_48290_B02_genomic	3438815	
GCF_000308615.1_ASM30861v1_genomic	10445918	
GCF_009497075.1_ASM949707v1_genomic	11273186	
GCF_003752505.1_ASM375250v1_genomic	4060008	
GCF_001746835.1_ASM174683v1_genomic	4199284	
GCF_018736105.1_ASM1873610v1_genomic	5450494	
GCF_000019965.1_ASM1996v1_genomic	5957605	
GCF_000269985.1_ASM26998v1_genomic	8783278	
GCF_018130265.1_ASM1813026v1_genomic	7436832	
GCF_000178815.2_ASM17881v2_genomic	4962262	
GCF_900105925.1_IMG-taxon_2639762615_annotated_assembly_genomic	7716600	
GCF_000312425.1_ASM31242v1_genomic	5792259	
GCF_900116515.1_IMG-taxon_2599185195_annotated_assembly_genomic	5869713	
GCF_000069785.1_ASM6978v1_genomic	6476522	
GCF_000697965.2_ASM69796v2_genomic	7267502	
GCF_902833845.1_ASM90283384v1_genomic	6329108	
GCF_000277125.1_ASM27712v1_genomic	5402402	
GCF_000935025.1_ASM93502v1_genomic	5228389	
GCF_004217455.1_ASM421745v1_genomic	4533155	
GCF_900185755.1_NDB4MOL1_Assembly_1_genomic	6901105	
GCF_015476235.1_ASM1547623v1_genomic	3858501	
GCF_008370835.2_ASM837083v2_genomic	4846413	
GCF_000284275.1_ASM28427v1_genomic	7231841	
GCF_900113845.1_IMG-taxon_2590828855_annotated_assembly_genomic	5807243	
GCF_018362975.1_ASM1836297v1_genomic	8006012	
GCF_004322755.1_ASM432275v1_genomic	7437157	
GCF_003751345.1_ASM375134v1_genomic	5827531	
GCF_015689335.1_ASM1568933v1_genomic	7432405	
GCF_007971525.1_ASM797152v1_genomic	7811413	
GCF_002082605.1_ASM208260v1_genomic	7076402	
GCF_002119765.1_ASM211976v1_genomic	5971615	
GCF_009931375.1_ASM993137v1_genomic	6691685	
GCF_900240005.1_BStabCH16_genomic	8505509	
GCF_000430725.1_ASM43072v1_genomic	8786776	
GCF_900114705.1_IMG-taxon_2597490347_annotated_assembly_genomic	6830503	
GCF_900637185.1_49867_H01_genomic	6983363	
GCF_000157895.3_ASM15789v2_genomic	6577228	
GCF_001021915.1_ASM102191v1_genomic	4430829	
GCF_000062885.1_ASM6288v1_genomic	8212805	
GCF_000382345.1_ASM38234v1_genomic	6594487	
GCF_021117135.1_ASM2111713v1_genomic	5572607	
GCF_000092925.1_ASM9292v1_genomic	4765023	
GCF_000737325.1_ASM73732v2_genomic	10327335	
GCF_004008975.1_ASM400897v1_genomic	4088701	
GCF_019222765.1_ASM1922276v1_genomic	8948074	
GCF_002209125.2_ASM220912v2_genomic	8935513	
GCF_002796605.1_ASM279660v1_genomic	5038478	
GCF_018324685.1_ASM1832468v1_genomic	7044238	
GCF_002752675.1_ASM275267v1_genomic	7530059	
GCF_001544495.1_ASM1544495v2_genomic	7056109	
GCF_000240225.1_ASM24022v2_genomic	5092500	
GCF_900110245.1_IMG-taxon_2599185237_annotated_assembly_genomic	8546563	
GCF_000454025.1_ASM45402v1_genomic	10246864	
GCF_001402875.1_ASM140287v1_genomic	3724841	
GCF_900104525.1_IMG-taxon_2634166372_annotated_assembly_genomic	3942164	
GCF_008807855.1_ASM880785v1_genomic	7296847	
GCF_000024865.1_ASM2486v1_genomic	10369518	
GCF_024752535.1_ASM2475253v1_genomic	8033415	
GCF_014648575.1_ASM1464857v1_genomic	3861601	
GCF_003966715.1_ASM396671v1_genomic	3949390	
GCF_000284295.1_ASM28429v1_genomic	8773466	
GCF_018394375.1_ASM1839437v1_genomic	5868373	
GCF_012871055.1_ASM1287105v1_genomic	9649995	
GCF_004367745.1_ASM436774v1_genomic	5691775	
GCF_900112845.1_IMG-taxon_2667527403_annotated_assembly_genomic	8270097	
GCF_001612765.1_ASM161276v1_genomic	7124189	
GCF_002266435.2_ASM226643v2_genomic	7044517	
GCF_000497425.1_S.niveus_v1_genomic	8726876	
GCF_021044685.1_ASM2104468v1_genomic	7998085	
GCF_003013695.1_ASM301369v1_genomic	3358427	
GCF_902498995.1_ASM90249899v1_genomic	7608177	
GCF_007859655.1_ASM785965v1_genomic	4480314	
GCF_017487345.1_ASM1748734v1_genomic	3550773	
GCF_013409965.1_ASM1340996v1_genomic	4179364	
GCF_009739655.1_ASM973965v1_genomic	3365549	
GCF_001027285.1_ASM102728v1_genomic	12489432	
GCF_009363855.1_ASM936385v1_genomic	3823049	
GCF_009650215.1_ASM965021v1_genomic	3715454	
GCF_002749495.1_ASM274949v1_genomic	4620225	
GCF_006334985.2_ASM633498v2_genomic	11027144	
GCF_000421545.1_ASM42154v1_genomic	3730505	
GCF_000512205.2_ASM51220v2_genomic	6580298	
GCF_007362295.1_ASM736229v1_genomic	7687583	
GCF_000756125.1_ASM75612v1_genomic	7085397	
GCF_000730165.1_ASM73016v2_genomic	7382386	
GCF_003516165.1_ASM351616v1_genomic	5238537	
GCF_013372045.1_ASM1337204v1_genomic	6373589	
GCF_013267375.1_ASM1326737v1_genomic	6736877	
GCF_022430545.2_ASM2243054v2_genomic	5522624	
GCF_000010525.1_ASM1052v1_genomic	5369772	
GCF_004209755.1_ASM420975v1_genomic	7504949	
GCF_014196125.1_ASM1419612v1_genomic	3409076	
GCF_019645855.1_ASM1964585v1_genomic	5319859	
GCF_008364955.1_ASM836495v1_genomic	7987183	
GCF_001686985.1_ASM168698v1_genomic	7343952	
GCF_000144605.1_ASM14460v1_genomic	3445263	
GCF_900103775.1_IMG-taxon_2634166198_annotated_assembly_genomic	8565619	
GCF_000009805.1_ASM980v1_genomic	6292344	
GCF_017355405.1_ASM1735540v1_genomic	4898652	
GCF_010730355.1_ASM1073035v1_genomic	6219859	
GCF_000020045.1_ASM2004v1_genomic	8676562	
GCF_003177055.1_ASM317705v1_genomic	6810864	
GCF_003130795.1_ASM313079v1_genomic	6776313	
GCF_002762215.1_ASM276221v1_genomic	6398100	
GCF_011046535.1_ASM1104653v1_genomic	5120341	
GCF_001483865.1_ASM148386v1_genomic	5681722	
GCF_014524625.1_ASM1452462v1_genomic	6827675	
GCF_000744785.1_ASM74478v1_genomic	8272299	
GCF_015099595.1_ASM1509959v1_genomic	6726107	
GCF_015277775.1_ASM1527777v1_genomic	9532094	
GCF_014199595.1_ASM1419959v1_genomic	4192364	
GCF_004359355.1_ASM435935v1_genomic	8910608	
GCF_000335475.2_ASM33547v2_genomic	12282374	
GCF_900108055.1_IMG-taxon_2597490378_annotated_assembly_genomic	2207191	
GCF_012849555.1_ASM1284955v1_genomic	6370297	
GCF_001579945.1_ASM157994v1_genomic	3467246	
GCF_000019945.1_ASM1994v1_genomic	5848997	
GCF_012530535.1_ASM1253053v1_genomic	2620736	
GCF_002119845.1_ASM211984v1_genomic	6756853	
GCF_019693255.1_ASM1969325v1_genomic	6749770	
GCF_900141795.1_IMG-taxon_2695421043_annotated_assembly_genomic	1673283	
GCF_000718025.1_ASM71802v1_genomic	9343474	
GCF_900105585.1_IMG-taxon_2639762616_annotated_assembly_genomic	4599849	
GCF_900104725.1_IMG-taxon_2634166338_annotated_assembly_genomic	10654181	
GCF_006539865.1_ASM653986v1_genomic	4605859	
GCF_015291705.1_ASM1529170v1_genomic	9865973	
GCF_900105335.1_IMG-taxon_2634166897_annotated_assembly_genomic	3552313	
GCF_021183645.1_ASM2118364v1_genomic	8118644	
GCF_900119845.1_IMG-taxon_2596583700_annotated_assembly_genomic	4221709	
GCF_013155125.1_ASM1315512v1_genomic	7287435	
GCF_000179015.2_ASM17901v2_genomic	4835713	
GCF_000346065.1_ASM34606v1_genomic	6693185	
GCF_004114915.1_ASM411491v1_genomic	8200121	
GCF_902459535.1_Paraburkholderia_sp_Msb3_genomic	8347503	
GCF_000402035.1_ASM40203v1_genomic	6964487	
GCF_010731295.1_ASM1073129v1_genomic	6585921	
GCF_000525635.1_ASM52563v1_genomic	9874926	
GCF_003945385.1_ASM394538v1_genomic	7535285	
GCF_004322705.1_ASM432270v1_genomic	4224523	
GCF_018064205.1_ASM1806420v1_genomic	3969186	
GCF_018459925.1_ASM1845992v1_genomic	4580814	
GCF_014926585.1_ASM1492658v1_genomic	4048765	
GCF_003058325.1_ASM305832v1_genomic	7745135	
GCF_008727715.1_ASM872771v1_genomic	6024790	
GCF_000176035.2_ASM17603v2_genomic	6884444	
GCF_002355275.1_ASM235527v1_genomic	5541299	
GCF_014189455.1_ASM1418945v1_genomic	8449246	
GCF_010731775.1_ASM1073177v1_genomic	6185541	
GCF_000019785.1_ASM1978v1_genomic	4909403	
GCF_004421005.1_ASM442100v1_genomic	5887622	
GCF_000015305.1_ASM1530v1_genomic	6491865	
GCF_001017435.1_ASM101743v1_genomic	6476147	
GCF_004723625.1_ASM472362v1_genomic	8901643	
GCF_000146945.2_ASM14694v2_genomic	38459164	
GCF_000739995.1_ASM73999v1_genomic	3505986	
GCF_900107105.1_IMG-taxon_2599185203_annotated_assembly_genomic	5471205	
GCF_007828095.1_ASM782809v1_genomic	8530034	
GCF_013389765.1_ASM1338976v1_genomic	7528335	
GCF_000010605.1_ASM1060v1_genomic	8545929	
GCF_000092885.1_ASM9288v1_genomic	7884858	
GCF_000218565.1_ASM21856v1_genomic	3896074	
GCF_000745855.1_ASM74585v1_genomic	6535173	
GCF_000012945.1_ASM1294v1_genomic	8676277	
GCF_019395145.1_ASM1939514v1_genomic	3824222	
GCF_013349145.1_ASM1334914v1_genomic	6995345	
GCF_001922385.1_ASM192238v1_genomic	4819238	
GCF_004328625.1_ASM432862v1_genomic	6426245	
GCF_000212695.1_ASM21269v1_genomic	4266344	
GCF_001984445.1_ASM198444v1_genomic	8243179	
GCF_000747155.1_ASM74715v1_genomic	3056622	
GCF_001956775.1_ASM195677v1_genomic	4590718	
GCF_001305595.1_ASM130559v1_genomic	7609458	
GCF_001189295.1_ASM118929v1_genomic	11388132	
GCF_002355295.1_ASM235529v1_genomic	6270417	
GCF_900112035.1_IMG-taxon_2663762717_annotated_assembly_genomic	4596761	
GCF_019039255.1_ASM1903925v1_genomic	4901775	
GCF_003173755.1_ASM317375v1_genomic	6162702	
GCF_019428685.1_ASM1942868v1_genomic	8298884	
GCF_009739515.1_ASM973951v1_genomic	4538634	
GCF_000716435.1_ASM71643v1_genomic	11386825	
GCF_014645755.1_ASM1464575v1_genomic	5109904	
GCF_000192745.1_ASM19274v1_genomic	4718963	
GCF_002208825.2_ASM220882v2_genomic	3345527	
GCF_900636925.1_45137_F01_genomic	5199761	
GCF_002355975.1_ASM235597v1_genomic	6096022	
GCF_007572485.1_ASM757248v1_genomic	6322653	
GCF_011388215.1_ASM1138821v1_genomic	4561131	
GCF_002086695.1_ASM208669v1_genomic	6009003	
GCF_003589885.1_ASM358988v1_genomic	6800142	
GCF_000331185.2_ASM33118v2_genomic	9643891	
GCF_000006945.2_ASM694v2_genomic	4951383	
GCF_000024805.1_ASM2480v1_genomic	9446314	
GCF_003330825.1_ASM333082v1_genomic	7118039	
GCF_000328705.1_ASM32870v1_genomic	9360653	
GCF_000009765.2_ASM976v2_genomic	9119895	
GCF_016584445.1_ASM1658444v1_genomic	5457289	
GCF_000785495.1_ASM78549v1_genomic	5637360	
GCF_000215705.1_ASM21570v1_genomic	4070193	
GCF_016728825.1_ASM1672882v1_genomic	6901970	
GCF_014203115.1_ASM1420311v1_genomic	5326151	
GCF_017909455.1_ASM1790945v1_genomic	3896911	
GCF_014489595.1_ASM1448959v1_genomic	4679990	
GCF_004340905.1_ASM434090v1_genomic	5075359	
GCF_019048625.1_ASM1904862v1_genomic	4762440	
GCF_017493175.3_ASM1749317v3_genomic	8753169	
GCF_023130475.1_ASM2313047v1_genomic	2649952	
GCF_004114935.1_ASM411493v1_genomic	9342022	
GCF_004216565.1_ASM421656v1_genomic	4651965	
GCF_025567495.1_ASM2556749v1_genomic	2965035	
GCF_025567005.1_ASM2556700v1_genomic	3270962	
GCF_024764835.1_ASM2476483v1_genomic	4847130	
GCF_023646265.1_ASM2364626v1_genomic	1692130	
GCF_002968755.1_ASM296875v1_genomic	7247865	
GCF_024160185.1_ASM2416018v1_genomic	3250480	
GCF_009755265.1_ASM975526v1_genomic	2798076	
GCF_015207075.1_ASM1520707v1_genomic	4198480	
GCF_016622125.1_ASM1662212v1_genomic	7744573	
GCF_024297065.1_ASM2429706v1_genomic	2265076	
GCF_001294675.1_ASM129467v1_genomic	6362326	
GCF_025567285.1_ASM2556728v1_genomic	3235561	
GCF_023499985.1_ASM2349998v1_genomic	3454033	
GCF_024160205.1_ASM2416020v1_genomic	3210596	
GCF_002018365.1_ASM201836v1_genomic	3418391	
GCF_024158125.1_ASM2415812v1_genomic	3397356	
GCF_025567415.1_ASM2556741v1_genomic	2693657	
GCF_023380225.1_ASM2338022v1_genomic	1550949	
GCF_023983615.1_ASM2398361v1_genomic	4799068	
GCF_910591625.1_ASM91059162v1_genomic	4910240	
GCF_914768035.1_R-54678_genomic	2265685	
GCF_024614185.1_ASM2461418v1_genomic	6301022	
GCF_025566985.1_ASM2556698v1_genomic	1967735	
GCF_025060895.1_ASM2506089v1_genomic	9813311	
GCF_002777345.1_ASM277734v1_genomic	2355707	
GCF_025527015.1_ASM2552701v1_genomic	5255834	
GCF_023499865.1_ASM2349986v1_genomic	3424299	
GCF_023380205.1_ASM2338020v1_genomic	2053587	
GCF_024198235.1_ASM2419823v1_genomic	10408129	
GCF_914768045.1_LMG_28360_genomic	2310392	
GCF_001374975.1_259_Rw151_contigs_500_genomic	6491764	
GCF_020149935.1_ASM2014993v1_genomic	4635932	
GCF_002601815.1_ASM260181v1_genomic	6350027	
GCF_024112395.1_ASM2411239v1_genomic	6609162	
GCF_024649945.1_ASM2464994v1_genomic	5961247	
GCF_001450355.1_WH-SGI-V-07055_genomic	6757340	
GCF_017565685.3_ASM1756568v3_genomic	10530141	
GCF_002777485.1_ASM277748v1_genomic	2358796	
GCF_024707545.1_ASM2470754v1_genomic	7548464	
GCF_023499915.1_ASM2349991v1_genomic	3518799	
GCF_025527035.1_ASM2552703v1_genomic	5303036	
GCF_025403355.1_ASM2540335v1_genomic	7713009	
GCF_009829305.1_ASM982930v1_genomic	7450597	
GCF_012940005.1_ASM1294000v1_genomic	5024437	
GCF_025567565.1_ASM2556756v1_genomic	3071079	
GCF_025567385.1_ASM2556738v1_genomic	3714607	
GCF_023380245.1_ASM2338024v1_genomic	1494436	
GCF_024436035.1_ASM2443603v1_genomic	7069061	
GCF_018968705.1_ASM1896870v1_genomic	5870232	
GCF_025566865.1_ASM2556686v1_genomic	4023593	
GCF_025567465.1_ASM2556746v1_genomic	2871164	
GCF_024704915.1_ASM2470491v1_genomic	4270763	
GCF_011068405.5_ASM1106840v5_genomic	11474152	
GCF_940670685.1_M3-9_genomic	3757330	
GCF_001280765.1_ASM128076v1_genomic	6333481	
GCF_025567305.1_ASM2556730v1_genomic	2648172	
GCF_024273205.1_ASM2427320v1_genomic	3768132	
GCF_000695545.1_SnoalvwkB29v1.0_genomic	2406311	
GCF_023347555.1_ASM2334755v1_genomic	5157107	
GCF_024198255.1_ASM2419825v1_genomic	11198912	
GCF_016820585.1_ASM1682058v1_genomic	3645214	
GCF_003411505.2_ASM341150v2_genomic	6277724	
GCF_025567365.1_ASM2556736v1_genomic	2459729	
GCF_025567065.1_ASM2556706v1_genomic	2561300	
GCF_002563335.1_ASM256333v1_genomic	6342489	
GCF_011009535.1_ASM1100953v1_genomic	8890835	
GCF_024496245.1_ASM2449624v1_genomic	3429145	
GCF_000695565.1_SnoalvwkB12v1.0_genomic	2438497	
GCF_025567345.1_ASM2556734v1_genomic	2912566	
GCF_025567215.1_ASM2556721v1_genomic	3013746	
GCF_025567045.1_ASM2556704v1_genomic	3354558	
GCF_023347575.1_ASM2334757v1_genomic	5161293	
GCF_024259865.1_ASM2425986v1_genomic	1066909	
GCF_000632475.1_ASM63247v2_genomic	7391279	
GCF_024764965.1_ASM2476496v1_genomic	4756759	
GCF_002156075.1_ASM215607v1_genomic	10317375	
GCF_025567405.1_ASM2556740v1_genomic	3334484	
GCF_025567015.1_ASM2556701v1_genomic	4097696	
GCF_914768025.1_LMG_30236_genomic	2507157	
GCF_000789725.1_AZPAE14941_genomic	6881480	
GCF_025567085.1_ASM2556708v1_genomic	3027291	
GCF_025566025.1_ASM2556602v1_genomic	4865496	
GCF_023333585.1_ASM2333358v1_genomic	7745032	
GCF_025567265.1_ASM2556726v1_genomic	3411049	
GCF_914768085.1_R-54236_genomic	2314670	
GCF_017565645.3_ASM1756564v3_genomic	11399526	
GCF_914768075.1_R-54841_genomic	2400984	
GCF_025998535.1_ASM2599853v1_genomic	3596428	
GCF_023347585.1_ASM2334758v1_genomic	5252950	
GCF_023499845.1_ASM2349984v1_genomic	3433877	
GCF_002895265.1_ASM289526v1_genomic	7228952	
GCF_002777335.1_ASM277733v1_genomic	2417520	
GCF_023373525.1_ASM2337352v1_genomic	4348474	
GCF_025706525.1_ASM2570652v1_genomic	6247344	
GCF_003968475.1_ASM396847v1_genomic	7161718	
GCF_024273195.1_ASM2427319v1_genomic	3812751	
GCF_914768095.1_R-53680_genomic	2526951	
GCF_024006985.1_ASM2400698v1_genomic	3249261	
GCF_003025345.2_ASM302534v2_genomic	6164858	
GCF_002777415.1_ASM277741v1_genomic	2442708	
GCF_025643095.1_ASM2564309v1_genomic	6550644	
GCF_025567485.1_ASM2556748v1_genomic	2657141	
GCF_025567165.1_ASM2556716v1_genomic	3561714	
GCF_025567445.1_ASM2556744v1_genomic	5880143	
GCF_914768015.1_R-54863_genomic	2434137	
GCF_024764955.1_ASM2476495v1_genomic	5116472	
GCF_025566905.1_ASM2556690v1_genomic	2725575	
GCF_025917275.1_ASM2591727v1_genomic	6158284	
GCF_003057595.1_ASM305759v1_genomic	6353571	
GCF_023646305.1_ASM2364630v1_genomic	1799129	
GCF_023333595.1_ASM2333359v1_genomic	6929784	
GCF_024198215.1_ASM2419821v1_genomic	11517428	
GCF_023701485.1_ASM2370148v1_genomic	9072081	
GCF_025403405.1_ASM2540340v1_genomic	7068637	
GCF_022760755.1_ASM2276075v1_genomic	4345403	
GCF_023515995.1_ASM2351599v1_genomic	5002371	
GCF_025567605.1_ASM2556760v1_genomic	3346315	
GCF_914768055.1_R-53528_genomic	2287013	
GCF_024764795.1_ASM2476479v1_genomic	4612112	
GCF_011742925.1_ASM1174292v1_genomic	6718605	
GCF_025567315.1_ASM2556731v1_genomic	2999081	
GCF_002777595.1_ASM277759v1_genomic	2453208	
GCF_025567175.1_ASM2556717v1_genomic	2951124	
GCF_025567135.1_ASM2556713v1_genomic	3614006	
GCF_023501985.1_ASM2350198v1_genomic	8063577	
GCF_015207035.1_ASM1520703v1_genomic	6469551	
GCF_019718935.1_ASM1971893v1_genomic	5812153	
GCF_023380265.1_ASM2338026v1_genomic	1637944	
GCF_008369925.1_ASM836992v1_genomic	7024214	
GCF_024267675.1_ASM2426767v1_genomic	5345811	
GCF_023499885.1_ASM2349988v1_genomic	3451610	
GCF_025567125.1_ASM2556712v1_genomic	4186633	
GCF_025567095.1_ASM2556709v1_genomic	3823105	
GCF_002777525.1_ASM277752v1_genomic	2441972	
GCF_002777635.1_ASM277763v1_genomic	2489068	
GCF_025403395.1_ASM2540339v1_genomic	7071824	
GCF_014281125.1_ASM1428112v1_genomic	2623040	
GCF_024721265.1_ASM2472126v1_genomic	3250480	
GCF_003968965.1_ASM396896v1_genomic	6419743	
GCF_022760805.1_ASM2276080v1_genomic	4050246	
GCF_025566885.1_ASM2556688v1_genomic	3452403	
GCF_025567195.1_ASM2556719v1_genomic	3399574	
GCF_023499875.1_ASM2349987v1_genomic	3333325	
GCF_024704895.1_ASM2470489v1_genomic	4249514	
GCF_019718915.1_ASM1971891v1_genomic	5810900	
GCF_020010925.1_ASM2001092v1_genomic	10610750	
GCF_022760775.1_ASM2276077v1_genomic	4315136	
GCF_025403375.1_ASM2540337v1_genomic	7399988	
GCF_011009555.1_ASM1100955v1_genomic	8660379	
GCF_024721305.1_ASM2472130v1_genomic	3210596	
GCF_025567525.1_ASM2556752v1_genomic	3795992	
GCF_005222185.1_ASM522218v1_genomic	8121100	
GCF_003073695.1_ASM307369v1_genomic	7245771	
GCF_024198175.1_ASM2419817v1_genomic	12698915	
GCF_023646285.1_ASM2364628v1_genomic	1592701	
GCF_001402955.1_ASM140295v1_genomic	6305053	
GCF_024256385.1_ASM2425638v1_genomic	8932131	
GCF_005222165.1_ASM522216v1_genomic	7928656	
GCF_025566055.1_ASM2556605v1_genomic	4715697	
GCF_025566965.1_ASM2556696v1_genomic	3891993	
GCF_002777615.1_ASM277761v1_genomic	2459690	
GCF_024764775.1_ASM2476477v1_genomic	4649742	
GCF_011516635.5_ASM1151663v5_genomic	10580853	
