sample_accession	study_accession	_links.structuredData.href	accession	climatic_zone	collection date	common name	depth	ENA first public	ENA last update	ENA-CHECKLIST	enrichment	environment (biome)	environment (feature)	environment (material)	External Id	geographic location (country and/or sea)	geographic location (elevation)	geographic location (latitude)	geographic location (longitude)	INSDC center alias	INSDC center name	INSDC first public	INSDC last update	INSDC status	investigation type	mean_annual_temperatuere_celsius	name	organism	project name	release	sample weight for DNA extraction	sequencing method	soil environmental package	soil_classification	SRA accession	submitted	Submitter Id	substrate	taxId	title	tree_cover	update	webinSubmissionAccountId	Chlorophyll Sensor	Citation	description	environment (feature) further details	environmental package	Event Date/Time End	event date/time start	event label	further details	last update date	Latitude End	latitude start	Longitude End	longitude start	marine region	nitrate sensor	oxygen sensor	protocol description	protocol label	Salinity Sensor	sample collection device	sample material label	sample status	sampling campaign	sampling platform	sampling station	size fraction lower threshold	size fraction upper threshold	temperature	alpha_shotgun_woltka_faithspd	alpha_shotgun_woltka_min10k_faithspd	alpha_shotgun_woltka_min10k_richness	alpha_shotgun_woltka_min10k_shannon	alpha_shotgun_woltka_min3450_faithspd	alpha_shotgun_woltka_min3450_richness	alpha_shotgun_woltka_min3450_shannon	alpha_shotgun_woltka_rar10k_faithspd	alpha_shotgun_woltka_rar10k_richness	alpha_shotgun_woltka_rar10k_shannon	alpha_shotgun_woltka_rar3450_faithspd	alpha_shotgun_woltka_rar3450_richness	alpha_shotgun_woltka_rar3450_shannon	alpha_shotgun_woltka_richness	alpha_shotgun_woltka_shannon	barcode_prefix	collection_timestamp	depth_sample	elevation	emp500_principal_investigator	emp500_study_id	emp500_title	empo_0	empo_1	empo_2	empo_3	env biome	env feature	env package	env_material	environmental_package	gcms_analysis_batch	gcms_run_location	gcms_sample_name	gcms_sequence	geo loc name	latitude	lcms_batch	lcms_extraction_protocol	lcms_position	lcms_replicate	lcms_sample_name_cmn	lcms_sample_name_fbmn	lcms_sample_type	lcms_sample_type_sub	longitude	original sample id	physical_specimen_location	physical_specimen_remaining	read_count_shotgun_r1	read_count_shotgun_rep200	read_count_shotgun_woltka_uniq	sample type	sample_name_original	sample_name_plus_plate	sampling method	songbird_train_empo_3	study_sample_number	subject id	tier	body habitat	body product	body site	class	diet	host_family	host_flight	host_phylum	life stage	order	scientific name	sex	taxid	samp_store_loc	samp_store_temp	cur_land_use	cur_vegetation	experimental_factor	fao_class	link_climate_info	ph	ph_meth	salinity_1soil_5water_decisiemens_per_m	store_cond	texture	water content	water_content_soil_meth	elev	INSDC secondary accession	lat lon	NCBI submission model	NCBI submission package	isolation source	replicate	season	site name	host	samp_collect_device
SAMEA7723993	PRJEB42019	https://www.ebi.ac.uk/biosamples/structureddata/SAMEA7723993	SAMEA7723993	NA	NA	Emu	NA	2020-12-17	2020-12-16	ERC000011	NA	NA	NA	NA	SAMEA7723993	NA	NA	NA	NA	UCSDMI	University of California San Diego Microbiome Initiative	2020-12-17T04:08:06Z	2020-12-16T00:40:03Z	public	NA	NA	qiita_sid_13114:13114.song.53.s007	gut metagenome http://purl.obolibrary.org/obo/NCBITaxon_749906	EMP500 Song Study 53	2020-12-17T04:08:06Z	NA	NA	NA	NA	ERS5471370	2020-12-16T00:40:03Z	qiita_sid_13114:13114.song.53.s007	NA	749906	13114.song.53.s007	NA	2021-08-23T04:27:21.442Z	Webin-34	NA	NA	emu fecal sample	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	209.0	NA	NA	199.0	NA	NA	NA	NA	10/21/15 0:00	0	16	Song	53	Captive bird feces	NA	NA	Animal http://purl.obolibrary.org/obo/MONDO_0025082	Animal distal gut	urban biome	animal-associated habitat	host-associated	feces http://purl.obolibrary.org/obo/NCIT_C13234	host-associated	NA	NA	NA	NA	United States of America:State of Maryland:National Zoo	38.93	7.00	NA	NA	NA	NA	NA	NA	NA	-77.05	NA	UCSD Knight Lab Freezer I	NA	NA	NA	NA	stool	NA	NA	bulk http://purl.obolibrary.org/obo/ENVO_00005802	NA	7	NA	NA	UBERON:feces	UBERON:feces	UBERON:feces	Aves	omnivore	Casuariidae	NA	NA	NA	Casuariiformes	Dromaius novaehollandiae	male http://purl.obolibrary.org/obo/PATO_0000384	8790	NA	-20C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA7723994	PRJEB42019	https://www.ebi.ac.uk/biosamples/structureddata/SAMEA7723994	SAMEA7723994	NA	NA	Rhea	NA	2020-12-17	2020-12-16	ERC000011	NA	NA	NA	NA	SAMEA7723994	NA	NA	NA	NA	UCSDMI	University of California San Diego Microbiome Initiative	2020-12-17T04:08:06Z	2020-12-16T00:40:03Z	public	NA	NA	qiita_sid_13114:13114.song.53.s008	gut metagenome http://purl.obolibrary.org/obo/NCBITaxon_749906	EMP500 Song Study 53	2020-12-17T04:08:06Z	NA	NA	NA	NA	ERS5471371	2020-12-16T00:40:03Z	qiita_sid_13114:13114.song.53.s008	NA	749906	13114.song.53.s008	NA	2021-08-23T04:27:21.625Z	Webin-34	NA	NA	rhea fecal sample	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	457.0	NA	NA	200.0	NA	NA	NA	NA	10/21/15 0:00	0	16	Song	53	Captive bird feces	NA	NA	Animal http://purl.obolibrary.org/obo/MONDO_0025082	Animal distal gut	urban biome	animal-associated habitat	host-associated	feces http://purl.obolibrary.org/obo/NCIT_C13234	host-associated	NA	NA	NA	NA	United States of America:State of Maryland:National Zoo	38.93	7.00	NA	NA	NA	NA	NA	NA	NA	-77.05	NA	UCSD Knight Lab Freezer I	NA	NA	NA	NA	stool	NA	NA	bulk http://purl.obolibrary.org/obo/ENVO_00005802	NA	8	NA	NA	UBERON:feces	UBERON:feces	UBERON:feces	Aves	omnivore	Rheidae	NA	NA	NA	Rheiformes	Rhea americana	male http://purl.obolibrary.org/obo/PATO_0000384	8797	NA	-20C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA7723995	PRJEB42019	https://www.ebi.ac.uk/biosamples/structureddata/SAMEA7723995	SAMEA7723995	NA	NA	Lappet faced vulture	NA	2020-12-17	2020-12-16	ERC000011	NA	NA	NA	NA	SAMEA7723995	NA	NA	NA	NA	UCSDMI	University of California San Diego Microbiome Initiative	2020-12-17T04:08:05Z	2020-12-16T00:40:03Z	public	NA	NA	qiita_sid_13114:13114.song.53.s011	gut metagenome http://purl.obolibrary.org/obo/NCBITaxon_749906	EMP500 Song Study 53	2020-12-17T04:08:05Z	NA	NA	NA	NA	ERS5471372	2020-12-16T00:40:03Z	qiita_sid_13114:13114.song.53.s011	NA	749906	13114.song.53.s011	NA	2021-08-23T04:27:21.853Z	Webin-34	NA	NA	Lappet faced vulture fecal sample	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.0	NA	NA	17.0	NA	NA	NA	NA	10/5/15 0:00	0	283	Song	53	Captive bird feces	NA	NA	Animal http://purl.obolibrary.org/obo/MONDO_0025082	Animal distal gut	urban biome	animal-associated habitat	host-associated	feces http://purl.obolibrary.org/obo/NCIT_C13234	host-associated	NA	NA	NA	NA	United States of America:State of Georgia:Atlanta Zoo	33.73	7.00	NA	NA	NA	NA	NA	NA	NA	-84.37	NA	UCSD Knight Lab Freezer I	NA	NA	NA	NA	stool	NA	NA	bulk http://purl.obolibrary.org/obo/ENVO_00005802	NA	11	NA	NA	UBERON:feces	UBERON:feces	UBERON:feces	Aves	carnivore	Accipitridae	NA	NA	NA	Accipitriformes	Torgos tracheliotus	not determined	33605	NA	-20C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA7723996	PRJEB42019	https://www.ebi.ac.uk/biosamples/structureddata/SAMEA7723996	SAMEA7723996	NA	NA	Vulturine guineafowl	NA	2020-12-17	2020-12-16	ERC000011	NA	NA	NA	NA	SAMEA7723996	NA	NA	NA	NA	UCSDMI	University of California San Diego Microbiome Initiative	2020-12-17T04:08:05Z	2020-12-16T00:40:03Z	public	NA	NA	qiita_sid_13114:13114.song.53.s012	gut metagenome http://purl.obolibrary.org/obo/NCBITaxon_749906	EMP500 Song Study 53	2020-12-17T04:08:05Z	NA	NA	NA	NA	ERS5471373	2020-12-16T00:40:03Z	qiita_sid_13114:13114.song.53.s012	NA	749906	13114.song.53.s012	NA	2021-08-23T04:27:21.935Z	Webin-34	NA	NA	Vulturine guineafowl fecal sample	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.0	NA	NA	17.0	NA	NA	NA	NA	10/5/15 0:00	0	283	Song	53	Captive bird feces	NA	NA	Animal http://purl.obolibrary.org/obo/MONDO_0025082	Animal distal gut	urban biome	animal-associated habitat	host-associated	feces http://purl.obolibrary.org/obo/NCIT_C13234	host-associated	NA	NA	NA	NA	United States of America:State of Georgia:Atlanta Zoo	33.73	7.00	NA	NA	NA	NA	NA	NA	NA	-84.37	NA	UCSD Knight Lab Freezer I	NA	NA	NA	NA	stool	NA	NA	bulk http://purl.obolibrary.org/obo/ENVO_00005802	NA	12	NA	NA	UBERON:feces	UBERON:feces	UBERON:feces	Aves	omnivore	Numididae	NA	NA	NA	Galliformes	Acryllium vulturinum	male http://purl.obolibrary.org/obo/PATO_0000384	8992	NA	-20C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA7723997	PRJEB42019	https://www.ebi.ac.uk/biosamples/structureddata/SAMEA7723997	SAMEA7723997	NA	NA	Brown kiwi	NA	2020-12-17	2020-12-16	ERC000011	NA	NA	NA	NA	SAMEA7723997	NA	NA	NA	NA	UCSDMI	University of California San Diego Microbiome Initiative	2020-12-17T04:08:05Z	2020-12-16T00:40:03Z	public	NA	NA	qiita_sid_13114:13114.song.53.s013	gut metagenome http://purl.obolibrary.org/obo/NCBITaxon_749906	EMP500 Song Study 53	2020-12-17T04:08:05Z	NA	NA	NA	NA	ERS5471374	2020-12-16T00:40:03Z	qiita_sid_13114:13114.song.53.s013	NA	749906	13114.song.53.s013	NA	2021-08-23T04:27:21.896Z	Webin-34	NA	NA	brown kiwi fecal sample	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	276.0	NA	NA	106.0	NA	NA	NA	NA	10/21/15 0:00	0	16	Song	53	Captive bird feces	NA	NA	Animal http://purl.obolibrary.org/obo/MONDO_0025082	Animal distal gut	urban biome	animal-associated habitat	host-associated	feces http://purl.obolibrary.org/obo/NCIT_C13234	host-associated	NA	NA	NA	NA	United States of America:State of Maryland:National Zoo	38.93	7.00	NA	NA	NA	NA	NA	NA	NA	-77.05	NA	UCSD Knight Lab Freezer I	NA	NA	NA	NA	stool	NA	NA	bulk http://purl.obolibrary.org/obo/ENVO_00005802	NA	13	NA	NA	UBERON:feces	UBERON:feces	UBERON:feces	Aves	omnivore	Apterygidae	NA	NA	NA	Apterygiformes	Apteryx mantelli	not determined	8821	NA	-20C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA7723998	PRJEB42019	https://www.ebi.ac.uk/biosamples/structureddata/SAMEA7723998	SAMEA7723998	NA	NA	Cassowary	NA	2020-12-17	2020-12-16	ERC000011	NA	NA	NA	NA	SAMEA7723998	NA	NA	NA	NA	UCSDMI	University of California San Diego Microbiome Initiative	2020-12-17T04:08:05Z	2020-12-16T00:40:03Z	public	NA	NA	qiita_sid_13114:13114.song.53.s015	gut metagenome http://purl.obolibrary.org/obo/NCBITaxon_749906	EMP500 Song Study 53	2020-12-17T04:08:05Z	NA	NA	NA	NA	ERS5471375	2020-12-16T00:40:03Z	qiita_sid_13114:13114.song.53.s015	NA	749906	13114.song.53.s015	NA	2021-08-23T04:27:21.923Z	Webin-34	NA	NA	cassowary fecal sample	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	109.0	NA	NA	44.0	NA	NA	NA	NA	10/21/15 0:00	0	16	Song	53	Captive bird feces	NA	NA	Animal http://purl.obolibrary.org/obo/MONDO_0025082	Animal distal gut	urban biome	animal-associated habitat	host-associated	feces http://purl.obolibrary.org/obo/NCIT_C13234	host-associated	NA	NA	NA	NA	United States of America:State of Maryland:National Zoo	38.93	7.00	NA	NA	NA	NA	NA	NA	NA	-77.05	NA	UCSD Knight Lab Freezer I	NA	NA	NA	NA	stool	NA	NA	bulk http://purl.obolibrary.org/obo/ENVO_00005802	NA	15	NA	NA	UBERON:feces	UBERON:feces	UBERON:feces	Aves	frugivore	Casuariidae	NA	NA	NA	Casuariiformes	Casuarius casuarius	female http://purl.obolibrary.org/obo/PATO_0000383	8787	NA	-20C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA7724237	PRJEB42019	https://www.ebi.ac.uk/biosamples/structureddata/SAMEA7724237	SAMEA7724237	NA	NA	NA	NA	2020-12-17	2020-12-16	ERC000011	NA	NA	NA	NA	SAMEA7724237	NA	NA	NA	NA	UCSDMI	University of California San Diego Microbiome Initiative	2020-12-17T04:08:06Z	2020-12-16T01:24:01Z	public	NA	NA	qiita_sid_13114:13114.roy.chowdhury.45.s004	salt marsh metagenome http://purl.obolibrary.org/obo/NCBITaxon_1504975	MinT	2020-12-17T04:08:06Z	NA	NA	NA	NA	ERS5471614	2020-12-16T01:24:01Z	qiita_sid_13114:13114.roy.chowdhury.45.s004	NA	1504975	13114.roy.chowdhury.45.s004	NA	2021-08-23T04:27:34.960Z	Webin-34	NA	NA	surface soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	793.0	NA	NA	NA	NA	NA	148.0	NA	NA	177.0	NA	NA	NA	NA	7/21/15	0.005	2	Roy-Chowdhury	45	Spanish hypersaline sandy soils	NA	NA	Non-saline	Soil (non-saline)	marine salt marsh biome	saline marsh	soil	soil	soil	NA	NA	NA	NA	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	37.221457	NA	NA	NA	NA	NA	NA	NA	NA	-6.962103	NA	negative 80C freezer, lab 2231, PNNL	NA	NA	NA	NA	soil	NA	NA	bulk http://purl.obolibrary.org/obo/ENVO_00005802	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	marshlands (grass,sedges,rushes)	bare soil	salinity http://www.ebi.ac.uk/efo/EFO_0002677	arenosols	http://eca.knmi.nl/download/ensembles/ensembles.php	8.24	1:5, soil:water ratio	48.8	5 months frozen (-80C), including transport on dry ice from Spain to PNNL	54.4% sand, 45.6% silt	0.258	gravimetry	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA7724239	PRJEB42019	https://www.ebi.ac.uk/biosamples/structureddata/SAMEA7724239	SAMEA7724239	NA	NA	NA	NA	2020-12-17	2020-12-16	ERC000011	NA	NA	NA	NA	SAMEA7724239	NA	NA	NA	NA	UCSDMI	University of California San Diego Microbiome Initiative	2020-12-17T04:08:06Z	2020-12-16T01:24:02Z	public	NA	NA	qiita_sid_13114:13114.roy.chowdhury.45.s006	salt marsh metagenome http://purl.obolibrary.org/obo/NCBITaxon_1504975	MinT	2020-12-17T04:08:06Z	NA	NA	NA	NA	ERS5471616	2020-12-16T01:24:02Z	qiita_sid_13114:13114.roy.chowdhury.45.s006	NA	1504975	13114.roy.chowdhury.45.s006	NA	2021-08-23T04:27:35.011Z	Webin-34	NA	NA	surface soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	550.0	NA	NA	NA	NA	NA	265.0	NA	NA	115.0	NA	NA	NA	NA	7/21/15	0.005	3	Roy-Chowdhury	45	Spanish hypersaline sandy soils	NA	NA	Non-saline	Soil (non-saline)	marine salt marsh biome	saline marsh	soil	soil	soil	NA	NA	NA	NA	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	37.207687	NA	NA	NA	NA	NA	NA	NA	NA	-6.95736	NA	negative 80C freezer, lab 2231, PNNL	NA	NA	NA	NA	soil	NA	NA	bulk http://purl.obolibrary.org/obo/ENVO_00005802	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	marshlands (grass,sedges,rushes)	bare soil	salinity http://www.ebi.ac.uk/efo/EFO_0002677	arenosols	http://eca.knmi.nl/download/ensembles/ensembles.php	6.71	1:5, soil:water ratio	21.1	5 months frozen (-80C), including transport on dry ice from Spain to PNNL	61.3% sand, 38.6 % silt	0.133	gravimetry	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA7724240	PRJEB42019	https://www.ebi.ac.uk/biosamples/structureddata/SAMEA7724240	SAMEA7724240	NA	NA	NA	NA	2020-12-17	2020-12-16	ERC000011	NA	NA	NA	NA	SAMEA7724240	NA	NA	NA	NA	UCSDMI	University of California San Diego Microbiome Initiative	2020-12-17T04:08:06Z	2020-12-16T01:24:02Z	public	NA	NA	qiita_sid_13114:13114.roy.chowdhury.45.s007	salt marsh metagenome http://purl.obolibrary.org/obo/NCBITaxon_1504975	MinT	2020-12-17T04:08:06Z	NA	NA	NA	NA	ERS5471617	2020-12-16T01:24:02Z	qiita_sid_13114:13114.roy.chowdhury.45.s007	NA	1504975	13114.roy.chowdhury.45.s007	NA	2021-08-23T04:27:35.206Z	Webin-34	NA	NA	surface soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	903.0	NA	NA	NA	NA	NA	415.0	NA	NA	286.0	NA	NA	NA	NA	7/21/15	0.005	3	Roy-Chowdhury	45	Spanish hypersaline sandy soils	NA	NA	Non-saline	Soil (non-saline)	marine salt marsh biome	saline marsh	soil	soil	soil	NA	NA	NA	NA	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	37.206429	NA	NA	NA	NA	NA	NA	NA	NA	-6.955089	NA	negative 80C freezer, lab 2231, PNNL	NA	NA	NA	NA	soil	NA	NA	bulk http://purl.obolibrary.org/obo/ENVO_00005802	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	marshlands (grass,sedges,rushes)	bare soil	salinity http://www.ebi.ac.uk/efo/EFO_0002677	arenosols	http://eca.knmi.nl/download/ensembles/ensembles.php	6.86	1:5, soil:water ratio	27.5	5 months frozen (-80C), including transport on dry ice from Spain to PNNL	9.9% sand, 60% silt, 30% clay	0.111	gravimetry	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA7724243	PRJEB42019	https://www.ebi.ac.uk/biosamples/structureddata/SAMEA7724243	SAMEA7724243	NA	NA	NA	NA	2020-12-17	2020-12-16	ERC000011	NA	NA	NA	NA	SAMEA7724243	NA	NA	NA	NA	UCSDMI	University of California San Diego Microbiome Initiative	2020-12-17T04:08:06Z	2020-12-16T01:24:02Z	public	NA	NA	qiita_sid_13114:13114.roy.chowdhury.45.s010	salt marsh metagenome http://purl.obolibrary.org/obo/NCBITaxon_1504975	MinT	2020-12-17T04:08:06Z	NA	NA	NA	NA	ERS5471620	2020-12-16T01:24:02Z	qiita_sid_13114:13114.roy.chowdhury.45.s010	NA	1504975	13114.roy.chowdhury.45.s010	NA	2021-08-23T04:27:36.891Z	Webin-34	NA	NA	subsurface soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	340.0	NA	NA	NA	NA	NA	248.0	NA	NA	NA	NA	NA	NA	NA	7/21/15	0.025	4	Roy-Chowdhury	45	Spanish hypersaline sandy soils	NA	NA	Non-saline	Soil (non-saline)	marine salt marsh biome	saline marsh	soil	soil	soil	NA	NA	NA	NA	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	37.207427	NA	NA	NA	NA	NA	NA	NA	NA	-6.966599	NA	negative 80C freezer, lab 2231, PNNL	NA	NA	NA	NA	soil	NA	NA	bulk http://purl.obolibrary.org/obo/ENVO_00005802	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	marshlands (grass,sedges,rushes)	bare soil	salinity http://www.ebi.ac.uk/efo/EFO_0002677	arenosols	http://eca.knmi.nl/download/ensembles/ensembles.php	7.13	1:5, soil:water ratio	10.49	5 months frozen (-80C), including transport on dry ice from Spain to PNNL	70.8% sand, 29.1 % silt, 0.03% clay	0.105	gravimetry	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA7724246	PRJEB42019	https://www.ebi.ac.uk/biosamples/structureddata/SAMEA7724246	SAMEA7724246	NA	NA	NA	NA	2020-12-17	2020-12-16	ERC000011	NA	NA	NA	NA	SAMEA7724246	NA	NA	NA	NA	UCSDMI	University of California San Diego Microbiome Initiative	2020-12-17T04:08:06Z	2020-12-16T01:24:02Z	public	NA	NA	qiita_sid_13114:13114.roy.chowdhury.45.s013	salt marsh metagenome http://purl.obolibrary.org/obo/NCBITaxon_1504975	MinT	2020-12-17T04:08:06Z	NA	NA	NA	NA	ERS5471623	2020-12-16T01:24:02Z	qiita_sid_13114:13114.roy.chowdhury.45.s013	NA	1504975	13114.roy.chowdhury.45.s013	NA	2021-08-23T04:27:36.792Z	Webin-34	NA	NA	subsurface soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	648.0	NA	NA	NA	NA	NA	256.0	NA	NA	223.0	NA	NA	NA	NA	7/21/15	0.025	2	Roy-Chowdhury	45	Spanish hypersaline sandy soils	NA	NA	Non-saline	Soil (non-saline)	marine salt marsh biome	saline marsh	soil	soil	soil	NA	NA	NA	NA	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	37.221464	NA	NA	NA	NA	NA	NA	NA	NA	-6.962177	NA	negative 80C freezer, lab 2231, PNNL	NA	NA	NA	NA	soil	NA	NA	bulk http://purl.obolibrary.org/obo/ENVO_00005802	NA	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	marshlands (grass,sedges,rushes)	bare soil	salinity http://www.ebi.ac.uk/efo/EFO_0002677	arenosols	http://eca.knmi.nl/download/ensembles/ensembles.php	8.13	1:5, soil:water ratio	23	5 months frozen (-80C), including transport on dry ice from Spain to PNNL	75.8% sand, 24.1% silt	0.266	gravimetry	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA7724248	PRJEB42019	https://www.ebi.ac.uk/biosamples/structureddata/SAMEA7724248	SAMEA7724248	NA	NA	NA	NA	2020-12-17	2020-12-16	ERC000011	NA	NA	NA	NA	SAMEA7724248	NA	NA	NA	NA	UCSDMI	University of California San Diego Microbiome Initiative	2020-12-17T04:08:06Z	2020-12-16T01:24:02Z	public	NA	NA	qiita_sid_13114:13114.roy.chowdhury.45.s015	salt marsh metagenome http://purl.obolibrary.org/obo/NCBITaxon_1504975	MinT	2020-12-17T04:08:06Z	NA	NA	NA	NA	ERS5471625	2020-12-16T01:24:02Z	qiita_sid_13114:13114.roy.chowdhury.45.s015	NA	1504975	13114.roy.chowdhury.45.s015	NA	2021-08-23T04:27:36.714Z	Webin-34	NA	NA	surface soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	494.0	NA	NA	NA	NA	NA	232.0	NA	NA	169.0	NA	NA	NA	NA	7/21/15	0.005	2	Roy-Chowdhury	45	Spanish hypersaline sandy soils	NA	NA	Non-saline	Soil (non-saline)	marine salt marsh biome	saline marsh	soil	soil	soil	NA	NA	NA	NA	Spain:Province of Huelva:Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	37.221464	NA	NA	NA	NA	NA	NA	NA	NA	-6.962177	NA	negative 80C freezer, lab 2231, PNNL	NA	NA	NA	NA	soil	NA	NA	bulk http://purl.obolibrary.org/obo/ENVO_00005802	NA	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	marshlands (grass,sedges,rushes)	bare soil	salinity http://www.ebi.ac.uk/efo/EFO_0002677	arenosols	http://eca.knmi.nl/download/ensembles/ensembles.php	8.18	1:5, soil:water ratio	56.4	5 months frozen (-80C), including transport on dry ice from Spain to PNNL	54.4% sand, 45.6% silt	0.256	gravimetry	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
