#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	PSMA265L_taxonomic_profile	PSM7J1DL_taxonomic_profile	PSM7J19R_taxonomic_profile	PSM7J19P_taxonomic_profile	PSM7J17V_taxonomic_profile	PSM7J15M_taxonomic_profile	PSM7J154_taxonomic_profile	PSM6XBTR_taxonomic_profile	MSMB4LZZ_taxonomic_profile	MSMB4LZX_taxonomic_profile	MSMAPC7T_taxonomic_profile	MSMAPC6M_taxonomic_profile	MSMAPC5H_taxonomic_profile	MSMA26DI_taxonomic_profile	MSMA26BV_taxonomic_profile	MSMA26BR_taxonomic_profile	MSMA26BN_taxonomic_profile	MSMA26BJ_taxonomic_profile	MSMA26BH_taxonomic_profile	MSMA26BF_taxonomic_profile	MSMA26BB_taxonomic_profile	MSM9VZPT_taxonomic_profile	MSM9VZOO_taxonomic_profile	MSM9VZOI_taxonomic_profile	MSM9VZNL_taxonomic_profile	MSM9VZMW_taxonomic_profile	MSM9VZMS_taxonomic_profile	MSM9VZMI_taxonomic_profile	MSM9VZLJ_taxonomic_profile	MSM9VZL7_taxonomic_profile	MSM9VZKE_taxonomic_profile	MSM9VZJZ_taxonomic_profile	MSM9VZHR_taxonomic_profile	MSM9VZHP_taxonomic_profile	MSM9VZHN_taxonomic_profile	MSM9VZHB_taxonomic_profile	MSM9VZGO_taxonomic_profile	MSM79HCP_taxonomic_profile	MSM79HC8_taxonomic_profile	MSM79HBL_taxonomic_profile	MSM79HA7_taxonomic_profile	MSM79H9A_taxonomic_profile	MSM79H8H_taxonomic_profile	MSM79H83_taxonomic_profile	MSM79H6L_taxonomic_profile	MSM79H6D_taxonomic_profile	MSM79H5U_taxonomic_profile	MSM79H5S_taxonomic_profile	MSM79H5M_taxonomic_profile	MSM79H5E_taxonomic_profile	MSM79H58_taxonomic_profile	MSM6J2RU_taxonomic_profile	MSM6J2RM_taxonomic_profile	MSM6J2QH_taxonomic_profile	MSM6J2QF_taxonomic_profile	MSM6J2KA_taxonomic_profile	MSM6J2K6_taxonomic_profile	MSM6J2JZ_taxonomic_profile	MSM6J2JR_taxonomic_profile	HSMA33SG_taxonomic_profile	HSMA33SE_taxonomic_profile	HSMA33NY_taxonomic_profile	HSM7J4R2_taxonomic_profile	HSM7J4O5_taxonomic_profile	HSM7J4NY_taxonomic_profile	HSM7J4LN_taxonomic_profile	HSM7J4LD_taxonomic_profile	HSM7J4KO_taxonomic_profile	HSM7J4HY_taxonomic_profile	HSM7J4HW_taxonomic_profile	HSM7J4HC_taxonomic_profile	HSM7CZ2A_taxonomic_profile	HSM7CZ28_taxonomic_profile	HSM7CZ24_taxonomic_profile	HSM7CZ1E_taxonomic_profile	HSM7CZ1C_taxonomic_profile	HSM7CZ1A_taxonomic_profile	HSM7CYZJ_taxonomic_profile	HSM7CYXO_taxonomic_profile	HSM7CYXI_taxonomic_profile	HSM6XRVK_taxonomic_profile	HSM6XRVC_taxonomic_profile	HSM6XRUN_taxonomic_profile	HSM6XRUL_taxonomic_profile	HSM6XRTG_taxonomic_profile	HSM6XRRJ_taxonomic_profile	HSM67VIB_taxonomic_profile	HSM67VI9_taxonomic_profile	HSM67VI7_taxonomic_profile	HSM67VGK_taxonomic_profile	HSM67VFZ_taxonomic_profile	HSM67VFX_taxonomic_profile	HSM67VF3_taxonomic_profile	HSM5MD6W_taxonomic_profile	HSM5MD6Q_taxonomic_profile	HSM5MD5D_taxonomic_profile	CSMAHYLR_taxonomic_profile	CSM7KOOP_taxonomic_profile	CSM7KOON_taxonomic_profile	CSM67UH7_taxonomic_profile
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale	2|1239|186801|186802|186803||39491	1.3847793908379395	0.3667307547703889	1.5816161026987732	1.0089882507791468	0	0	3.6075649409706743	1.2736177984686026	0.8440154407818792	1.9822300090668423	0	2.921816163769193	0.983493368381086	0.4673280523547572	4.14269672882633	2.909807850173105	3.123678626588404	2.28734869457696	0.4365224006228477	2.904349449202209	1.0486819996765462	0.038621139123348434	1.1415304865414952	0.17667	0.15191760354715345	0.9017679359341728	1.2977748556296682	0	0.9788651824545126	0.4803420524259267	1.4562857815169232	0.5616564623221579	11.329869267598145	4.251561366927621	2.7899086081276594	0.015700914368688063	1.4177797428517669	1.1997333418887484	0.15622190817260884	0.6827760043107552	0.8097219545496533	0	4.925410315665709	0.7429397799385669	0.13365817550848394	5.112333272791709	0.3590155301025466	2.7895655309497576	0.9218205373550168	0.24632765082671065	0.02367384144226597	4.741913079560986	1.5309968080317815	0.4559449096224784	0.16079636382193047	1.804390243604396	0.6193593745502515	0.571665696579296	0.2303049194765032	0.4778754425988719	0.1826508003265977	0.11270256021821368	2.2107184629434102	0.01134443823656132	3.859138854334823	12.024786474612474	0.6589407323546594	0	1.579684681477452	0.3188865945454545	0.002032639766641039	0.6009553844947809	1.6887612232611229	1.9524104070732433	0.020999990277410775	0.9740901325694008	0.28512906187307663	3.266840027541838	0.6292280707044463	0.7702308810210864	4.671153481429244	2.867317001645552	0.013163637380134638	0.010247766537544755	0	0	0.6519062369797025	2.2154704552745708	1.904298535091694	0	0.8967862005782657	2.134609753848931	0	0	0.056474441819351726	2.1848011485802252	0.6868005702326094	1.594256986032804	2.3705085433698545	0.2417669380803911
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_2_1_46FAA	2|1239|186801|186802|186803||742723	0	0	0	0	0.012265276397631144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0722213442917634	0.00577457787888396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza	2|1239|186801|186802|186803|28050|28052	0	0.10911535163398604	0.21963674239495884	0	0	0	0.2813702992214973	0.008685966852211308	0.5427740542800708	0.8510194208458053	0	1.188894442773478	0	0	2.184469002138285	0.7773434488543309	1.322587936093255	1.442216349963635	0.8886069862570514	0.5825697820741899	0.7434745828623069	0.006329328387438149	0	0	0.6503024395998424	0.15135335900151364	0.3642159805695703	0	1.015717815716963	0.9758453645151279	1.035098148857535	0	0	0	0	1.8546308784326997	5.273982004877016	0	0.19519600833624348	0	0	0.006416884318048007	0	0.0032165681363426155	0	0	0	0	1.4324411555255994	1.208390612530981	0.021692536074248377	0	0	0	0	0	0	0	0	0	0	0	0.3504249549756223	0	0.052758195081959065	0	0	0.6089520976770108	0.15687921106721953	0.06613651805626987	0	0.0017754022155086352	0.051659322063998855	0.05554504081590248	0	0.050145171516985436	0	0.0022777078754584092	0.020514767183567425	0.18433168671472025	0	0	0	0.0019936430234563027	0	0	0	0	0	0	0.9759797243001354	1.8381081810851048	0.10347651228040278	0	1.5030977150741895	0.5689497126083779	0	0.28727651081268984	0.19323404777606584	0.21831537645120272
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Robinsoniella	2|1239|186801|186802|186803|588605	0	0	0	0	0.0005742446332624426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Robinsoniella|s__Robinsoniella_sp_RHS	2|1239|186801|186802|186803|588605|1504536	0	0	0	0	0.0005742446332624426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	2|1239|186801|186802|186803|841	15.627961596417705	2.3250054348301545	1.49833410344576	2.6057856243659256	36.04818476671778	11.420675428569572	4.974614189079951	0.4840501921364813	2.251607106379704	8.932246074784373	0	9.65505432054749	2.532163748938899	1.5080245357706583	3.158223765143873	4.128946643841019	6.585315120875777	16.538273699535676	2.751333471612319	7.2440751276100706	15.529678906400733	0.06462440800507294	3.5621705980385214	2.39186	3.3008533259038715	1.9252161381032704	3.5253972542149823	0	6.481902504393152	9.095547701318699	5.2936717300956495	26.488035025674513	10.022699989527103	4.858235172110076	6.247841375894303	8.638094449662818	9.028111879705435	0.9358278128636862	18.41613577249084	1.3507060764106424	1.7676163261845026	0.019352508260779704	4.7141253086734025	2.1964204329680683	0.8181275812717027	3.373773725458458	2.7569574512790336	1.9201268419367683	0.7806667785957581	1.3482944329444588	0.12575985807018786	2.6350040917933364	0.2144721093245411	3.954254776369108	0.7818387468585749	2.9808493329336434	1.5084184452578369	0.6697487423109061	0.4872117212997362	3.370805409785884	0.5257854927048623	0.5303646002946646	1.3296858509983658	0.002978184800213307	0.11162509217034744	0.1458351284749576	0.358878399642422	2.265710389763183	0.6394724806831342	0.019942544628649226	0.042705169466128234	0.03726883416176769	0.39422949669643503	0.042047699609370826	0.052233693396061216	0.10801714904088347	0.005366247707665876	0.7319966636042822	0.8567977783280559	1.1522372413780952	2.8561727136032635	3.328467650149449	4.750007541599821	0.8175334153272156	0.5950105084865094	0.08477614288812182	0.18557049727654776	0.2471060907838873	0.18380055887110747	3.6797424183325	0.20451490867137825	4.2293268586967985	1.6468264996109794	0.44587494764770064	1.7673575080525639	0.7500776186959562	2.1506917381689092	4.42006550596206	1.7718475249949746	0.4582104616978163
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis	2|1239|186801|186802|186803|841|301302	5.672180442474325	2.1026211940643296	1.31351528420996	2.004981003339183	0	0	4.840998026673512	0.25026782199782344	0	0	0	0	2.327436453229036	0	2.8625634457748403	3.6517927896739457	6.105327243634803	10.328877056325863	1.7670650220046975	4.0307692458041045	10.591252565729002	0	0.060759850085889376	0	2.615133566513744	0.2045296586452662	0.6330781639185359	0	5.3216979721093365	5.133400466054498	2.6958869591141847	26.388560430730482	9.485304539638776	0.44575482254272414	3.843625741117859	0.5159521719979152	7.0985761280873465	0.15472272058332284	18.02705663614124	0.956562369756999	0.2662902188678605	0.017009836208159	4.581570615527738	0.11050029087115372	0.01648444948170131	0.6497892974278491	0	1.059844804296794	0.21657733107509436	0.7283855409803703	0.007721575524179942	1.1593227970546969	0	0	0	0.5222213802122807	0.4996830690396436	0.15423668748356872	0.2947661504804465	0	0	0	0	0	0	0	0.15995414788362622	1.01546891660026	0.010330224504843671	0	0	0.03726883416176769	0.3435352228227062	0	0	0.10753729094024247	0	0.4450327492351508	0.19578189755081052	0.3645726663617591	0	3.022025724077288	0	0.031589310489746725	0.399799813443488	0	0	0.05380493121941421	0.13312282664405034	3.520509890483868	0.15374902035723947	3.615113305300325	0.10548300455024573	0	1.6089783387642551	0.6583971122651365	1.1141251761046205	2.609576125169875	1.2459051943814594	0.10973104855306473
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	2|1239|186801|186802|186803|841|301301	0.06989001142302148	0.07442370569996203	0.0233805585701535	0.07539798329442332	0	0.4413178195117381	0.06323588104382698	0.1798858291783386	0.11171779072929224	0.4941209100333479	0	0.6451342469375116	0.2047358495368752	1.060577845682939	0	0	0.00490791667851473	0.6158095026866917	0.40439557976644097	1.3981647593246045	1.5461754033624575	0.06432777867232832	0.19386599159073212	0.04339	0.12759486585984894	1.0290358014016563	1.399634314768777	0	0.21060539371942655	0.32925225785053525	0.008393535923861859	0.00817519844587895	0.017030828766857947	4.125453160105853	2.159692348105231	0.08910510138647905	0.27041922615940506	0.2886309202546052	0.03444954566245542	0.17449234862738436	0.15205737156851265	0.0023426720526207013	0	1.40800168360931	0.055377631324501936	0.02157721166478281	0.9213343163307168	0.0026908050707217103	0.2747411737425628	0.2947117387774445	0.10943848387155032	0.007970643847979086	0.001522143801259434	0.2516224372881936	0.08581352786030585	0.2773893820229397	0.014729280312436147	0.0038922379842512853	0.010547756477866205	0.026950065826989916	0.004146870595650309	0	0.1280013765067764	0.002978184800213307	0.09696555288399336	0	0	0.002226372581267409	0.5731233206084001	0	0	0	0.05069427387372885	0.042047699609370826	0	0.000479858100641009	0.0015149610875383251	0.028028081940521147	0.00178321861383995	0	0.00888877754513622	0.2342140977431654	0.01398167802519738	0	0.1559756454273811	0	0.07100696979619682	0.0867433277121545	0.050677732227057126	0.12817343587815674	0.0011737048137265152	0.27336087542721194	0	0.44587494764770064	0.09881833355557387	0.07827626902762007	0.1394988830735326	0.06283811034886612	0.14916173749963565	0.008814009739829185
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	2|1239|186801|186802|186803|841|166486	5.280841688075209	0	0.017799574276845222	0.2029210153553029	36.04818476671778	9.761664954515297	0.018575440828841973	0	1.5229405397224431	7.595045978497372	0	8.075125207453771	0	0	0.2428607180114088	0.3894158128473928	0.4157132905057262	4.979054067676618	0.3867040509152371	1.3899642400355	2.9570814363466287	0	0.1791169246897144	1.56289	0.05700764908635806	0.4181229914140833	1.0478086958553143	0	0.024610240765903145	3.3253460698360016	2.3172873978597828	0	0	0	0.005886504942464968	0.04506948158773101	0.13407041232973788	0.07412402875106222	0.13468958585224894	0.16315258338546593	0.6889213828957734	0	0	0.36820473319039787	0.2480080129730908	0.4164086029094235	1.5333577340215228	0.2781896736498201	0.0646754839776842	0.08375817346616385	0	0.8332806382402899	0	2.6323526607585634	0.6119997770646324	0.8457784416471466	0.5795708135100855	0.19825411496518827	0.04511959866904716	1.3351730638309505	0.2744788514711875	0.3373075744714443	0.6533010267222301	0	0	0.1458351284749576	0.1898807318047964	1.1740587663151882	0.011362476617930214	0.019942544628649226	0.033956266910682986	0	0	0	0	0	0.0014784560010916187	0.22316081591766765	0.6523323814402857	0.6788574782998741	1.080703851006294	0.06992164914309094	4.727075135516562	0.7859441048374689	0	0.08477614288812182	0.10983020544386607	0	0	0	0.01737840353227324	0.25864170647663404	1.539385743493802	0	0	0	0.7459533012648264	1.2994002810618186	0.2412679140323999	0.0013996737405723642
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	2|1239|186801|186802|186803|841|360807	4.605055118141375	0.14796053506586293	0.14364430671538056	0.2898387624244883	0	1.2176979128958645	0.05179690231119397	0.053896540960319234	0.5165325499833261	0.7091197445860595	0	0.8242097298305515	0	0.14527448076773236	0.05279960135762366	0.08774519601602898	0.05937304397449963	0.4704933969975708	0.06462696823018925	0.188496443377724	0.1642951215512134	0	3.1284179792560853	0.7855800000000001	0.5011172444439207	0.008869578571261905	0.02183476319817574	0	0.8385254761554918	0.1937264218204344	0.2720965384709306	0.0912993964981597	0.5203646211214704	0.28702058901102195	0.2386367817287467	7.987967694690693	1.4986552727043416	0.418350143274696	0.21994000483489845	0	0.5924618859932278	0	0.13255469314566307	0.30972344302571553	0.4822083874973761	2.271494627487863	0.2979839061626684	0.5794015589194327	0.11646525522177252	0.12549705480496534	0	0.6059798636789552	0.2129499655232817	1.02193190581801	0.08158050811553827	1.3178044856537414	0.3823328195666052	0.30487846071779423	0.13677821567237636	1.9560481685577908	0.2471597706380245	0.19305702582322026	0.5483834477693594	0	0.014666266931735622	0	0.009043519953999305	0.07395633426646737	0.04465645895196031	0	0.00874890255544525	0	0	0	0.052233693396061216	0	0.001837422684484234	0.035775016510942566	0.006900280723119807	0.10880709671646208	1.7665744805262693	0.0023122640914084555	0.008950728058061512	0	0.039235049615640345	0	0.00472618278756106	0.10655783185231857	0	0.03105167752980393	0.032220090209073037	0.08220527742340149	0.0019577515669317843	0	0.059560835732734886	0.0133986406443674	0.14533599668337174	0.4482551338288261	0.13551684037977774	0.33826010848466903
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_182	2|1239|186801|186802|186803|841|1262942	0	0	0	0	0	0	0	0	0.0070580094913167265	0.1086631683491186	0	0.1043770993959686	0	0.3021786559355086	0	0	0	0.02070124778050411	0.013806167688884034	0.016530127117142537	0.04960459619868522	0.0002966293327446116	0	0	0	0.036719349483015966	0.06978604044655044	0	0.08549113940372925	0	0	0	0	0	0	0	0.026390840424604774	0	0	0	0.05752769733276119	0	0	0	0.016054983096203738	0.011441106433687651	0.004281494764125096	0	0.0999639236674989	0.11594192491551478	0.008595556050543166	0.010342022250224668	0	0.04834034124511812	0.002444933818098525	0	0.026041714333659788	0	0	0.05263411157015322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_303	2|1239|186801|186802|186803|841|1262944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0907351509802089	0.047253458264157416	0.12190713968881567	0.1597989620705601	0	0	0	0	0.15779380232746312	0.32695824971554033	0	0	0.06424106902057583	0	0	0	0	0	0	0	0	0	0.04851250543374104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_309	2|1239|186801|186802|186803|841|1262945	0	0	0	0.032639330695159285	0	0	0	0	0.0933582164533258	0.025296273318475317	0	0.0062145511342291725	0	0	0	0	0	0.032596487567792785	0.06748913819673807	0.09824317226217882	0.061477813614158515	0	0	0	0	0.07015083794392622	0.02629702631208864	0	0.0009722822392646528	0.049574351843987764	0	0	0	0	0	0	0	0	0	0.007986269207052105	0.010357769526367144	0	0	0	0	0	0	0	0.008243610911145241	0	0	0.0046277034049212965	0	0	0	0.010425910997609587	0.0025861119920805005	0.008493998517715044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471	2|1239|186801|186802|186803|841|1262948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030688384444526773	0	0	0	0	0	0.01348042331626936	0	0	0	0.007229732399926104	0.0034746365033260355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005354079345516973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00577838104255751	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas	2|1239|186801|186802|186803|1769710	0.011593586173656805	0	0	0	0.02361028895990581	0.04767223124493211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20591637492465006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010685950213560964	0	0	0	0	0	0	0	0	0.0450227249794492	0	0	0	0	0	0	0	0.002887784836167545	0	0	0	0	0.0005683009642919113	0.01171955825462544	0.01749136303263136	0	0	0	0.077440744359401	0	0.0036677033423264814	0.03448585085987582	0	0	0.010633219275567813	0	0	0	0	0	0	0	0	0	0	0	0.07669227290003154	0.015026793460069332	0.023555678011505987	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis	2|1239|186801|186802|186803|1769710|1653434	0.011593586173656805	0	0	0	0.02361028895990581	0.04767223124493211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20591637492465006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010685950213560964	0	0	0	0	0	0	0	0	0.0450227249794492	0	0	0	0	0	0	0	0.002887784836167545	0	0	0	0	0.0005683009642919113	0.01171955825462544	0.01749136303263136	0	0	0	0.077440744359401	0	0.0036677033423264814	0.03448585085987582	0	0	0.010633219275567813	0	0	0	0	0	0	0	0	0	0	0	0.07669227290003154	0.015026793460069332	0.023555678011505987	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella	2|1239|186801|186802|186803|1506577	0	0	0.0021357241001582527	0	0	0	0	0	0	0	0.001943856982648016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043500040086416587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis	2|1239|186801|186802|186803|1506577|29361	0	0	0.0021357241001582527	0	0	0	0	0	0	0	0.001943856982648016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043500040086416587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	2|1239|186801|186802|216572	0	0.9889484094754338	0.053280695972369035	0.056732954276361075	0	0	0.453812308249247	0.06099617187891272	0.1991700281661237	0.39386570398026666	0	0.2293651419666763	0.3827580973146669	0.3758183450329041	0.9488411779438884	0.6563074507294809	0.4800771120896766	0.36799200711817737	1.1089733333192338	0.3852885239153457	0.3523017155734927	0	0.00042365389228040263	1.2794	0.10439449539886414	1.1984753368664527	0.8265800881737977	0	3.1168650382413925	0.5856018882708139	0.4956419456674881	0	0.04560368413796016	0.8418808579456558	1.3738807801112498	0	0.3337896814370996	0.2466368638675571	0.04405744257083472	0.4023879370941468	0.7243731743778963	0.10573909376261716	0	0.9817432403086074	1.4974080918019232	0.6730826750576849	0	0	1.047675819211564	2.9881578875266426	0.16264947300576174	0.5904796140146815	0.3254793947051787	0	0	1.932426091783185	0.5397172384812919	0.461892422179709	0	0.7493424724883314	0.4808296455656533	0.10971373381486747	0.9109987228015388	0.0016113850126757991	0.0012984355586353098	0	0	0	0	0.03219148589472092	0.3861489306840203	0.005238532463043998	0.012085035291790277	0.0017779154168867156	0.15317889161715972	1.5215918666019066	0.7806734420249704	1.0070264798235566	0	0	0.04177613355702736	1.2230781760560059	1.2829944967002795	1.415736671608947	0	0	0.0033768647409613013	0.0023613923956192482	0.001022380954943533	0.003106650641114577	0.9766044381526028	0.5084860759982806	0	0.03340421321176636	0.4660992092481717	1.1502738589948247	0.4290052608742248	1.3666646611542927	1.6126986715796148	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	2|1239|186801|186802|216572|459786	0	0.9889484094754338	0.053280695972369035	0.056732954276361075	0	0	0.453812308249247	0.06099617187891272	0.1991700281661237	0.39386570398026666	0	0.2293651419666763	0.3827580973146669	0.3758183450329041	0.9488411779438884	0.6563074507294809	0.4800771120896766	0.36799200711817737	1.1089733333192338	0.3852885239153457	0.3523017155734927	0	0.00042365389228040263	1.2794	0.10439449539886414	1.1984753368664527	0.8265800881737977	0	3.1168650382413925	0.5856018882708139	0.4956419456674881	0	0.04560368413796016	0.8418808579456558	1.3738807801112498	0	0.3337896814370996	0.2466368638675571	0.04405744257083472	0.4023879370941468	0.7243731743778963	0.10573909376261716	0	0.9817432403086074	1.4974080918019232	0.6730826750576849	0	0	1.047675819211564	2.9881578875266426	0.16264947300576174	0.5904796140146815	0.3254793947051787	0	0	1.932426091783185	0.5397172384812919	0.461892422179709	0	0.7493424724883314	0.4808296455656533	0.10971373381486747	0.9109987228015388	0.0016113850126757991	0.0012984355586353098	0	0	0	0	0.03219148589472092	0.3861489306840203	0.005238532463043998	0.012085035291790277	0.0017779154168867156	0.15317889161715972	1.5215918666019066	0.7806734420249704	1.0070264798235566	0	0	0.04177613355702736	1.2230781760560059	1.2829944967002795	1.415736671608947	0	0	0.0033768647409613013	0.0023613923956192482	0.001022380954943533	0.003106650641114577	0.9766044381526028	0.5084860759982806	0	0.03340421321176636	0.4660992092481717	1.1502738589948247	0.4290052608742248	1.3666646611542927	1.6126986715796148	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20	2|1239|186801|186802|216572|459786|1897011	0	0.943466434810333	0.053280695972369035	0.056732954276361075	0	0	0.4429766344324225	0.049409698638272735	0.1991700281661237	0.39386570398026666	0	0.2293651419666763	0.3827580973146669	0.3758183450329041	0.9488411779438884	0.6563074507294809	0.4800771120896766	0.36799200711817737	1.1089733333192338	0.3852885239153457	0.3523017155734927	0	0.00042365389228040263	1.2794	0.007562531885968622	1.1984753368664527	0.8265800881737977	0	0.6738020464581383	0.5856018882708139	0.4956419456674881	0	0.04501472175985556	0.8418808579456558	1.3738807801112498	0	0.09931899690962982	0.2466368638675571	0.02315985991071216	0.4023879370941468	0.6664848216615047	0.10573909376261716	0	0.9817432403086074	1.457932482943174	0.6379429851413015	0	0	0.6720641715215862	2.084034143662557	0.16264947300576174	0.4865288675033072	0.21751639692706	0	0	1.822376119476969	0.5140728318559127	0.4061239498116085	0	0.3666070923591531	0.4139833481912236	0.09416786904879024	0.9109987228015388	0	0	0	0	0	0	0	0.3785511995174495	0	0	0	0.14852500328190646	1.0834377972529707	0.7239871269543094	0	0	0	0.04177613355702736	1.2230781760560059	1.2673903713957075	1.415736671608947	0	0	0	0	0	0	0.9766044381526028	0.5084860759982806	0	0.03340421321176636	0.4660992092481717	1.1502738589948247	0.4290052608742248	1.364476392966442	1.601970844566808	0
