Taxonomy	CSM67UH7	CSM7KOON	CSM7KOOP	CSMAHYLR	HSM5MD5D	HSM5MD6Q	HSM5MD6W	HSM67VF3	HSM67VFX	HSM67VFZ	HSM67VGK	HSM67VI7	HSM67VI9	HSM67VIB	HSM6XRRJ	HSM6XRTG	HSM6XRUL	HSM6XRUN	HSM6XRVC	HSM6XRVK	HSM7CYXI	HSM7CYXO	HSM7CYZJ	HSM7CZ1A	HSM7CZ1C	HSM7CZ1E	HSM7CZ24	HSM7CZ28	HSM7CZ2A	HSM7J4HC	HSM7J4HW	HSM7J4HY	HSM7J4KO	HSM7J4LD	HSM7J4LN	HSM7J4NY	HSM7J4O5	HSM7J4R2	HSMA33NY	HSMA33SE	HSMA33SG	MSM6J2JR	MSM6J2JZ	MSM6J2K6	MSM6J2KA	MSM6J2QF	MSM6J2QH	MSM6J2RM	MSM6J2RU	MSM79H58	MSM79H5E	MSM79H5M	MSM79H5S	MSM79H5U	MSM79H6D	MSM79H6L	MSM79H83	MSM79H8H	MSM79H9A	MSM79HA7	MSM79HBL	MSM79HC8	MSM79HCP	MSM9VZGO	MSM9VZHB	MSM9VZHN	MSM9VZHP	MSM9VZHR	MSM9VZJZ	MSM9VZKE	MSM9VZL7	MSM9VZLJ	MSM9VZMI	MSM9VZMS	MSM9VZMW	MSM9VZNL	MSM9VZOI	MSM9VZOO	MSM9VZPT	MSMA26BB	MSMA26BF	MSMA26BH	MSMA26BJ	MSMA26BN	MSMA26BR	MSMA26BV	MSMA26DI	MSMAPC5H	MSMAPC6M	MSMAPC7T	MSMB4LZX	MSMB4LZZ	PSM6XBTR	PSM7J154	PSM7J15M	PSM7J17V	PSM7J19P	PSM7J19R	PSM7J1DL	PSMA265L
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides|s__Cryptobacteroides sp000431015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.96016358487061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03105356385839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria	2.88418804618005	1.70514859732711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74219290766962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06591676989119	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Vampirovibrionia	2.88418804618005	1.70514859732711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74219290766962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06591676989119	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Vampirovibrionia|o__Gastranaerophilales	2.88418804618005	1.70514859732711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74219290766962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06591676989119	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Vampirovibrionia|o__Gastranaerophilales|f__Gastranaerophilaceae	2.88418804618005	1.70514859732711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74219290766962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06591676989119	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Vampirovibrionia|o__Gastranaerophilales|f__Gastranaerophilaceae|g__CAG-196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74219290766962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Vampirovibrionia|o__Gastranaerophilales|f__Gastranaerophilaceae|g__CAG-196|s__CAG-196 sp002102975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74219290766962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Vampirovibrionia|o__Gastranaerophilales|f__Gastranaerophilaceae|g__Stercorousia	2.88418804618005	1.70514859732711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Vampirovibrionia|o__Gastranaerophilales|f__Gastranaerophilaceae|g__Stercorousia|s__Stercorousia sp001917115	2.88418804618005	1.70514859732711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Vampirovibrionia|o__Gastranaerophilales|f__Gastranaerophilaceae|g__Zag111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06591676989119	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Vampirovibrionia|o__Gastranaerophilales|f__Gastranaerophilaceae|g__Zag111|s__Zag111 sp003258735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06591676989119	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Desulfobacterota_I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33991949551484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Desulfobacterota_I|c__Desulfovibrionia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33991949551484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Desulfobacterota_I|c__Desulfovibrionia|o__Desulfovibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33991949551484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Desulfobacterota_I|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33991949551484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Desulfobacterota_I|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33991949551484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Desulfobacterota_I|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio piger_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33991949551484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes	0	0	0	0	0	0	0	0	2.34774844673989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20111316577789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55114673888051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63537235431427	0	0	0	0.751207380189133
k__Bacteria|p__Firmicutes_A	5.72245419096782	6.79908415309395	6.46374033135465	4.18995795936468	24.2326741909831	0	8.74255415911659	1.74746871097055	28.0356702040815	9.60789136710408	7.90483008241147	3.85017853681147	3.09657695597347	2.94703281352108	10.4224401641164	8.73819723346902	1.47315784636974	3.72863001339769	16.0767755781492	22.6263545312833	0	0	19.6991492639122	7.79446806846221	15.2113790591354	0	2.59471374218617	3.29445387619942	0	2.2523338780765	8.86057649496937	1.49035743057228	5.53152209138837	2.37609412993374	11.4760180013182	15.580422928774	2.27691990335239	9.28754305964455	8.67365321810189	10.0337236156875	0	4.29098651986091	6.20543812215706	2.32800302451496	8.93260005320867	0	5.39149079217974	3.5447862479307	13.3852938049323	15.1946188235681	6.47156697374636	20.2377285546521	5.72708143492457	8.43855045616609	21.250825629076	4.48054232152536	9.744566228302	11.9274108048555	11.9402609429088	19.7242262907504	0	42.1417333556704	9.11113363101562	18.0570961752014	11.5251043655948	13.1188984639803	16.5710669710035	19.5718190188867	19.2615434450404	5.14203733459366	25.4480605079574	21.2364439220063	0	8.61326424157197	19.6910161004314	27.7764123456657	0	4.40350799576173	12.3557327898549	30.8993267783815	10.3310959959892	19.4399494452077	31.6013669373756	10.8320897879115	8.14144771930499	20.6606908287917	17.3440215129888	0	33.1502569308791	6.67527552764419	20.5727908926949	19.2150510317423	2.2665642681497	16.0126356502906	43.0213808162181	23.0326022315095	9.78284835145614	5.75095517139363	3.11260662458831	21.6673027105832
k__Bacteria|p__Firmicutes_A|c__Clostridia	5.72245419096782	6.79908415309395	6.46374033135465	4.18995795936468	24.2326741909831	0	8.74255415911659	1.74746871097055	28.0356702040815	9.60789136710408	7.90483008241147	3.85017853681147	3.09657695597347	2.94703281352108	10.4224401641164	8.73819723346902	1.47315784636974	3.72863001339769	16.0767755781492	22.6263545312833	0	0	19.6991492639122	7.79446806846221	15.2113790591354	0	2.59471374218617	3.29445387619942	0	2.2523338780765	8.86057649496937	1.49035743057228	5.53152209138837	2.37609412993374	11.4760180013182	15.580422928774	2.27691990335239	9.28754305964455	8.67365321810189	10.0337236156875	0	4.29098651986091	6.20543812215706	2.32800302451496	8.93260005320867	0	5.39149079217974	3.5447862479307	13.3852938049323	15.1946188235681	6.47156697374636	20.2377285546521	5.72708143492457	8.43855045616609	21.250825629076	4.48054232152536	9.744566228302	11.9274108048555	11.9402609429088	19.7242262907504	0	42.1417333556704	9.11113363101562	18.0570961752014	11.5251043655948	13.1188984639803	16.5710669710035	19.5718190188867	19.2615434450404	5.14203733459366	25.4480605079574	21.2364439220063	0	8.61326424157197	19.6910161004314	27.7764123456657	0	4.40350799576173	12.3557327898549	30.8993267783815	10.3310959959892	19.4399494452077	31.6013669373756	10.8320897879115	8.14144771930499	20.6606908287917	17.3440215129888	0	33.1502569308791	6.67527552764419	20.5727908926949	19.2150510317423	2.2665642681497	16.0126356502906	43.0213808162181	23.0326022315095	9.78284835145614	5.75095517139363	3.11260662458831	21.6673027105832
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8087307528302	0	0	0	0	0	4.03876822895284	0	0	0	0	4.10864523361741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95746792918452	0	0	0	0	0	0	0	0	2.55522064039147	0	3.92677954956054	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8087307528302	0	0	0	0	0	4.03876822895284	0	0	0	0	1.90045216103874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__PeH17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59016040670241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__PeH17|s__PeH17 sp000435055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59016040670241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__SFEL01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2185703461278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__SFEL01|s__SFEL01 sp004557245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2185703461278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__UMGS946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03876822895284	0	0	0	0	1.90045216103874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__UMGS946|s__UMGS946 sp900544965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03876822895284	0	0	0	0	1.90045216103874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20819307257867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-314|g__CAG-314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20819307257867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-314|g__CAG-314|s__CAG-314 sp000437915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20819307257867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95746792918452	0	0	0	0	0	0	0	0	2.55522064039147	0	3.92677954956054	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-74|g__UBA11524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95746792918452	0	0	0	0	0	0	0	0	2.55522064039147	0	3.92677954956054	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-74|g__UBA11524|s__UBA11524 sp000437595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95746792918452	0	0	0	0	0	0	0	0	2.55522064039147	0	3.92677954956054	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales	2.46918161235852	4.20135333170412	5.29485757614677	2.3981766491638	3.43016257955727	0	0	1.74746871097055	4.56637206569649	1.93725675504125	3.06298551696504	3.85017853681147	3.09657695597347	0	0	0	0	3.72863001339769	4.94897217572193	10.1635377758775	0	0	3.40501705912611	5.61778233120608	1.85545012601135	0	0	1.09244717004986	0	0	0	1.49035743057228	0	2.37609412993374	6.03517495060993	3.30865457837822	0	2.43642238586046	2.16765223982998	5.27954350826803	0	2.52470180130433	2.01841118321357	0.742988911073434	1.50171844792866	0	1.98656953866983	0.723423724650831	6.82282946203028	1.2926832073427	4.32530589522319	13.9051274173061	3.12300614279024	2.45333885634209	14.247593706537	0	3.14390388128104	7.98871786134356	0	9.35020461790295	0	16.3220237205325	1.03385663392245	15.0994233623761	11.5251043655948	11.7149819529909	9.7532003840179	17.4095853003046	17.1884207361923	1.93688725824695	5.87656698135111	12.6424027631848	0	2.43204120034357	7.65913725462207	3.72439181848341	0	0	3.22518852763263	15.0925108017598	6.76812458976659	3.45692590275743	21.8203109485954	7.07757208916103	4.68252712887936	6.99789584676573	10.6318964687636	0	16.9949793632392	0	16.6460113431344	5.79690031259995	1.01994480684548	8.69014029206255	5.84391355584721	21.0164688804197	2.77227997356121	4.11668307227142	0	4.61527219380106
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	2.46918161235852	4.20135333170412	5.29485757614677	2.3981766491638	3.43016257955727	0	0	1.74746871097055	4.56637206569649	1.93725675504125	3.06298551696504	3.85017853681147	3.09657695597347	0	0	0	0	3.72863001339769	4.94897217572193	10.1635377758775	0	0	3.40501705912611	5.61778233120608	1.85545012601135	0	0	1.09244717004986	0	0	0	1.49035743057228	0	2.37609412993374	6.03517495060993	3.30865457837822	0	2.43642238586046	2.16765223982998	5.27954350826803	0	2.52470180130433	2.01841118321357	0.742988911073434	1.50171844792866	0	1.98656953866983	0.723423724650831	6.82282946203028	1.2926832073427	4.32530589522319	13.9051274173061	3.12300614279024	2.45333885634209	14.247593706537	0	3.14390388128104	7.98871786134356	0	9.35020461790295	0	16.3220237205325	1.03385663392245	15.0994233623761	11.5251043655948	11.7149819529909	9.7532003840179	17.4095853003046	17.1884207361923	1.93688725824695	5.87656698135111	12.6424027631848	0	2.43204120034357	7.65913725462207	3.72439181848341	0	0	3.22518852763263	15.0925108017598	6.76812458976659	3.45692590275743	21.8203109485954	7.07757208916103	4.68252712887936	6.99789584676573	10.6318964687636	0	16.9949793632392	0	16.6460113431344	5.79690031259995	1.01994480684548	8.69014029206255	5.84391355584721	21.0164688804197	2.77227997356121	4.11668307227142	0	4.61527219380106
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Acetatifactor	0	2.58228916500671	5.29485757614677	2.3981766491638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29535995419969	4.06429791091537	0	0	0.849191474523747	0	0	0	0	0	0	0	0	2.0668691793742	1.29567196691149	0	0	0	0	1.93688725824695	0	0	0	0	2.32782293369824	0	0	0	0	0	0	0	2.77321040250368	0	0	0	1.28830410667049	0	3.58753066325712	0	5.08647407595161	5.79690031259995	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Acetatifactor|s__Acetatifactor intestinalis	0	2.58228916500671	5.29485757614677	2.3981766491638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29535995419969	4.06429791091537	0	0	0	0	0	0	0	0	0	0	0	2.0668691793742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77321040250368	0	0	0	0	0	0	0	5.08647407595161	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Acetatifactor|s__Acetatifactor sp900066565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849191474523747	0	0	0	0	0	0	0	0	0	1.29567196691149	0	0	0	0	1.93688725824695	0	0	0	0	2.32782293369824	0	0	0	0	0	0	0	0	0	0	0	1.28830410667049	0	3.58753066325712	0	0	5.79690031259995	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Agathobacter	0	1.6190641666974	0	0	1.88242874104748	0	0	0	4.56637206569649	1.93725675504125	3.06298551696504	3.85017853681147	3.09657695597347	0	0	0	0	0	4.94897217572193	3.75849011910274	0	0	3.40501705912611	5.61778233120608	0	0	0	1.09244717004986	0	0	0	1.49035743057228	0	2.37609412993374	6.03517495060993	3.30865457837822	0	2.43642238586046	2.16765223982998	2.27009240364336	0	2.52470180130433	0	0	1.50171844792866	0	0	0.723423724650831	4.13959606401399	0	0	0	3.12300614279024	0	3.82647948012699	0	0	7.98871786134356	0	0	0	16.3220237205325	0	6.46347533717778	0	5.26724237936169	2.89983843299705	17.4095853003046	17.1884207361923	0	5.87656698135111	5.28113547339477	0	0	0	0	0	0	1.44048961231203	9.13591008191213	6.76812458976659	0	8.70373985613614	7.07757208916103	4.68252712887936	4.93223390799188	6.13559227336093	0	2.99107678880588	0	0	0	1.01994480684548	8.69014029206255	0	0	2.77227997356121	1.73503255316119	0	0
