Taxa	reSRR9320187	reSRR9320188	reSRR9320191	reSRR9320192	reSRR9320193	reSRR9320194	reSRR9320195	reSRR9320196	reSRR9320197	reSRR9320198	reSRR9320199
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__chelatococcaceae|g__chelatococcus|s__chelatococcus_daeguensis	0.00306283840799364	0.00341618342659735	0.00328886592045704	0.00319350882483174	0.00331370726814913	0.00314742194531018	0.00350594730021831	0.00203233247063333	0.00164685080488746	0.00231267326084716	0.00177727110223916
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__chelatococcaceae|g__chelatococcus|s__chelatococcus_sp._co-6	0.00533826694186745	0.00583044733231987	0.00592669353584067	0.00538392833929967	0.00577931531463476	0.00566261066143141	0.00565081169422206	0.00447400399012215	0.0027281792579079	0.00394466609385632	0.00297708949977967
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__cohaesibacteraceae	0.00116561461680729	0.00119506063333264	0.00114492943306013	0.00125556757215607	0.00127652047796774	0.0010720476494943	0.00203108966190532	0.0017450769977523	0.000764387354721347	0.00138596376270627	0.00103941486845756
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__cohaesibacteraceae|g__cohaesibacter	0.00116561461680729	0.00119506063333264	0.00114492943306013	0.00125556757215607	0.00127652047796774	0.0010720476494943	0.00203108966190532	0.0017450769977523	0.000764387354721347	0.00138596376270627	0.00103941486845756
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__cohaesibacteraceae|g__cohaesibacter|s__cohaesibacter_sp._es.047	0.00116561461680729	0.00119506063333264	0.00114492943306013	0.00125556757215607	0.00127652047796774	0.0010720476494943	0.00203108966190532	0.0017450769977523	0.000764387354721347	0.00138596376270627	0.00103941486845756
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae	0.0331518157237692	0.0333651271770851	0.032843760011117	0.03167578624972	0.0341775243039444	0.0340031523698575	0.0416752629797585	0.0267219403647584	0.0173758296243975	0.0229627132282696	0.0185490641031531
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia	0.0229216874379605	0.0234787164831514	0.0235608517646393	0.0225660976147833	0.0245686475554065	0.0238186996996617	0.0299101129049875	0.0187290568318436	0.0120686198607224	0.0165659574003945	0.0132236669375989
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia|s__devosia_beringensis	0.00168642114772119	0.00187709018669925	0.00198678931031022	0.0018901750950393	0.00271916348389018	0.00270760752500482	0.00283172666556095	0.0015511795535576	0.00116211736043002	0.00153358120488801	0.0013345573619702
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia|s__devosia_ginsengisoli	0.00236842970010844	0.00252894144124433	0.00227863406775692	0.00235418919779263	0.00211587640868625	0.0023090257066031	0.00292864588179294	0.00191024889465889	0.000988110482932473	0.00140236570072647	0.00107149557427415
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia|s__devosia_oryziradicis	0.00188482363568839	0.00198573206245677	0.00184086693158687	0.00169228672768862	0.00195849717167653	0.00197916489137408	0.00227970852093522	0.00141473320393911	0.00102539767096766	0.0013367579486457	0.0012318991033571
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia|s__devosia_rhizoryzae	0.00161822029248247	0.00160548549730547	0.00157147177086684	0.00168546299088342	0.00141641313308749	0.00149811786916511	0.0019215288087735	0.00128546824114264	0.000901107044183702	0.000934910467150978	0.000930340468681147
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia|s__devosia_salina	0.00239943008885331	0.00242633522525112	0.00268272680883697	0.002401955355429	0.00297271892129473	0.00251518871612123	0.00292864588179294	0.00208260217838752	0.00123047720516119	0.00183701705826157	0.00131530893848024
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia|s__devosia_sp._1566	0.00177942231395582	0.00185898320740633	0.00215516128576024	0.00185605641101332	0.00203718679018139	0.00208911849645042	0.0030550622507912	0.00186716057372674	0.00114347376641242	0.00164019380201926	0.00110357628009074
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia|s__devosia_sp._a16	0.00399905014808886	0.00407407034090674	0.00387255543535044	0.00362340424355909	0.00388202117957312	0.00351851536244282	0.00426444551420785	0.00272892699236985	0.00175871236899302	0.00246849167203898	0.00211091044273171
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia|s__devosia_sp._i507	0.00225062822287792	0.00216076619562165	0.00225618447103025	0.00227912809293547	0.002255769063806	0.00189669968756683	0.00276851848106182	0.00185279780008269	0.00123669173650039	0.00159098798795868	0.00145004790290993
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia|s__devosia_sp._jxj_cy_41	0.00197782480192302	0.00200987470151399	0.00205413810049023	0.00183558520059773	0.00181860451655678	0.00203414169391225	0.0024145526478667	0.00136446349618492	0.000932179700879692	0.00141876763874666	0.000981669597987693
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia|s__devosia_sp._mc521	0.00110361383931754	0.00100795518063915	0.00097655745761011	0.000880262047870288	0.00120657415040786	0.00129195485964697	0.00183725122944133	0.00122801714656643	0.000683598447311774	0.001107130816363	0.00069935938680169
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia|s__devosia_sp._sl43	0.00182282285819864	0.00190123282575648	0.00182964213322354	0.00202664983114322	0.00213336299057622	0.00189669968756683	0.0026631715068966	0.00140755181711708	0.000975681420254077	0.00124654728953464	0.00095600503333442
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__maritalea	0.000657208241391347	0.000627708615487853	0.000841859877250095	0.000539075207610486	0.000734436439378698	0.00072844263363074	0.00131473023758187	0.000811496710888929	0.000503377038475034	0.000713484303878378	0.000577452704698643
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__maritalea|s__maritalea_myrionectae	0.000657208241391347	0.000627708615487853	0.000841859877250095	0.000539075207610486	0.000734436439378698	0.00072844263363074	0.00131473023758187	0.000811496710888929	0.000503377038475034	0.000713484303878378	0.000577452704698643
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__paradevosia	0.00378824750462371	0.00372400207457697	0.00323274192864037	0.00352787192828635	0.00373338523350838	0.00380714357576821	0.00397368786551186	0.00295154998385265	0.00183950127640259	0.00214865388064523	0.00185426479619898
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__paradevosia|s__paradevosia_shaoguanensis	0.00378824750462371	0.00372400207457697	0.00323274192864037	0.00352787192828635	0.00373338523350838	0.00380714357576821	0.00397368786551186	0.00295154998385265	0.00183950127640259	0.00214865388064523	0.00185426479619898
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__pelagibacterium	0.00277143475379181	0.00261344067794462	0.00212148689067024	0.00216994830405234	0.00223828248191603	0.00251518871612123	0.00320676189358911	0.00218314159389588	0.00162820721086986	0.00158278701894859	0.00141155105593002
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__pelagibacterium|s__pelagibacterium_halotolerans	0.00277143475379181	0.00261344067794462	0.00212148689067024	0.00216994830405234	0.00223828248191603	0.00251518871612123	0.00320676189358911	0.00218314159389588	0.00162820721086986	0.00158278701894859	0.00141155105593002
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__youhaiella	0.00300083763050389	0.00291522366615993	0.00306436995319035	0.00285232198457194	0.00288528601184489	0.00311993354404109	0.00325732844118841	0.00203951385745536	0.00132369517524916	0.00193542868638273	0.00146288018523656
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__youhaiella|s__youhaiella_tibetensis	0.00300083763050389	0.00291522366615993	0.00306436995319035	0.00285232198457194	0.00288528601184489	0.00311993354404109	0.00325732844118841	0.00203951385745536	0.00132369517524916	0.00193542868638273	0.00146288018523656
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae	0.0560921033949766	0.0578457631811114	0.0514544756975258	0.0526041870312562	0.0529581132537711	0.0533824752645621	0.064986441423037	0.0480147522920653	0.0340742753328223	0.0457040002932667	0.0411595455626866
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__aquabacter	0.00545606841909798	0.00510616816060311	0.00507360886022724	0.00531569097124771	0.00511482520281593	0.00439814420305352	0.00649358748754377	0.00423701822499529	0.00260388863112394	0.003321392449089	0.00296425721745303
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__aquabacter|s__aquabacter_sp._l1i39	0.00545606841909798	0.00510616816060311	0.00507360886022724	0.00531569097124771	0.00511482520281593	0.00439814420305352	0.00649358748754377	0.00423701822499529	0.00260388863112394	0.003321392449089	0.00296425721745303
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__caenibius	0.00650388155867475	0.00746007546868256	0.00738591732307417	0.00726045596072858	0.007335621102842	0.00725693793503831	0.00889128461954404	0.00718856820884794	0.00400215818244348	0.00568327152399673	0.00486985114295856
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__caenibius|s__caenibius_sp._wl	0.00164302060347837	0.00146062966296212	0.00186331652831354	0.00152851704436391	0.00164373869765709	0.00156683887233782	0.00184989286634115	0.00133573794889682	0.000807889074095733	0.00118093953745387	0.000757104657271554
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__caenibius|s__caenibius_tardaugens	0.00486086095519638	0.00599341014595614	0.00552260079476062	0.00573193891636467	0.00569188240518491	0.00569009906270049	0.00704139175320288	0.00585283025995112	0.00319426910834774	0.00449413101753277	0.00410633034452368
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__filomicrobium	0.00131441648278269	0.00126748855050432	0.00106635584451679	0.00105767920480538	0.00097050529489328	0.00109953605076338	0.00203108966190532	0.00137882626982898	0.000882463450166108	0.00125474825854473	0.00105866329194751
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__filomicrobium|s__candidatus_filomicrobium_marinum	0.00131441648278269	0.00126748855050432	0.00106635584451679	0.00105767920480538	0.00097050529489328	0.00109953605076338	0.00203108966190532	0.00137882626982898	0.000882463450166108	0.00125474825854473	0.00105866329194751
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__hyphomicrobium	0.0144151807663668	0.0138156252004971	0.0126503477554781	0.0129923948770932	0.0128264078162923	0.013483060822486	0.0146305877720649	0.0113465911788009	0.00791109839479898	0.0109564945974886	0.00935473381611801
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__hyphomicrobium|s__hyphomicrobium_denitrificans	0.00828330387263056	0.00797310654864859	0.00723999494435082	0.00765623269542995	0.0075017436307967	0.00783419436168909	0.00831819708008527	0.00579537916537491	0.00412023427788824	0.00574067830706741	0.00524840347159433
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__hyphomicrobium|s__hyphomicrobium_nitrativorans	0.00304423817474671	0.0028850453673384	0.0026602772121103	0.00253160635472773	0.00266670373822027	0.00285879373198479	0.00302556509802494	0.00275047115283593	0.0021191551866665	0.00279653043244284	0.00217507185436489
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__hyphomicrobium|s__hyphomicrobium_sp._mc1	0.00308763871898954	0.00295143762474577	0.00275007559901698	0.00279773209013037	0.0026492171563303	0.00277632852817754	0.00328261171498806	0.00279355947376808	0.00165927986756585	0.00241108488896831	0.00193125849015879
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__methyloceanibacter	0.0052762661643777	0.0048104208321521	0.0047031905142372	0.00436036781852026	0.00479132343785151	0.00465928401510982	0.00594578322188466	0.00446682260330012	0.00275303738326469	0.00414969031910873	0.00343905166353858
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__methyloceanibacter|s__methyloceanibacter_caenitepidi	0.00250483141058589	0.00239615692642959	0.00243578124484361	0.00185605641101332	0.00237817513703579	0.00211660689771951	0.00289914872902668	0.00240576458537868	0.00142312767667633	0.00212405097361494	0.0016168675731562
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__methyloceanibacter|s__methyloceanibacter_sp._wino2	0.00276523467604284	0.00240822824595821	0.00226740926939359	0.00249748767070175	0.00240440500987074	0.00252893291675578	0.00304663449285798	0.00205387663109941	0.00132369517524916	0.00201743837648369	0.00181576794921907
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__methyloligella	0.00403005053683373	0.0040378563823209	0.00336743950900038	0.00367117040119546	0.00353228954177374	0.00372467837196095	0.00450042273633793	0.00318135436215748	0.00183950127640259	0.00296875078165486	0.00231622695995789
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__methyloligella|s__methyloligella_sp._gl2	0.00403005053683373	0.0040378563823209	0.00336743950900038	0.00367117040119546	0.00353228954177374	0.00372467837196095	0.00450042273633793	0.00318135436215748	0.00183950127640259	0.00296875078165486	0.00231622695995789
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__rhodomicrobium	0.00409205131432348	0.00403182072255659	0.00315416834009702	0.00346645829703958	0.003383653595709	0.00335358495482831	0.00411695975037655	0.00264275035050554	0.00186435940175938	0.0022224626017361	0.00221998484250812
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__rhodomicrobium|s__rhodomicrobium_vannielii	0.00409205131432348	0.00403182072255659	0.00315416834009702	0.00346645829703958	0.003383653595709	0.00335358495482831	0.00411695975037655	0.00264275035050554	0.00186435940175938	0.0022224626017361	0.00221998484250812
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__rhodoplanes	0.0149793878415235	0.0172861295649732	0.0139973235590782	0.0144526745534052	0.0149685140978135	0.0153522721087837	0.0183640845364801	0.0135369141595189	0.0121929104875064	0.0151225868546176	0.0149046959223883
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__rhodoplanes|s__rhodoplanes_sp._z2-yc6860	0.0149793878415235	0.0172861295649732	0.0139973235590782	0.0144526745534052	0.0149685140978135	0.0153522721087837	0.0183640845364801	0.0135369141595189	0.0121929104875064	0.0151225868546176	0.0149046959223883
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__kaistiaceae	0.00636127977044832	0.00664526140050121	0.0068134526065441	0.00589570859968937	0.00653123833590342	0.00633607649252398	0.00671692307277403	0.00402157662033451	0.00290840066674464	0.00362482830246256	0.00293217651163644
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__kaistiaceae|g__kaistia	0.00636127977044832	0.00664526140050121	0.0068134526065441	0.00589570859968937	0.00653123833590342	0.00633607649252398	0.00671692307277403	0.00402157662033451	0.00290840066674464	0.00362482830246256	0.00293217651163644
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__kaistiaceae|g__kaistia|s__kaistia_sp._32k	0.00636127977044832	0.00664526140050121	0.0068134526065441	0.00589570859968937	0.00653123833590342	0.00633607649252398	0.00671692307277403	0.00402157662033451	0.00290840066674464	0.00362482830246256	0.00293217651163644
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__lichenihabitantaceae	0.00613187689373625	0.00666336837979413	0.00828390119214094	0.00607994949342966	0.00894438663671915	0.00795789216739997	0.0104293504423562	0.00583846748630707	0.00336827598584529	0.00484677268496691	0.00367644888658136
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__lichenihabitantaceae|g__lichenihabitans	0.00613187689373625	0.00666336837979413	0.00828390119214094	0.00607994949342966	0.00894438663671915	0.00795789216739997	0.0104293504423562	0.00583846748630707	0.00336827598584529	0.00484677268496691	0.00367644888658136
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__lichenihabitantaceae|g__lichenihabitans|s__lichenihabitans_psoromatis	0.00388124867085833	0.00408614166043535	0.00516340724713392	0.00369164161161105	0.00559570620479008	0.00460430721257166	0.00577301418425371	0.00331780071177597	0.00190164658979457	0.00282113333947313	0.00198258761946534
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__lichenihabitantaceae|g__lichenihabitans|s__lichenihabitans_sp._pamc28606	0.00224442814512894	0.00257119105959447	0.00310926914664368	0.00238830788181861	0.00334868043192906	0.00335358495482831	0.00465633625810245	0.0025206667745311	0.00146662939605072	0.00202563934549378	0.0016874451259527
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae	0.124795164931368	0.132977655927196	0.134630231569835	0.124151067433737	0.137610656183111	0.132040535496047	0.148202123255623	0.0941623440104038	0.063636800913387	0.0852736757669813	0.0698140319980659
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium	0.0825292349166059	0.0889656249258746	0.0921668193613404	0.0830653481296513	0.0929411827451853	0.0899420489524445	0.101230014414837	0.0627365952772184	0.0427000448316291	0.0573657782256236	0.0466966753866302
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_aquaticum	0.00846310612735084	0.00945787885066794	0.00891248990048767	0.00880944421550808	0.0085771684170298	0.00893373041245247	0.00986890453979722	0.00579537916537491	0.0045428224089537	0.00572427636904721	0.00485701886063192
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_brachiatum	0.00414785201406426	0.00537777284999689	0.00547770160130729	0.00435354408171507	0.00582303176935968	0.00564886646079687	0.00619018820194796	0.00401439523351249	0.00275925191460389	0.0037724457446443	0.00293859265279976
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_currus	0.00575367215104877	0.00562523490033345	0.00606139111620068	0.00565687781150751	0.00647877859023352	0.00596498307539134	0.00736164655466514	0.00446682260330012	0.00307619301290298	0.00371503896157362	0.00298992178210631
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_durans	0.0046066577674884	0.00472592159545182	0.00480421369950721	0.00433307287129948	0.00472137711029163	0.00423321379543902	0.00526734870826069	0.0035476050900808	0.00288975707272704	0.00348541182929093	0.00331714498143554
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_indicum	0.00311243902998544	0.00381453697104157	0.00440012095842716	0.00375305524285782	0.00458148445517188	0.0043569116011499	0.00510722130752956	0.00321007990944558	0.0021253697180057	0.00253409942411976	0.00222640098367143
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_mesophilicum	0.00448265621250891	0.00478627819309488	0.0047705393044172	0.00425801176644232	0.00470389052840166	0.00430193479861173	0.00470690280570175	0.0029659127574967	0.00188300299577698	0.00281293237046303	0.00205316517226184
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_nodulans	0.00665268342465014	0.00735746925268935	0.00766653728215753	0.00698750648852074	0.00728316135717209	0.00687210031727113	0.00827184441145258	0.0049048871994437	0.00335584692316689	0.00478116493288614	0.0034454678047019
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_organophilum	0.00540646779710618	0.00618051559864963	0.0062297630916507	0.0056705252851179	0.00664490111818822	0.00629484389062035	0.00703717787423628	0.00489052442579965	0.00290218613540544	0.00407588159801786	0.00333639340492549
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_oryzae	0.0061442770492342	0.00553470000386886	0.00571342236693731	0.00627101412397515	0.00581428847841469	0.00663844890648391	0.00768611523509399	0.00370559560016537	0.00295811691745822	0.0033131914800789	0.00443355354385291
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_phyllosphaerae	0.00289543630877131	0.00322304231413955	0.00276130039738031	0.00232007051376665	0.00236068855514582	0.0022128163021613	0.00285279606039399	0.00164453758224393	0.00106268485900285	0.0015581841119183	0.00118698611521388
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_radiodurans	0.00450125644575583	0.00448449520487957	0.00431032257152049	0.0042989541872735	0.00492247280202628	0.00478298182082071	0.00498923269646452	0.00319571713580153	0.00222480221943286	0.00316557403789717	0.00250871119485744
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_radiotolerans	0.0058218730062875	0.00645212028804341	0.0062297630916507	0.00592982728371535	0.00697714617409763	0.00633607649252398	0.00651887076134343	0.00466072004749482	0.00270332113255111	0.00323938275898804	0.00238680451275439
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_sp._17sr1-1	0.00391224905960321	0.00418874787642856	0.00387255543535044	0.00379399766368899	0.00396945408902297	0.00376591097386458	0.00445828394667184	0.00275047115283593	0.00197622096586495	0.00269811880432168	0.00226489783065134
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_sp._c1	0.00350924400591983	0.0047138502759232	0.00462461692569386	0.00379399766368899	0.00399568396185792	0.00274884012690845	0.00549068429349094	0.00254221093499717	0.00208808252997051	0.00340340213918996	0.00120623453870383
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_sp._wl1	0.00375724711587883	0.00386282224915602	0.00479298890114387	0.00393729613659811	0.00479132343785151	0.00467302821574437	0.00485860244849966	0.003324982098598	0.00168413799292264	0.00269811880432168	0.00217507185436489
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_sp._xjlw	0.00531966670862053	0.00530534493282522	0.00716142135580748	0.00494038544696193	0.00695091630126268	0.00791665956549634	0.00645144869787769	0.00450991092423228	0.00218751503139768	0.0035428186123616	0.00288726352349321
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylobacterium|s__methylobacterium_terrae	0.00399905014808886	0.00383264395033449	0.00428787297479382	0.00391000118937733	0.00427546927209742	0.00412326019036268	0.00407903483967707	0.00253502954817515	0.00223723128211126	0.00278832946343274	0.00243171750089762
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylorubrum	0.0247321101406612	0.0263516905309612	0.0250761995436895	0.0242447368688615	0.0259238576518791	0.0246983285402724	0.0286628047308713	0.0189947681442585	0.0125533533051798	0.0165003496483137	0.0134931448664583
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylorubrum|s__methylorubrum_extorquens	0.0108377359052083	0.0120833908481412	0.0117523638864113	0.0104539647855603	0.011864645812344	0.011229011918421	0.0119505607493018	0.00818678097710955	0.00546257304715499	0.00697902462759195	0.00624290535190866
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylorubrum|s__methylorubrum_populi	0.00923191576822373	0.00986830371464077	0.0100910937286378	0.00961464515852121	0.0100985010414571	0.00900245141562518	0.0108465244600504	0.00718138682202592	0.00530720976367504	0.00616712869559241	0.00549863297696374
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylorubrum|s__methylorubrum_sp._b1-46	0.00330464144020366	0.00289711668686701	0.00322151713027703	0.00287961693179272	0.00292025917562482	0.0029275147351575	0.00350594730021831	0.00256375509546325	0.00123669173650039	0.00216505581866542	0.00173877425525925
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__methylorubrum|s__methylorubrum_zatmanii	0.00135161694927654	0.00149080796178365	0	0.00128286251937685	0.00103170833150817	0.00152560627043419	0.00235134446336757	0.00105566386283781	0.000540664226510221	0.00117273856844377	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__microvirga	0.0175276197963522	0.0176543048105959	0.0173872126648053	0.0168341586984186	0.0187368724951018	0.017386413802696	0.0183050902309475	0.0124309805889269	0.00837718824523883	0.0113993469240339	0.00961779560381406
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__microvirga|s__microvirga_ossetica	0.00556766981857953	0.00603565976430628	0.005904243939114	0.00556816923303996	0.00614653353432411	0.00596498307539134	0.00604270243811666	0.0039353999784702	0.00277789550862148	0.00379704865167458	0.00313749302886263
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__microvirga|s__microvirga_sp._17_mud_1-3	0.00328604120695674	0.00330754155083984	0.0026266028170203	0.00296150177345508	0.00316507132208439	0.00300997993896475	0.00308877328252407	0.00188870473419282	0.00140448408265874	0.00192722771737263	0.00151420931454311
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__methylobacteriaceae|g__microvirga|s__microvirga_sp._vf16	0.00444545574601506	0.00456899444157985	0.00462461692569386	0.00459919860670212	0.005079852039036	0.00463179561384074	0.0051746433709953	0.00399285107304641	0.00214401331202329	0.00336239729413948	0.00315674145235258
