clade_name	NCBI_tax_id	PSMA265L_taxonomic_profile	PSM7J1DL_taxonomic_profile	PSM7J19R_taxonomic_profile	PSM7J19P_taxonomic_profile	PSM7J17V_taxonomic_profile	PSM7J15M_taxonomic_profile	PSM7J154_taxonomic_profile	PSM6XBTR_taxonomic_profile	MSMB4LZZ_taxonomic_profile	MSMB4LZX_taxonomic_profile	MSMAPC7T_taxonomic_profile	MSMAPC6M_taxonomic_profile	MSMAPC5H_taxonomic_profile	MSMA26DI_taxonomic_profile	MSMA26BV_taxonomic_profile	MSMA26BR_taxonomic_profile	MSMA26BN_taxonomic_profile	MSMA26BJ_taxonomic_profile	MSMA26BH_taxonomic_profile	MSMA26BF_taxonomic_profile	MSMA26BB_taxonomic_profile	MSM9VZPT_taxonomic_profile	MSM9VZOO_taxonomic_profile	MSM9VZOI_taxonomic_profile	MSM9VZNL_taxonomic_profile	MSM9VZMW_taxonomic_profile	MSM9VZMS_taxonomic_profile	MSM9VZMI_taxonomic_profile	MSM9VZLJ_taxonomic_profile	MSM9VZL7_taxonomic_profile	MSM9VZKE_taxonomic_profile	MSM9VZJZ_taxonomic_profile	MSM9VZHR_taxonomic_profile	MSM9VZHP_taxonomic_profile	MSM9VZHN_taxonomic_profile	MSM9VZHB_taxonomic_profile	MSM9VZGO_taxonomic_profile	MSM79HCP_taxonomic_profile	MSM79HC8_taxonomic_profile	MSM79HBL_taxonomic_profile	MSM79HA7_taxonomic_profile	MSM79H9A_taxonomic_profile	MSM79H8H_taxonomic_profile	MSM79H83_taxonomic_profile	MSM79H6L_taxonomic_profile	MSM79H6D_taxonomic_profile	MSM79H5U_taxonomic_profile	MSM79H5S_taxonomic_profile	MSM79H5M_taxonomic_profile	MSM79H5E_taxonomic_profile	MSM79H58_taxonomic_profile	MSM6J2RU_taxonomic_profile	MSM6J2RM_taxonomic_profile	MSM6J2QH_taxonomic_profile	MSM6J2QF_taxonomic_profile	MSM6J2KA_taxonomic_profile	MSM6J2K6_taxonomic_profile	MSM6J2JZ_taxonomic_profile	MSM6J2JR_taxonomic_profile	HSMA33SG_taxonomic_profile	HSMA33SE_taxonomic_profile	HSMA33NY_taxonomic_profile	HSM7J4R2_taxonomic_profile	HSM7J4O5_taxonomic_profile	HSM7J4NY_taxonomic_profile	HSM7J4LN_taxonomic_profile	HSM7J4LD_taxonomic_profile	HSM7J4KO_taxonomic_profile	HSM7J4HY_taxonomic_profile	HSM7J4HW_taxonomic_profile	HSM7J4HC_taxonomic_profile	HSM7CZ2A_taxonomic_profile	HSM7CZ28_taxonomic_profile	HSM7CZ24_taxonomic_profile	HSM7CZ1E_taxonomic_profile	HSM7CZ1C_taxonomic_profile	HSM7CZ1A_taxonomic_profile	HSM7CYZJ_taxonomic_profile	HSM7CYXO_taxonomic_profile	HSM7CYXI_taxonomic_profile	HSM6XRVK_taxonomic_profile	HSM6XRVC_taxonomic_profile	HSM6XRUN_taxonomic_profile	HSM6XRUL_taxonomic_profile	HSM6XRTG_taxonomic_profile	HSM6XRRJ_taxonomic_profile	HSM67VIB_taxonomic_profile	HSM67VI9_taxonomic_profile	HSM67VI7_taxonomic_profile	HSM67VGK_taxonomic_profile	HSM67VFZ_taxonomic_profile	HSM67VFX_taxonomic_profile	HSM67VF3_taxonomic_profile	HSM5MD6W_taxonomic_profile	HSM5MD6Q_taxonomic_profile	HSM5MD5D_taxonomic_profile	CSMAHYLR_taxonomic_profile	CSM7KOOP_taxonomic_profile	CSM7KOON_taxonomic_profile	CSM67UH7_taxonomic_profile
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_1_7_47FAA	2|1239|186801|186802|73123843|69416640|457421	0	0	0.003813553793755782	0	0	0	0	0	0	0	0.016257323455967546	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029019424288486112	0	0	0	0	0	0	0.0074000806113423785	0	0	0	0	0	0	0	0	0	0	0.01859263632344613	0	0	0	0	0	0	0	0.0007488475549037281	0	0	0	0	0	0	0	0	0	0	0	0.0009089275593588377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007275538052015239	0.0016716562765408452	0	0	0	0.009175667794620757	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_1_7_47FAA|t__SGB4763	2|1239|186801|186802|73123843|69416640|457421|SGB4763	0	0	0.003813553793755782	0	0	0	0	0	0	0	0.016257323455967546	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029019424288486112	0	0	0	0	0	0	0.0074000806113423785	0	0	0	0	0	0	0	0	0	0	0.01859263632344613	0	0	0	0	0	0	0	0.0007488475549037281	0	0	0	0	0	0	0	0	0	0	0	0.0009089275593588377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007275538052015239	0.0016716562765408452	0	0	0	0.009175667794620757	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_Choco116	2|1239|186801|186802|73123843|69416640|2109689	0	0	0	0	0	0	0	0	0	0	0	0	0.04855828586000818	0.025299186297287647	0.06853433407390365	0.112875098517337	0.07359957553693391	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018148931923189438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016736013617739466	0.021164753430357883	0	0	0	0	0	0.008989096238069707	0	0	0	0	0	0.003251954328133261	0.052778649107616135	0.21542288742980956	0	0.1286687761971922	0.0067242363842991365	0	0	0	0.030904973753469206	0.0041972437343566925	0	0.12871563106658498	0.09591350600760776	0.04307951692845058	0	0	0	0	0	0	0	0	0	0	0	0	0.018235625827577755	0.12430690814034455	0.0401115422043022	0	0.10169660167536423	0.13132186793998074	0	0	0	0.5554048522062756	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_Choco116|t__SGB15149	2|1239|186801|186802|73123843|69416640|2109689|SGB15149	0	0	0	0	0	0	0	0	0	0	0	0	0.04855828586000818	0.025299186297287647	0.06853433407390365	0.112875098517337	0.07359957553693391	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018148931923189438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016736013617739466	0.021164753430357883	0	0	0	0	0	0.008989096238069707	0	0	0	0	0	0.003251954328133261	0.052778649107616135	0.21542288742980956	0	0.1286687761971922	0.0067242363842991365	0	0	0	0.030904973753469206	0.0041972437343566925	0	0.12871563106658498	0.09591350600760776	0.04307951692845058	0	0	0	0	0	0	0	0	0	0	0	0	0.018235625827577755	0.12430690814034455	0.0401115422043022	0	0.10169660167536423	0.13132186793998074	0	0	0	0.5554048522062756	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_KLE1615	2|1239|186801|186802|73123843|69416640|1715004	0	0.030762208455555082	0.05228319733963869	0.0013708978401950171	0	0	0.0004697525543013608	0	0	0.006474281630135888	0	0.007906976891649337	0.08640693750733358	0.03269800493140007	0.0390591266414085	0.0003846800454361753	0	0	0	0	0.014369453779232438	0.0005573247245713102	0.005111090344454877	0	0.6164533838555011	0.013641893596024692	0.00701911723999104	0	0.006831646026541749	0	0.01742325646197495	0.005097095882969458	0.028521429351822062	0	0.005448463680345065	0.0004628018700255113	0.020878109243220287	0.016882170533603198	0.07080450135538005	0.08551362788942744	0.004100686968906952	0.10392821870634326	0.08051043914943419	0	0.03834616576380312	0.027911652361573232	0	0.03317070312849844	0.07079908503670394	0.07347323798510408	0.2065593864626265	0.03268475531250393	0	0	0	0.09160853919903487	0.016848320951480842	0.005171498183488315	0.03267722380824094	0.016361820416653745	0	0	0	0	0.006625764303357517	0	0	0	0	0.0075936505040661096	0	0	0.02253971075342031	0	0	0.00765734165826147	0.0256772113981391	0.020906208054657045	0	0	0	0	0.031460681814373316	0.024116239377520526	0	0	0.04409851301605226	0.0154219108911577	0.02685258754703064	0.00201373899889978	0	0	0	0	0.002150732817789685	0	0.0020111079266500746	0.0020144571343080086	0.005223699848112202	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_KLE1615|t__SGB5090_group	2|1239|186801|186802|73123843|69416640|1715004|SGB5090_group	0	0.030762208455555082	0.05228319733963869	0.0013708978401950171	0	0	0.0004697525543013608	0	0	0.006474281630135888	0	0.007906976891649337	0.08640693750733358	0.03269800493140007	0.0390591266414085	0.0003846800454361753	0	0	0	0	0.014369453779232438	0.0005573247245713102	0.005111090344454877	0	0.6164533838555011	0.013641893596024692	0.00701911723999104	0	0.006831646026541749	0	0.01742325646197495	0.005097095882969458	0.028521429351822062	0	0.005448463680345065	0.0004628018700255113	0.020878109243220287	0.016882170533603198	0.07080450135538005	0.08551362788942744	0.004100686968906952	0.10392821870634326	0.08051043914943419	0	0.03834616576380312	0.027911652361573232	0	0.03317070312849844	0.07079908503670394	0.07347323798510408	0.2065593864626265	0.03268475531250393	0	0	0	0.09160853919903487	0.016848320951480842	0.005171498183488315	0.03267722380824094	0.016361820416653745	0	0	0	0	0.006625764303357517	0	0	0	0	0.0075936505040661096	0	0	0.02253971075342031	0	0	0.00765734165826147	0.0256772113981391	0.020906208054657045	0	0	0	0	0.031460681814373316	0.024116239377520526	0	0	0.04409851301605226	0.0154219108911577	0.02685258754703064	0.00201373899889978	0	0	0	0	0.002150732817789685	0	0.0020111079266500746	0.0020144571343080086	0.005223699848112202	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_Marseille_P5551	2|1239|186801|186802|73123843|69416640|2219695	0.02402291408481423	0	0	0	0.008963979178427532	0.04264935411554135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017419693922698058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_Marseille_P5551|t__SGB4592	2|1239|186801|186802|73123843|69416640|2219695|SGB4592	0.02402291408481423	0	0	0	0.008963979178427532	0.04264935411554135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017419693922698058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_NSJ_40	2|1239|186801|186802|73123843|69416640|2763662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008735494604898982	0	0	0	0	0	0.0004044308762116387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_NSJ_40|t__SGB72336	2|1239|186801|186802|73123843|69416640|2763662|SGB72336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008735494604898982	0	0	0	0	0	0.0004044308762116387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_UBA1390	2|1239|186801|186802|73123843|69416640|1950822	0	0	0	0	0	0	0	0	0.023738082628434243	0.0009573671772222217	0	0.00854463631839525	0	0	0	0	0	0.006046547187710217	0.0019042093791956035	0.0016777141356080635	0.01067840854341032	0.008784499230147791	0	0	0	0	0	0	0	0.001382307784799831	0	0	0	0	0	0	0	0	0	0	0	0.0005988894940193996	0	0	0	0	0	0	0	0	0.0036080836736270532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_UBA1390|t__SGB4436	2|1239|186801|186802|73123843|69416640|1950822|SGB4436	0	0	0	0	0	0	0	0	0.023738082628434243	0.0009573671772222217	0	0.00854463631839525	0	0	0	0	0	0.006046547187710217	0.0019042093791956035	0.0016777141356080635	0.01067840854341032	0.008784499230147791	0	0	0	0	0	0	0	0.001382307784799831	0	0	0	0	0	0	0	0	0	0	0	0.0005988894940193996	0	0	0	0	0	0	0	0	0.0036080836736270532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium|t__SGB15143	2|1239|186801|186802|73123843|69416640|1898207|SGB15143	0	0.01743215843579381	0.038604417502363854	0.02638978342375408	0	0	0.02454792633763397	0.04328480302792726	0.0074718957192697125	0	0.19261361095496934	0.0006093190077794293	0.014388743601462547	0.012031854970463655	0.06058354907996207	0.039714652839012536	0.08690403634533374	0	0	0	0.008774023102789156	0.02095939053477105	0	0.014329300876489696	0	0	0.0004405001560076682	0.008224063101639653	0.026115466135885067	0	0.07422321343586984	0.0203352887830969	0.12538416779916833	0.036460442335062966	0.0090304711436623	0	0.019226588033985758	0.03519989978605019	0	0	0.009822416022674946	0.007318986723423128	0.07865117551708957	0.04639248655653018	0.02374154207301203	0.009797730748854698	0.05825852645511125	0.03279302050036576	0.07684507087989395	0.031002965983031868	0.010579173639276305	0.015011126022055324	0.029968573429318624	0.01833468074063518	0.0017069388688713426	0.011609172293451842	0.00474798105291434	0.01319067848359877	0.013332496427186804	0.04028205350811095	0.03558694957274902	0.011224180792605929	0.053927423841357805	0.04953537711545615	0.013898630852902818	0	0	0	0.040599781133029714	0	0.005257878532583283	0.01268681763932812	0.01442718328054821	0.01147015480739173	0	0.031606899610696286	0.016757269621703298	0.027904132495989026	0	0	0	0.010261721932883086	0.002631283096142892	0.002001606312493806	0.008841069991835423	0.006131851891666241	0.015479923200523538	0.006421018661002462	0.002955137584730235	0	0.17420191044526184	0.07434556778146556	0	0	0.037988811958667115	0.17108087208981085	0.006751092938956648	0.011962563941404408	0.012235693337920477	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium|t__SGB15158	2|1239|186801|186802|73123843|69416640|1898207|SGB15158	0	0.05768905368206041	0	0	0	0	0.06563114258667585	0.008402704027409783	0	0	0.3135720441565356	0	0.025865479569295767	0.009280112176752016	0.5220442449805859	0.8006758960526733	0.4958003123162709	0	0	0	0	0.17621413523677884	0	0	0	0	0	0.010038684312325326	0	0	0.5142361770736311	0.18970753739426952	0	0	0	0	0	0	0	0	0	0.0006128171566710137	0.1225096191854978	0	0	0	0.0002182958297966017	0	0.0015492428436404387	0	0.01889818920375226	0	0	0	0	0	0	0	0.15793334863481387	0	0.003064778876529485	0.04421174295286892	0.17245704481518997	0.017980580925156798	0	0	0	0.049133345431356064	0.002427402153050264	0	0.0001568498135530681	0.0016670391778639342	0.018700812648637054	0.001141987861224349	0	0	0	0.001802385127225232	0.042032570793741175	0.6051104500550699	0.0019752311817811587	0.05733500077900385	0	0	0.13975893414816273	0.003515496817698073	0.0035991366764956093	0	0	0.047080033241924564	0.2486422344263059	0.13718248985927084	0.0930821167951687	0.016471230323777543	0.07137744539039517	0.2642607352104201	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_unclassified_SGB15145	2|1239|186801|186802|73123843|69416640|22040461	0	0.05466834467271483	0	0.0008212454042677697	0	0	0.015703156815216918	0.01626834202070519	0.006359060186612523	0.003099390142086329	0	0	0.029969101579857813	0.026710156454267338	0	0	0	0.0061600973696390475	0.01629632371334065	0.003555649299745485	0.006281009435066901	0	0	0.027082378656565525	0	0.0011178263216149614	0.01119303675101452	0	0.019213269547967676	0.003642271305980507	0	0	0.012473078112933252	0.013325458375465072	0.03652694528557865	0	0.0155479660258777	0.027242802887315943	0.005551419630978129	0.012806826547601357	0.014864131659488519	0	0.014117431999081775	0.03614051868103301	0.014026794860294909	0.05555774568715752	0	0	0.006459554907382167	0.023633026847824985	0	0.06640080935934756	0.003691635135156397	0	0	0.056582750235929014	0.025402700316858155	0.036764650722616934	0	0.036036824427033216	0.044518215054137535	0.01770775592114446	0.07860514878004023	0.0016668817463869664	0	0	0	0	0.0005476456077003641	0	0.004916900677033135	0	0	0	0.008141853288885255	0.00020202348204774944	0.017242121259588492	0	0	0	0.0003900926785335831	0.06106462045481556	0.002158082321359701	0.03566876300810761	0	0	0	0	0	0	0.002909743022731401	0.00842597274732271	0	0	0	0.003489288491324943	0.0009141399666591248	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_unclassified_SGB15145|t__SGB15145	2|1239|186801|186802|73123843|69416640|22040461|SGB15145	0	0.05466834467271483	0	0.0008212454042677697	0	0	0.015703156815216918	0.01626834202070519	0.006359060186612523	0.003099390142086329	0	0	0.029969101579857813	0.026710156454267338	0	0	0	0.0061600973696390475	0.01629632371334065	0.003555649299745485	0.006281009435066901	0	0	0.027082378656565525	0	0.0011178263216149614	0.01119303675101452	0	0.019213269547967676	0.003642271305980507	0	0	0.012473078112933252	0.013325458375465072	0.03652694528557865	0	0.0155479660258777	0.027242802887315943	0.005551419630978129	0.012806826547601357	0.014864131659488519	0	0.014117431999081775	0.03614051868103301	0.014026794860294909	0.05555774568715752	0	0	0.006459554907382167	0.023633026847824985	0	0.06640080935934756	0.003691635135156397	0	0	0.056582750235929014	0.025402700316858155	0.036764650722616934	0	0.036036824427033216	0.044518215054137535	0.01770775592114446	0.07860514878004023	0.0016668817463869664	0	0	0	0	0.0005476456077003641	0	0.004916900677033135	0	0	0	0.008141853288885255	0.00020202348204774944	0.017242121259588492	0	0	0	0.0003900926785335831	0.06106462045481556	0.002158082321359701	0.03566876300810761	0	0	0	0	0	0	0.002909743022731401	0.00842597274732271	0	0	0	0.003489288491324943	0.0009141399666591248	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Evtepia	2|1239|186801|186802|73123843|2211178	0	0	0.2883234219905293	0.012480343545171621	0	0	0.0004227772988712248	0.004418897749042362	0	0	0	0	0	0.00462601658432646	0	0	0	0	0	0	0	0.04983411912208463	0	0	0	0	0	0	0.06089101368063071	0	0	0.05189348008976327	0	0	0	0.0914176533383726	0.053944547909109096	0	0	0	0	0.04148354320783214	0.07125735967683541	0	0	0.003640954151321896	0.010775875961777705	0	0.00395188216894722	0.08777411266082141	0.08577027585665517	0.0035657322252659485	0	0	0	0	0	0	0.02523876244460953	0.058664439689316124	0.06721467836508871	0.2439546871847903	0	0.009283806596181322	0	0	0	0	0	0.12051166251933165	0.0039280648959377044	0.01612192867250229	0.0038610030842733713	0	0	0.09996903918104763	0.01812548109299576	0.00791006266361195	0	0	0.05130647514808364	0	0	0.0014683063607220995	0	0	0.00812895920065069	0.006600176547749182	0.004201279939736961	0.01484836373600514	0.01124908096629162	0.02067162531870509	0	0	0	0.014862518592783706	0	0	0	0.008734080603594187
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Evtepia|s__Evtepia_gabavorous	2|1239|186801|186802|73123843|2211178|2211183	0	0	0.2883234219905293	0.012480343545171621	0	0	0.0004227772988712248	0.004418897749042362	0	0	0	0	0	0.00462601658432646	0	0	0	0	0	0	0	0.04983411912208463	0	0	0	0	0	0	0.06089101368063071	0	0	0.05189348008976327	0	0	0	0.0914176533383726	0.053944547909109096	0	0	0	0	0.04148354320783214	0.07125735967683541	0	0	0.003640954151321896	0.010775875961777705	0	0.00395188216894722	0.08777411266082141	0.08577027585665517	0.0035657322252659485	0	0	0	0	0	0	0.02523876244460953	0.058664439689316124	0.06721467836508871	0.2439546871847903	0	0.009283806596181322	0	0	0	0	0	0.12051166251933165	0.0039280648959377044	0.01612192867250229	0.0038610030842733713	0	0	0.09996903918104763	0.01812548109299576	0.00791006266361195	0	0	0.05130647514808364	0	0	0.0014683063607220995	0	0	0.00812895920065069	0.006600176547749182	0.004201279939736961	0.01484836373600514	0.01124908096629162	0.02067162531870509	0	0	0	0.014862518592783706	0	0	0	0.008734080603594187
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Evtepia|s__Evtepia_gabavorous|t__SGB15120	2|1239|186801|186802|73123843|2211178|2211183|SGB15120	0	0	0.2883234219905293	0.012480343545171621	0	0	0.0004227772988712248	0.004418897749042362	0	0	0	0	0	0.00462601658432646	0	0	0	0	0	0	0	0.04983411912208463	0	0	0	0	0	0	0.06089101368063071	0	0	0.05189348008976327	0	0	0	0.0914176533383726	0.053944547909109096	0	0	0	0	0.04148354320783214	0.07125735967683541	0	0	0.003640954151321896	0.010775875961777705	0	0.00395188216894722	0.08777411266082141	0.08577027585665517	0.0035657322252659485	0	0	0	0	0	0	0.02523876244460953	0.058664439689316124	0.06721467836508871	0.2439546871847903	0	0.009283806596181322	0	0	0	0	0	0.12051166251933165	0.0039280648959377044	0.01612192867250229	0.0038610030842733713	0	0	0.09996903918104763	0.01812548109299576	0.00791006266361195	0	0	0.05130647514808364	0	0	0.0014683063607220995	0	0	0.00812895920065069	0.006600176547749182	0.004201279939736961	0.01484836373600514	0.01124908096629162	0.02067162531870509	0	0	0	0.014862518592783706	0	0	0	0.008734080603594187
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Fenollaria	2|1239|186801|186802|73123843|1686313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036559733364124984	0.002643437696963105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Fenollaria|s__Fenollaria_timonensis	2|1239|186801|186802|73123843|1686313|1723384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036559733364124984	0.002643437696963105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Fenollaria|s__Fenollaria_timonensis|t__SGB6719	2|1239|186801|186802|73123843|1686313|1723384|SGB6719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036559733364124984	0.002643437696963105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas	2|1239|186801|186802|73123843|1392389	0	0.0017374483800770505	0.007652114497634551	0.01004247332935312	0	0	0.00039593429576828987	0.0010061490259357993	0	0	0	0	0.007968921145737539	0	0	0.00020658743180831636	0.02749948390214892	0	0.0009984618467692302	0.022583551183432003	0.04201420533908588	0.21560505059130108	0	0	0	0.09330172725216457	0.1581973265190162	0	0	0.043795021245404166	0.005756085939924599	0	0.06610951642552321	0.0049632398447289	0.031396176280472365	0	0	0.0056109837925095146	0	0	0.0026857095558502826	0.045752371810551806	0.02000510016817305	0.022793457112767892	0.005951636954110713	0.00041930374103515115	0.0630610347106365	0.0026292521420005328	0.002054716144319734	0	0.00967374886834725	0.004880132572953774	0	0.029071268471331187	0.007684470040850455	0	0.0010350732253188784	0.0020753155048024536	0.5216536220287357	0	0	0	0	0	0.08905392977156001	0	0	0	0.0034116841236468643	0	0	0.004871218376875133	0.005025198670752746	0	0	0.002020234820477494	0	0	0	0	0	0	0	0	0.0134687719743605	0	0.002224920854560922	0	0.0024709222696419073	0	0.20578309154061453	0.14860609630896318	0	0	0.014420364830388478	0.2731029094554822	0.0180864285255298	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens	2|1239|186801|186802|73123843|1392389|1297617	0	0.0017374483800770505	0	0	0	0	0.00039593429576828987	0	0	0	0	0	0.006047442962933535	0	0	0.00020658743180831636	0.02749948390214892	0	0.0009984618467692302	0	0	0.031734335209816375	0	0	0	0	0.0034156815375676565	0	0	0	0.005756085939924599	0	0.06610951642552321	0.0049632398447289	0.03121350184221007	0	0	0.0056109837925095146	0	0	0	0.02013940019423377	0	0.015941852444941826	0.002997487058198963	0	0	0	0	0	0	0.0020086733518511393	0	0	0	0	0	0.0015380169922322392	0.02673591038856077	0	0	0	0	0	0.07598527788659369	0	0	0	0	0	0	0.0022010690443658013	0.005025198670752746	0	0	0	0	0	0	0	0	0	0	0	0.0134687719743605	0	0	0	0.0024709222696419073	0	0.20578309154061453	0.14860609630896318	0	0	0.014420364830388478	0.2731029094554822	0	0	0	0
