name	length	genome_ID
GCF_001696605.3_ASM169660v3_genomic	3960451	
GCF_001653755.1_ASM165375v1_genomic	3293944	
GCF_900100975.1_IMG-taxon_2654588194_annotated_assembly_genomic	2761335	
GCF_013343195.2_ASM1334319v3_genomic	2830557	
GCF_900637795.1_52592_H02_genomic	2287133	
GCF_001720165.1_MmBur1_1.0_genomic	2846920	
GCF_000956175.1_ASM95617v1_genomic	1803090	
GCF_000260985.4_ASM26098v3_genomic	3137100	
GCF_016592595.1_ASM1659259v1_genomic	1542177	
GCF_000025905.1_ASM2590v1_genomic	3750771	
GCF_001880225.1_ASM188022v1_genomic	1861609	
GCF_002302415.1_ASM230241v1_genomic	2838633	
GCF_005943945.1_ASM594394v1_genomic	4723614	
GCF_003346815.1_ASM334681v1_genomic	2684688	
GCF_007954355.1_ASM795435v1_genomic	4424918	
GCF_003991975.1_ASM399197v1_genomic	3337477	
GCF_002117105.1_ASM211710v1_genomic	4472079	
GCF_014295415.1_ASM1429541v1_genomic	2987299	
GCF_000826645.1_ASM82664v1_genomic	3680502	
GCF_002863865.1_ASM286386v1_genomic	4914503	
GCF_003752585.1_ASM375258v1_genomic	4398449	
GCF_008693705.1_ASM869370v1_genomic	4561870	
GCF_000013665.1_ASM1366v1_genomic	5057531	
GCF_006364455.1_ASM636445v1_genomic	1302840	
GCF_014295015.1_ASM1429501v1_genomic	4275642	
GCF_001889005.1_ASM188900v1_genomic	2978889	
GCF_000253375.1_ASM25337v1_genomic	4482059	
GCF_016132445.1_ASM1613244v1_genomic	2827114	
GCF_014623465.1_ASM1462346v1_genomic	4540024	
GCF_013402795.1_ASM1340279v1_genomic	3910334	
GCF_900105105.1_IMG-taxon_2675903128_annotated_assembly_genomic	4505800	
GCF_001705175.1_ASM170517v1_genomic	5109718	
GCF_004006175.1_ASM400617v1_genomic	5080916	
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly_genomic	4032617	
GCF_014217335.1_ASM1421733v1_genomic	4893080	
GCF_900107625.1_IMG-taxon_2622736593_annotated_assembly_genomic	3143625	
GCF_003668795.1_ASM366879v1_genomic	4557927	
GCF_900102875.1_IMG-taxon_2654587879_annotated_assembly_genomic	4402189	
GCF_009914475.1_ASM991447v1_genomic	3084932	
GCF_001562195.1_ASM156219v1_genomic	4649146	
GCF_001267255.1_ASM126725v1_genomic	2294397	
GCF_006364615.1_ASM636461v1_genomic	1283899	
GCF_004328965.1_ASM432896v1_genomic	4715692	
GCF_002023665.2_ASM202366v2_genomic	4058311	
GCF_001293165.1_ASM129316v1_genomic	1512449	
GCF_000769555.1_ASM76955v1_genomic	4014440	
GCF_000941055.1_ASM94105v1_genomic	3303986	
GCF_013407165.1_ASM1340716v1_genomic	1585110	
GCF_000287275.1_ASM28727v1_genomic	166163	
GCF_900105425.1_IMG-taxon_2630968293_annotated_assembly_genomic	3688445	
GCF_014805825.1_ASM1480582v1_genomic	4490436	
GCF_000186265.1_ASM18626v1_genomic	4888353	
GCF_900128865.1_IMG-taxon_2698537012_annotated_assembly_genomic	3849744	
GCF_900104945.1_IMG-taxon_2667527388_annotated_assembly_genomic	3537092	
GCF_002204815.1_ASM220481v1_genomic	3339448	
GCF_014352875.1_ASM1435287v1_genomic	3471153	
GCF_000253275.1_ASM25327v1_genomic	3563292	
GCF_016592615.1_ASM1659261v1_genomic	1447997	
GCF_018336855.1_ASM1833685v1_genomic	3438557	
GCF_002216855.1_ASM221685v1_genomic	2593992	
GCF_016026875.1_ASM1602687v1_genomic	4733702	
GCF_002795845.1_ASM279584v1_genomic	3660060	
GCF_000023465.1_ASM2346v1_genomic	5128187	
GCF_002117085.1_ASM211708v1_genomic	2835711	
GCF_000178875.2_ASM17887v2_genomic	5368767	
GCF_000756505.1_ASM75650v1_genomic	2397867	
GCF_000214215.1_ASM21421v1_genomic	3899940	
GCF_000468615.2_ASM46861v2_genomic	4635105	
GCF_001458235.1_Thalassobius_sp._CECT5114_Seqman_Prokka_genomic	3479689	
GCF_001050135.1_ASM105013v1_genomic	6158829	
GCF_002706795.1_ASM270679v1_genomic	5400144	
GCF_000024085.1_ASM2408v1_genomic	2852073	
GCF_013607875.1_ASM1360787v1_genomic	3807031	
GCF_001761465.1_ASM176146v1_genomic	4402594	
GCF_002285635.2_ASM228563v2_genomic	4501946	
GCF_009900765.1_ASM990076v1_genomic	4585642	
GCF_000376705.1_ASM37670v1_genomic	2549775	
GCF_013283835.1_ASM1328383v1_genomic	3568672	
GCF_010686655.1_UTAS_Cryign_v1.0_genomic	5006455	
GCF_000010205.1_ASM1020v1_genomic	2008987	
GCF_000258405.1_ASM25840v1_genomic	3658997	
GCF_000015285.1_ASM1528v1_genomic	4559598	
GCF_009388985.1_ASM938898v1_genomic	4306437	
GCF_003099975.1_ASM309997v1_genomic	653353	
GCF_007997285.1_ASM799728v1_genomic	3788131	
GCF_012276695.1_ASM1227669v1_genomic	1365705	
GCF_018736065.1_ASM1873606v1_genomic	6968008	
GCF_003204135.1_ASM320413v1_genomic	4454136	
GCF_000619885.1_ASM61988v1_genomic	3653918	
GCF_000647675.1_SulPonPM01v1_genomic	3453172	
GCF_019343495.1_ASM1934349v1_genomic	3528101	
GCF_016725645.1_ASM1672564v1_genomic	5138280	
GCF_017872935.1_ASM1787293v1_genomic	4300260	
GCF_000940805.1_ASM94080v1_genomic	6475959	
GCF_000284355.1_ASM28435v1_genomic	2256675	
GCF_019141545.1_ASM1914154v1_genomic	4077279	
GCF_001831495.1_ASM183149v1_genomic	3861670	
GCF_000212735.1_ASM21273v1_genomic	8771651	
GCF_000931575.1_ASM93157v1_genomic	1846259	
GCF_003323815.1_ASM332381v1_genomic	3441166	
GCF_001534645.1_ASM153464v1_genomic	3321600	
GCF_001298465.1_ASM129846v1_genomic	1840041	
GCF_000191405.1_ASM19140v1_genomic	2124757	
GCF_003076475.1_ASM307647v1_genomic	4224053	
GCF_000620085.1_ASM62008v1_genomic	5177835	
GCF_007289895.1_ASM728989v1_genomic	4868003	
GCF_013394675.1_ASM1339467v1_genomic	4533039	
GCF_015097275.1_ASM1509727v1_genomic	4171466	
GCF_900107845.1_IMG-taxon_2617270770_annotated_assembly_genomic	4060055	
GCF_014524565.1_ASM1452456v1_genomic	4035598	
GCF_000757385.1_ASM75738v1_genomic	3490856	
GCF_009730395.1_ASM973039v1_genomic	1716536	
GCF_013347125.1_ASM1334712v1_genomic	4933696	
GCF_024714495.1_ASM2471449v1_genomic	6408483	
GCF_000875775.1_ASM87577v1_genomic	1713078	
GCF_001620305.1_ASM162030v1_genomic	5502110	
GCF_002886045.1_ASM288604v1_genomic	5665358	
GCF_004564725.1_ASM456472v1_genomic	3531081	
GCF_000007105.1_ASM710v1_genomic	2056363	
GCF_003259525.1_ASM325952v1_genomic	2958257	
GCF_001999225.1_ASM199922v1_genomic	4594697	
GCF_000340885.1_ASM34088v1_genomic	6666445	
GCF_002204835.1_ASM220483v1_genomic	3378879	
GCF_004355225.1_ASM435522v1_genomic	4217227	
GCF_000006945.2_ASM694v2_genomic	4951383	
GCF_002156965.1_ASM215696v1_genomic	1360076	
GCF_003568825.1_ASM356882v1_genomic	4967522	
GCF_003054265.1_ASM305426v1_genomic	4725576	
GCF_018457175.1_ASM1845717v1_genomic	3903639	
GCF_014199435.1_ASM1419943v1_genomic	3748342	
GCF_019552185.1_ASM1955218v1_genomic	2175511	
GCF_003254015.1_ASM325401v1_genomic	3845825	
GCF_003762925.1_ASM376292v1_genomic	3848416	
GCF_004104375.1_ASM410437v1_genomic	3458071	
GCF_018135955.1_ASM1813595v1_genomic	2017543	
GCF_021172145.1_ASM2117214v1_genomic	3017062	
GCF_005281455.1_ASM528145v1_genomic	3824973	
GCF_023702375.1_ASM2370237v1_genomic	5112849	
GCF_000284115.1_ASM28411v1_genomic	3884382	
GCF_000222975.1_ASM22297v1_genomic	4658411	
GCF_001831475.1_ASM183147v1_genomic	3027315	
GCF_000242635.2_ASM24263v3_genomic	5202069	
GCF_007954275.1_ASM795427v1_genomic	5229547	
GCF_003025005.1_ASM302500v1_genomic	3882835	
GCF_019048625.1_ASM1904862v1_genomic	4762440	
GCF_000014705.1_ASM1470v1_genomic	4845257	
GCF_000455525.1_M.parvicella.RN1_genomic	4211496	
GCF_004104115.1_ASM410411v1_genomic	4361611	
GCF_025567495.1_ASM2556749v1_genomic	2965035	
GCF_025567005.1_ASM2556700v1_genomic	3270962	
GCF_024764835.1_ASM2476483v1_genomic	4847130	
GCF_023646265.1_ASM2364626v1_genomic	1692130	
GCF_002968755.1_ASM296875v1_genomic	7247865	
GCF_024160185.1_ASM2416018v1_genomic	3250480	
GCF_009755265.1_ASM975526v1_genomic	2798076	
GCF_015207075.1_ASM1520707v1_genomic	4198480	
GCF_016622125.1_ASM1662212v1_genomic	7744573	
GCF_024297065.1_ASM2429706v1_genomic	2265076	
GCF_001294675.1_ASM129467v1_genomic	6362326	
GCF_025567285.1_ASM2556728v1_genomic	3235561	
GCF_023499985.1_ASM2349998v1_genomic	3454033	
GCF_024160205.1_ASM2416020v1_genomic	3210596	
GCF_002018365.1_ASM201836v1_genomic	3418391	
GCF_024158125.1_ASM2415812v1_genomic	3397356	
GCF_025567415.1_ASM2556741v1_genomic	2693657	
GCF_023380225.1_ASM2338022v1_genomic	1550949	
GCF_023983615.1_ASM2398361v1_genomic	4799068	
GCF_910591625.1_ASM91059162v1_genomic	4910240	
GCF_914768035.1_R-54678_genomic	2265685	
GCF_024614185.1_ASM2461418v1_genomic	6301022	
GCF_025566985.1_ASM2556698v1_genomic	1967735	
GCF_025060895.1_ASM2506089v1_genomic	9813311	
GCF_002777345.1_ASM277734v1_genomic	2355707	
GCF_025527015.1_ASM2552701v1_genomic	5255834	
GCF_023499865.1_ASM2349986v1_genomic	3424299	
GCF_023380205.1_ASM2338020v1_genomic	2053587	
GCF_024198235.1_ASM2419823v1_genomic	10408129	
GCF_914768045.1_LMG_28360_genomic	2310392	
GCF_001374975.1_259_Rw151_contigs_500_genomic	6491764	
GCF_020149935.1_ASM2014993v1_genomic	4635932	
GCF_002601815.1_ASM260181v1_genomic	6350027	
GCF_024112395.1_ASM2411239v1_genomic	6609162	
GCF_024649945.1_ASM2464994v1_genomic	5961247	
GCF_001450355.1_WH-SGI-V-07055_genomic	6757340	
GCF_017565685.3_ASM1756568v3_genomic	10530141	
GCF_002777485.1_ASM277748v1_genomic	2358796	
GCF_024707545.1_ASM2470754v1_genomic	7548464	
GCF_023499915.1_ASM2349991v1_genomic	3518799	
GCF_025527035.1_ASM2552703v1_genomic	5303036	
GCF_025403355.1_ASM2540335v1_genomic	7713009	
GCF_009829305.1_ASM982930v1_genomic	7450597	
GCF_012940005.1_ASM1294000v1_genomic	5024437	
GCF_025567565.1_ASM2556756v1_genomic	3071079	
GCF_025567385.1_ASM2556738v1_genomic	3714607	
GCF_023380245.1_ASM2338024v1_genomic	1494436	
GCF_024436035.1_ASM2443603v1_genomic	7069061	
GCF_018968705.1_ASM1896870v1_genomic	5870232	
GCF_025566865.1_ASM2556686v1_genomic	4023593	
GCF_025567465.1_ASM2556746v1_genomic	2871164	
GCF_024704915.1_ASM2470491v1_genomic	4270763	
GCF_011068405.5_ASM1106840v5_genomic	11474152	
GCF_940670685.1_M3-9_genomic	3757330	
GCF_001280765.1_ASM128076v1_genomic	6333481	
GCF_025567305.1_ASM2556730v1_genomic	2648172	
GCF_024273205.1_ASM2427320v1_genomic	3768132	
GCF_000695545.1_SnoalvwkB29v1.0_genomic	2406311	
GCF_023347555.1_ASM2334755v1_genomic	5157107	
GCF_024198255.1_ASM2419825v1_genomic	11198912	
GCF_016820585.1_ASM1682058v1_genomic	3645214	
GCF_003411505.2_ASM341150v2_genomic	6277724	
GCF_025567365.1_ASM2556736v1_genomic	2459729	
GCF_025567065.1_ASM2556706v1_genomic	2561300	
GCF_002563335.1_ASM256333v1_genomic	6342489	
GCF_011009535.1_ASM1100953v1_genomic	8890835	
GCF_024496245.1_ASM2449624v1_genomic	3429145	
GCF_000695565.1_SnoalvwkB12v1.0_genomic	2438497	
GCF_025567345.1_ASM2556734v1_genomic	2912566	
GCF_025567215.1_ASM2556721v1_genomic	3013746	
GCF_025567045.1_ASM2556704v1_genomic	3354558	
GCF_023347575.1_ASM2334757v1_genomic	5161293	
GCF_024259865.1_ASM2425986v1_genomic	1066909	
GCF_000632475.1_ASM63247v2_genomic	7391279	
GCF_024764965.1_ASM2476496v1_genomic	4756759	
GCF_002156075.1_ASM215607v1_genomic	10317375	
GCF_025567405.1_ASM2556740v1_genomic	3334484	
GCF_025567015.1_ASM2556701v1_genomic	4097696	
GCF_914768025.1_LMG_30236_genomic	2507157	
GCF_000789725.1_AZPAE14941_genomic	6881480	
GCF_025567085.1_ASM2556708v1_genomic	3027291	
GCF_025566025.1_ASM2556602v1_genomic	4865496	
GCF_023333585.1_ASM2333358v1_genomic	7745032	
GCF_025567265.1_ASM2556726v1_genomic	3411049	
GCF_914768085.1_R-54236_genomic	2314670	
GCF_017565645.3_ASM1756564v3_genomic	11399526	
GCF_914768075.1_R-54841_genomic	2400984	
GCF_025998535.1_ASM2599853v1_genomic	3596428	
GCF_023347585.1_ASM2334758v1_genomic	5252950	
GCF_023499845.1_ASM2349984v1_genomic	3433877	
GCF_002895265.1_ASM289526v1_genomic	7228952	
GCF_002777335.1_ASM277733v1_genomic	2417520	
GCF_023373525.1_ASM2337352v1_genomic	4348474	
GCF_025706525.1_ASM2570652v1_genomic	6247344	
GCF_003968475.1_ASM396847v1_genomic	7161718	
GCF_024273195.1_ASM2427319v1_genomic	3812751	
GCF_914768095.1_R-53680_genomic	2526951	
GCF_024006985.1_ASM2400698v1_genomic	3249261	
GCF_003025345.2_ASM302534v2_genomic	6164858	
GCF_002777415.1_ASM277741v1_genomic	2442708	
GCF_025643095.1_ASM2564309v1_genomic	6550644	
GCF_025567485.1_ASM2556748v1_genomic	2657141	
GCF_025567165.1_ASM2556716v1_genomic	3561714	
GCF_025567445.1_ASM2556744v1_genomic	5880143	
GCF_914768015.1_R-54863_genomic	2434137	
GCF_024764955.1_ASM2476495v1_genomic	5116472	
GCF_025566905.1_ASM2556690v1_genomic	2725575	
GCF_025917275.1_ASM2591727v1_genomic	6158284	
GCF_003057595.1_ASM305759v1_genomic	6353571	
GCF_023646305.1_ASM2364630v1_genomic	1799129	
GCF_023333595.1_ASM2333359v1_genomic	6929784	
GCF_024198215.1_ASM2419821v1_genomic	11517428	
GCF_023701485.1_ASM2370148v1_genomic	9072081	
GCF_025403405.1_ASM2540340v1_genomic	7068637	
GCF_022760755.1_ASM2276075v1_genomic	4345403	
GCF_023515995.1_ASM2351599v1_genomic	5002371	
GCF_025567605.1_ASM2556760v1_genomic	3346315	
GCF_914768055.1_R-53528_genomic	2287013	
GCF_024764795.1_ASM2476479v1_genomic	4612112	
GCF_011742925.1_ASM1174292v1_genomic	6718605	
GCF_025567315.1_ASM2556731v1_genomic	2999081	
GCF_002777595.1_ASM277759v1_genomic	2453208	
GCF_025567175.1_ASM2556717v1_genomic	2951124	
GCF_025567135.1_ASM2556713v1_genomic	3614006	
GCF_023501985.1_ASM2350198v1_genomic	8063577	
GCF_015207035.1_ASM1520703v1_genomic	6469551	
GCF_019718935.1_ASM1971893v1_genomic	5812153	
GCF_023380265.1_ASM2338026v1_genomic	1637944	
GCF_008369925.1_ASM836992v1_genomic	7024214	
GCF_024267675.1_ASM2426767v1_genomic	5345811	
GCF_023499885.1_ASM2349988v1_genomic	3451610	
GCF_025567125.1_ASM2556712v1_genomic	4186633	
GCF_025567095.1_ASM2556709v1_genomic	3823105	
GCF_002777525.1_ASM277752v1_genomic	2441972	
GCF_002777635.1_ASM277763v1_genomic	2489068	
GCF_025403395.1_ASM2540339v1_genomic	7071824	
GCF_014281125.1_ASM1428112v1_genomic	2623040	
GCF_024721265.1_ASM2472126v1_genomic	3250480	
GCF_003968965.1_ASM396896v1_genomic	6419743	
GCF_022760805.1_ASM2276080v1_genomic	4050246	
GCF_025566885.1_ASM2556688v1_genomic	3452403	
GCF_025567195.1_ASM2556719v1_genomic	3399574	
GCF_023499875.1_ASM2349987v1_genomic	3333325	
GCF_024704895.1_ASM2470489v1_genomic	4249514	
GCF_019718915.1_ASM1971891v1_genomic	5810900	
GCF_020010925.1_ASM2001092v1_genomic	10610750	
GCF_022760775.1_ASM2276077v1_genomic	4315136	
GCF_025403375.1_ASM2540337v1_genomic	7399988	
GCF_011009555.1_ASM1100955v1_genomic	8660379	
GCF_024721305.1_ASM2472130v1_genomic	3210596	
GCF_025567525.1_ASM2556752v1_genomic	3795992	
GCF_005222185.1_ASM522218v1_genomic	8121100	
GCF_003073695.1_ASM307369v1_genomic	7245771	
GCF_024198175.1_ASM2419817v1_genomic	12698915	
GCF_023646285.1_ASM2364628v1_genomic	1592701	
GCF_001402955.1_ASM140295v1_genomic	6305053	
GCF_024256385.1_ASM2425638v1_genomic	8932131	
GCF_005222165.1_ASM522216v1_genomic	7928656	
GCF_025566055.1_ASM2556605v1_genomic	4715697	
GCF_025566965.1_ASM2556696v1_genomic	3891993	
GCF_002777615.1_ASM277761v1_genomic	2459690	
GCF_024764775.1_ASM2476477v1_genomic	4649742	
GCF_011516635.5_ASM1151663v5_genomic	10580853	
