Taxonomy	reERR3589553	reERR3589554	reERR3589555	reERR3589556	reERR3589557	reERR3589558	reERR3589559	reERR3589560	reERR3589561	reERR3589562	reERR3589563	reERR3589564	reERR3589565	reERR3589566	reERR3589567	reERR3589568	reERR3589569	reERR3589570	reERR3589571	reERR3589572	reERR3589573	reERR3589574	reERR3589575	reERR3589576	reERR3589577	reERR3589578	reERR3589579	reERR3589580	reERR3589581	reERR3589582	reERR3589583	reERR3589584	reERR3589585	reERR3589586	reERR3589587	reERR3589588	reERR3589589	reERR3589590	reERR3589591	reERR3589592	reERR3589593
k__Bacteria|p__Planctomycetota|c__UBA1135|o__UBA1135|f__UBA1135	0	0	0	0	0	0	0	0	0	0.212788547604079	0.193361955708867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__UBA1135|o__UBA1135|f__UBA1135|g__GCA-2746235	0	0	0	0	0	0	0	0	0	0.212788547604079	0.193361955708867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__UBA8108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131092349658801	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__UBA8108|o__UBA8108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131092349658801	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__UBA8108|o__UBA8108|f__UBA8108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131092349658801	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__UBA8108|o__UBA8108|f__UBA8108|g__UBA8108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131092349658801	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria	10.1826380239033	17.4122013516544	17.035391188735	14.6739071954013	12.090854295043	17.361794926352	19.5061848052716	4.86831396419822	12.2937757116999	9.99911137971416	3.67366528403334	4.08610523299435	15.8495341467972	6.41887946605558	2.68233525740728	20.1766696041751	18.459859955394	6.53253981454669	10.9139299015494	19.2526400503799	8.05457996549434	8.88029020159671	16.5967152565046	6.07759309412345	3.69495328622105	21.7125351035966	16.3699688499093	11.1656837224668	24.0489146298889	11.3566288998943	10.4105604062492	3.23503219935369	3.52933729211433	13.6246535913809	12.3686189741241	7.11060197685539	22.9561457408122	21.6399581512095	10.4420620881255	6.68374884926857	9.57791214935487
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	1.32790509322184	1.98501384491664	1.69239070220459	2.6745078856911	3.66326949791412	2.53558349843817	4.86418257505331	1.66191083063898	6.90802337310014	4.5597395220423	1.24843609334924	0.249994719121791	4.27909315656748	1.28804336141113	0.683742191947516	7.0363706588734	1.66758824432738	0.876635828557405	1.9967821223187	8.27430188777322	0.81749681362588	1.33533526983973	11.999801528518	1.78292319899413	1.22621201684625	5.50169504956964	2.12256996870895	4.02064270889508	10.09328156331	8.42832846908002	4.93970879711751	0.152271849258614	0.584097771278067	1.24330920692118	4.33478018747957	3.05974482387575	2.13458332135883	4.30515411274201	3.96261691478934	5.46268979935203	0.947102926977293
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__CAIVPW01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10164908178621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__CAIVPW01|f__CAIVPW01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10164908178621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__CAIVPW01|f__CAIVPW01|g__JABHVE01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10164908178621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__GCA-2731375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12302757294603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102979294337746	0	0	0	0	0	0	0	0.147406658669703
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__GCA-2731375|f__GCA-2731375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12302757294603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102979294337746	0	0	0	0	0	0	0	0.147406658669703
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__GCA-2731375|f__GCA-2731375|g__GCA-2731375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12302757294603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102979294337746	0	0	0	0	0	0	0	0.147406658669703
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__MPNO01	0	0	0	0	0	0	0	0	0.143474050946256	0.202745494528521	0	0	0	0	0.230324876292146	0	0	0.253589702374763	0	0	0	0	0	0.143933881906618	0	0	0	0	0	0.123538359433821	0	0	0	0	0	0	0	0	0	0	0.240357408475726
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__MPNO01|f__UBA2964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122544031612974	0	0	0.113752834921582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119289447154281
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__MPNO01|f__UBA2964|g__WLWZ01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122544031612974	0	0	0.113752834921582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119289447154281
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__MPNO01|f__UBA2964|g__WLWZ01|s__WLWZ01 sp905182615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122544031612974	0	0	0.113752834921582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119289447154281
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__MPNO01|f__UBA830	0	0	0	0	0	0	0	0	0.143474050946256	0.202745494528521	0	0	0	0	0.107780844679172	0	0	0.139836867453181	0	0	0	0	0	0.143933881906618	0	0	0	0	0	0.123538359433821	0	0	0	0	0	0	0	0	0	0	0.121067961321445
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__MPNO01|f__UBA830|g__UBA830	0	0	0	0	0	0	0	0	0.143474050946256	0.202745494528521	0	0	0	0	0.107780844679172	0	0	0.139836867453181	0	0	0	0	0	0.143933881906618	0	0	0	0	0	0.123538359433821	0	0	0	0	0	0	0	0	0	0	0.121067961321445
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__MPNO01|f__UBA830|g__UBA830|s__UBA830 sp905181725	0	0	0	0	0	0	0	0	0.143474050946256	0.202745494528521	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143933881906618	0	0	0	0	0	0.123538359433821	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Parvibaculales	0	0	0	0.12824451812009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Parvibaculales|f__RS24	0	0	0	0.12824451812009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Parvibaculales|f__RS24|g__UBA8337	0	0	0	0.12824451812009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales	0	0	0	0	0	0	0	0	3.53862312905234	1.19238208435645	0	0	0.783872277876731	0	0	5.84325535847065	0	0	0	0	0	0	7.80437672664797	0	0	1.17535722994697	0	2.16433482737863	2.61251694614161	5.65386990423765	0	0	0	0	1.99421467843657	1.38825893756459	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__AG-422-B15	0	0	0	0	0	0	0	0	3.53862312905234	1.19238208435645	0	0	0.783872277876731	0	0	0	0	0	0	0	0	0	7.80437672664797	0	0	0	0	0.386969024999587	0	5.65386990423765	0	0	0	0	1.99421467843657	1.38825893756459	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__AG-422-B15|g__CACCCN01	0	0	0	0	0	0	0	0	3.53862312905234	1.19238208435645	0	0	0.783872277876731	0	0	0	0	0	0	0	0	0	7.80437672664797	0	0	0	0	0.386969024999587	0	5.65386990423765	0	0	0	0	1.99421467843657	1.38825893756459	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__AG-422-B15|g__CACCCN01|s__CACCCN01 sp905182145	0	0	0	0	0	0	0	0	3.53862312905234	1.19238208435645	0	0	0.783872277876731	0	0	0	0	0	0	0	0	0	7.80437672664797	0	0	0	0	0	0	5.65386990423765	0	0	0	0	1.99421467843657	1.38825893756459	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__AG-422-B15|g__CACCCN01|s__CACCCN01 sp905182345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386969024999587	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.84325535847065	0	0	0	0	0	0	0	0	0	1.17535722994697	0	1.77736580237905	2.61251694614161	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__IMCC9063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.501099599776718	0	0	0	0	0	0	0	0	0	1.17535722994697	0	1.77736580237905	2.61251694614161	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__IMCC9063|s__IMCC9063 sp000195085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61251694614161	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__IMCC9063|s__IMCC9063 sp008638205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.501099599776718	0	0	0	0	0	0	0	0	0	1.17535722994697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__Pelagibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34215575869394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae|g__Pelagibacter|s__Pelagibacter sp013204495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34215575869394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Puniceispirillales	0	0	0	0.0994516436306011	0.30607842963558	0	0	0	0.26191679401066	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116690110657355	0	0	0	0	0	0.241763895152038	0	0	0	0	0	0	0	0	0	0	0.0590388248712919	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Puniceispirillales|f__Puniceispirillaceae	0	0	0	0.0994516436306011	0.30607842963558	0	0	0	0.26191679401066	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116690110657355	0	0	0	0	0	0.241763895152038	0	0	0	0	0	0	0	0	0	0	0.0590388248712919	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Puniceispirillales|f__Puniceispirillaceae|g__UBA3439	0	0	0	0	0.212522731797689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0862728448479041	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Puniceispirillales|f__Puniceispirillaceae|g__UBA4588	0	0	0	0.0994516436306011	0.0935556978378904	0	0	0	0.26191679401066	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116690110657355	0	0	0	0	0	0.155491050304134	0	0	0	0	0	0	0	0	0	0	0.0590388248712919	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Puniceispirillales|f__Puniceispirillaceae|g__UBA4588|s__UBA4588 sp002387605	0	0	0	0.0994516436306011	0.0935556978378904	0	0	0	0.26191679401066	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116690110657355	0	0	0	0	0	0.155491050304134	0	0	0	0	0	0	0	0	0	0	0.0590388248712919	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales_B	0	0.317021308363821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67358465238217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales_B|f__MED-G09	0	0.317021308363821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67358465238217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales_B|f__MED-G09|g__MED-G09	0	0.317021308363821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67358465238217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	1.20403673610358	1.52809588127014	1.58584416765904	2.4468117239404	2.73195398133555	2.53558349843817	4.42806893851285	1.11008188386223	2.75329871569482	2.3434881473016	0.799300350071492	0.249994719121791	3.49522087869075	1.22095762379124	0.268193288567996	1.05499999493503	1.481583028547	0	1.78742900439078	7.6394503494617	0.68079876722239	1.33533526983973	1.91531844065513	1.14450968897146	1.22621201684625	4.32633781962267	2.12256996870895	1.73638620246791	7.23900072201635	2.51680929259446	4.93970879711751	0	0.253080597180913	1.24330920692118	1.88188430059695	1.67148588631116	2.13458332135883	4.14751655370342	3.96261691478934	5.40365097448074	0.362587328860459
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae	1.20403673610358	1.52809588127014	1.58584416765904	2.4468117239404	2.73195398133555	2.53558349843817	4.42806893851285	1.11008188386223	2.75329871569482	2.3434881473016	0.799300350071492	0.249994719121791	3.49522087869075	1.22095762379124	0.268193288567996	1.05499999493503	1.481583028547	0	1.78742900439078	7.6394503494617	0.68079876722239	1.33533526983973	1.91531844065513	1.14450968897146	1.22621201684625	4.32633781962267	2.12256996870895	1.73638620246791	7.23900072201635	2.51680929259446	4.93970879711751	0	0.253080597180913	1.24330920692118	1.88188430059695	1.67148588631116	2.13458332135883	4.14751655370342	3.96261691478934	5.40365097448074	0.362587328860459
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Amylibacter	0	0	0	0.424497966878285	0.660189906623919	0.434433484099729	2.80837619568979	0.361404720683408	1.4333660927932	0.336293509562342	0	0.249994719121791	0.942815943589777	0.25343236849043	0	0	1.17472259393922	0	0	4.54654293394563	0.224548044922942	0.692946971355551	0.999132260842676	0.134913234713524	0.20671445650691	1.00469423490961	0	0	5.1212766839444	0	0.366930770954546	0	0	0	0	0.27576644745343	0.222630575341961	0.940233097227287	0	4.36567264249434	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Amylibacter|s__Amylibacter sp000153745	0	0	0	0	0	0	0	0	0	0	0	0	0.306229576995805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366930770954546	0	0	0	0	0.27576644745343	0	0	0	0.784614382994794	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Amylibacter|s__Amylibacter sp905181935	0	0	0	0.274750204992195	0	0.434433484099729	0.614770763643959	0	0	0	0	0	0	0	0	0	0.8426193274836	0	0	1.71245413515094	0.224548044922942	0.202153348547207	0	0.134913234713524	0.20671445650691	0.380461588010478	0	0	0.334654982590006	0	0	0	0	0	0	0	0.222630575341961	0.940233097227287	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Amylibacter|s__Amylibacter sp905182285	0	0	0	0.14974776188609	0.660189906623919	0	2.19360543204583	0.361404720683408	1.4333660927932	0.336293509562342	0	0.249994719121791	0.636586366593972	0.25343236849043	0	0	0.332103266455623	0	0	2.83408879879469	0	0.490793622808344	0.999132260842676	0	0	0.624232646899129	0	0	4.78662170135439	0	0	0	0	0	0	0	0	0	0	3.58105825949955	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Ascidiaceihabitans	0.156997332980267	0.173186132820227	0.126796465382404	1.12895173538698	0.190448767979281	1.4136115172906	1.33257205925737	0	0.182870530723775	0	0	0	0	0.51568160241293	0	0	0	0	0.345414063257157	2.02524082671786	0.113147961933843	0.431799465863302	0	0.190371625535409	0.436877664733109	0.0784225025112852	0	0.42058372650463	0.674156911402877	0	0	0	0	1.0710740814577	0	0.155994161128355	0.628939923334163	2.75835418894629	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Ascidiaceihabitans|s__Ascidiaceihabitans sp905182105	0.156997332980267	0.173186132820227	0.126796465382404	1.12895173538698	0.190448767979281	1.4136115172906	1.23522408824935	0	0.182870530723775	0	0	0	0	0.51568160241293	0	0	0	0	0.345414063257157	1.50073311579249	0.113147961933843	0.431799465863302	0	0.190371625535409	0.436877664733109	0	0	0.42058372650463	0.674156911402877	0	0	0	0	1.0710740814577	0	0	0.628939923334163	2.64498368562139	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__CABZJG01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04503024635922	0	0	0	0	0	0	0	0.971618896956415	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__CABZJG01|s__CABZJG01 sp002726375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04503024635922	0	0	0	0	0	0	0	0.971618896956415	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__CPC320	0	0	0	0	0.163774211393116	0	0.0731326165124919	0	0.148390708229001	0.345562476456559	0	0	0.828967627933091	0.0777807831011883	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108397778804842	0.129273387759632	0.236652170748119	0.351115743021818	0	0	0.0964696024865865	0.288274613277147	0.233287882788573	0	0.076146456718802	0.322761119222094	0.123969496951979	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__CPC320|s__CPC320 sp002336405	0	0	0	0	0.163774211393116	0	0.0731326165124919	0	0.148390708229001	0.345562476456559	0	0	0.828967627933091	0.0777807831011883	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108397778804842	0.129273387759632	0.236652170748119	0	0	0	0.0964696024865865	0.288274613277147	0.233287882788573	0	0.076146456718802	0	0.123969496951979	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__CPC320|s__CPC320 sp002684375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.351115743021818	0	0	0	0	0	0	0	0.322761119222094	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__GCA-002712045	0.198665019172889	0.142616411972522	0	0	0	0	0	0	0.187148013667823	0.709566566842235	0.799300350071492	0	0	0.0761471185350583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253080597180913	0	0	0	0.229797175153676	0	0	0.171511426973774	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__GCA-002712045|s__GCA-002712045 sp905182165	0.198665019172889	0.142616411972522	0	0	0	0	0	0	0.187148013667823	0.709566566842235	0.799300350071492	0	0	0.0761471185350583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253080597180913	0	0	0	0.229797175153676	0	0	0.171511426973774	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__GCA-2697345	0	0.775323495008106	0	0	0	0	0	0	0	0	0	0	0	0.136857933377047	0	0	0	0	0	0	0	0	0	0	0	0.291943393446873	1.15845328198491	0	0	0.379990807789105	0	0	0	0	0	0	0.139574546559727	0	0	0.105117341689961	0.362587328860459
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__GCA-2697345|s__GCA-2697345 sp002697345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379990807789105	0	0	0	0	0	0	0	0	0	0.105117341689961	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__GCA-2697345|s__GCA-2697345 sp905181985	0	0.775323495008106	0	0	0	0	0	0	0	0	0	0	0	0.136857933377047	0	0	0	0	0	0	0	0	0	0	0	0.291943393446873	1.15845328198491	0	0	0	0	0	0	0	0	0	0.139574546559727	0	0	0	0.362587328860459
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__MED-G52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87735499813823	0	0	0	0	0	0	0	2.66823689861084	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__MED-G52|s__MED-G52 sp002711145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00892393382127	0	0	0	0	0	0	0	0.906029588427825	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__MED-G52|s__MED-G52 sp003332035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86843106431696	0	0	0	0	0	0	0	1.76220731018301	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Octadecabacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290573043568148	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Octadecabacter|s__Octadecabacter sp018608045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290573043568148	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Planktomarina	0.670922510744564	0.43696984146929	1.45904770227664	0.893362021675135	1.71754109533924	0.410928780576423	0	0.748677163178818	0.801523370281016	0.952065594440459	0	0	1.72343730716788	0	0.268193288567996	0.649953321940051	0.30686043460778	0	1.04302517507101	0.299829497778223	0.343102760365605	0.210588832620881	0.916186179812458	0.819224828722527	0.582619895606226	2.11960947354062	0.964116686724044	0.91957308071029	0.883380611283638	1.90016631405723	0.299277038643705	0	0	0.0757655229768988	1.5936096873198	1.00643739494081	0.913641100969305	0.128614663854235	0	0.637380066370682	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Planktomarina|s__Planktomarina sp002698165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299277038643705	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Planktomarina|s__Planktomarina sp017856985	0.670922510744564	0.43696984146929	0	0.110527604382386	0.63704863395728	0	0	0.470266712527544	0.801523370281016	0.706184248884035	0	0	1.72343730716788	0	0.14401398055486	0	0	0	0.165502131612972	0	0.137904853822971	0	0.773172705827763	0.819224828722527	0.384078038481931	0.170088763064276	0	0.108532036621793	0	1.68316625176403	0	0	0	0.0757655229768988	1.29729325533173	1.00643739494081	0.770613485496662	0.128614663854235	0	0.368348770065346	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Planktomarina|s__Planktomarina sp905182195	0	0	0	0	0.181696041295515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143013473984694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111712584379235	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Planktomarina|s__Planktomarina sp905182325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12445344909714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Planktomarina|s__Planktomarina sp905182425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0740884080271543	0	0	0	0	0.217000062293201	0	0	0	0	0.296316431988077	0	0.143027615472644	0	0	0.157318711926102	0
