Taxonomy	reERR4183438	reERR4183439	reERR4183440	reERR4183441	reERR4183442	reERR4183443	reERR4183444	reERR4183445	reERR4183446	reERR4183447	reERR4183448	reERR4183449	reERR4183450	reERR4183451	reERR4183452	reERR4183453	reERR4183454	reERR4183455	reERR4183456	reERR4183457	reERR4183458	reERR4183459	reERR4183460	reERR4183461	reERR4183462	reERR4183463	reERR4183464	reERR4183465	reERR4183466	reERR4183467	reERR4183468	reERR4183469	reERR4183470	reERR4183471	reERR4183472	reERR4183473	reERR4183474	reERR4183475	reERR4183476	reERR4183477	reERR4183478	reERR4183479	reERR4183480	reERR4183481	reERR4183482	reERR4183483	reERR4183484	reERR4183485	reERR4183486	reERR4183487	reERR4183488	reERR4183489	reERR4183490	reERR4183491	reERR4183492	reERR4183493	reERR4183494	reERR4183495	reERR4183496	reERR4183497	reERR4183498	reERR4183499
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	0.133143402496834	0.573050687123301	1.26350925683684	0	0	0	2.58010051492161	0.225717345429185	0.430180899560868	0.535940479887823	1.69244657325812	0.0752140134415993	0	3.72464018213528	3.08448148916573	3.06078190493668	0.159710246683345	0.217871674580921	0.459235927831711	4.12803140624917	3.11900806101276	0.455474925729711	0	0	1.86686251625868	0	0.600003602779594	0	2.90082801601592	0	0	0	0.7643008975996	3.19074873113439	3.57920353753094	0	0.787331711081849	1.10961291122561	1.16145246386857	2.3275269368666	2.62328076460446	0.76215054355558	0.601737585511462	0.60189502356899	0.208281083372972	0	1.57487308815687	1.76621085150534	6.47634494453178	4.88480409759901	1.72117937234791	0	1.39160753775313	2.14376372616507	0	1.44105821429608	1.36728678972911	0.715585257867183	0.901727003645624	1.50886822123157	0.728440137381339	1.73923868821061
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	0.133143402496834	0.573050687123301	1.26350925683684	0	0	0	2.58010051492161	0.225717345429185	0.430180899560868	0.535940479887823	1.69244657325812	0.0752140134415993	0	3.72464018213528	3.08448148916573	3.06078190493668	0.159710246683345	0.217871674580921	0.459235927831711	4.12803140624917	3.11900806101276	0.455474925729711	0	0	1.86686251625868	0	0.600003602779594	0	2.90082801601592	0	0	0	0.7643008975996	3.19074873113439	3.57920353753094	0	0.787331711081849	1.10961291122561	1.16145246386857	2.3275269368666	2.62328076460446	0.76215054355558	0.601737585511462	0.60189502356899	0.208281083372972	0	1.57487308815687	1.76621085150534	6.47634494453178	4.88480409759901	1.72117937234791	0	1.39160753775313	2.14376372616507	0	1.44105821429608	1.36728678972911	0.715585257867183	0.901727003645624	1.50886822123157	0.728440137381339	1.73923868821061
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides distasonis	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65286836589157	0.785137065387336	0.811298320799347	0	0	0.0852903906795995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57021067242044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides merdae	0	0	0	0	0	0	0	0	0.247139041737089	0	0.111439278410502	0	0	1.39926881607447	0.328493250085076	0.336497931783621	0	0	0.116312390454234	0.806929340120712	0.729846308075443	0	0	0	0	0	0	0	0	0	0	0	0	0.231464862597063	0	0	0	0	0	0	0	0	0	0	0.0967850643409556	0	0	0	0	0	0	0	0	0	0	0	0	0.272170268664311	0.351714188491272	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932	0.101876197621709	1.31400538421569	0.773192551573184	0	0	0.699212085066741	0.370125047214411	0.177260802380583	0.457756624804311	0.500547014091603	1.24411193096395	0.154525065846117	0.240267406925355	1.838084006529	1.25278640892895	0.626399981562709	0.296748901699024	0.22588258382089	0.8190240965324	0.690554996606555	0	0.83520095153933	0.54829701316106	0.734994334536499	0.551525891807041	0.106544520857492	0.607329901065138	0.476954054368966	0.852507418348911	0.104859532395058	0	0	2.51334678885663	1.95769972466043	2.74837875457116	0.199598629357394	1.15413484723739	0.921115893570325	0.948576405200116	0.942326297031004	0.459931565033428	0.627318540012206	0.39931914249865	0.392325813497622	0.558508173341744	0.747548778701533	0.821363997959358	1.57687526626423	1.33481829686817	1.01986970948626	1.33035811996381	1.66832222521092	0.70453869569966	1.50411962692767	1.60305693189236	1.03251938658032	0.983127593057366	1.49953216149206	2.04836645759393	1.89149335223133	3.61185305158479	0.862792153554268
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Cryptobacteroides	0.101876197621709	1.31400538421569	0.773192551573184	0	0	0.699212085066741	0.370125047214411	0.177260802380583	0.457756624804311	0.500547014091603	1.24411193096395	0.154525065846117	0.240267406925355	1.838084006529	1.25278640892895	0.626399981562709	0.296748901699024	0.22588258382089	0.8190240965324	0.690554996606555	0	0.83520095153933	0.54829701316106	0.734994334536499	0.551525891807041	0.106544520857492	0.607329901065138	0.476954054368966	0.852507418348911	0.104859532395058	0	0	2.51334678885663	1.95769972466043	2.74837875457116	0.199598629357394	1.15413484723739	0.921115893570325	0.948576405200116	0.942326297031004	0.459931565033428	0.627318540012206	0.39931914249865	0.392325813497622	0.558508173341744	0.747548778701533	0.821363997959358	1.57687526626423	1.33481829686817	1.01986970948626	1.33035811996381	1.66832222521092	0.70453869569966	1.50411962692767	1.60305693189236	1.03251938658032	0.983127593057366	1.49953216149206	2.04836645759393	1.89149335223133	3.61185305158479	0.862792153554268
k__Bacteria|p__Campylobacterota	0	0	0	0	0	0	0	0	0	0	0	0.143562682902225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988377485965823	0	0.34892981558361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Campylobacterota|c__Campylobacteria	0	0	0	0	0	0	0	0	0	0	0	0.143562682902225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988377485965823	0	0.34892981558361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales	0	0	0	0	0	0	0	0	0	0	0	0.143562682902225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988377485965823	0	0.34892981558361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Helicobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0.143562682902225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988377485965823	0	0.34892981558361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter_B	0	0	0	0	0	0	0	0	0	0	0	0.143562682902225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988377485965823	0	0.236738613053807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter_B|s__Helicobacter_B canis_B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988377485965823	0	0.236738613053807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112191202529803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter_C|s__Helicobacter_C magdeburgensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112191202529803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Cyanobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114702660434511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160036286185288
k__Bacteria|p__Cyanobacteria|c__Vampirovibrionia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114702660434511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160036286185288
k__Bacteria|p__Cyanobacteria|c__Vampirovibrionia|o__Gastranaerophilales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114702660434511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160036286185288
k__Bacteria|p__Cyanobacteria|c__Vampirovibrionia|o__Gastranaerophilales|f__Gastranaerophilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114702660434511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160036286185288
k__Bacteria|p__Cyanobacteria|c__Vampirovibrionia|o__Gastranaerophilales|f__Gastranaerophilaceae|g__Zag111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114702660434511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160036286185288
k__Bacteria|p__Deferribacterota	0.15100307968368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deferribacterota|c__Deferribacteres	0.15100307968368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deferribacterota|c__Deferribacteres|o__Deferribacterales	0.15100307968368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deferribacterota|c__Deferribacteres|o__Deferribacterales|f__Mucispirillaceae	0.15100307968368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deferribacterota|c__Deferribacteres|o__Deferribacterales|f__Mucispirillaceae|g__Mucispirillum	0.15100307968368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Desulfobacterota_I	0	0	0	0	0	0	0	0	0	0.303578453357339	0	0	0	0	0.233015406881883	0.249959226366827	0	0	0	0.421201162857829	0.32952809713129	0	0	0	0	0	0	0	0	0	0	0	0	0.841823645740856	0.860344015155137	0	0	0	0	0	0.115386963441572	0.151304628219218	0	0	0	0	0	0	0	0	0.0767616016838007	0	0	0	0	0	0	0.0912602308602249	0	0	0.0980666739588681	0
k__Bacteria|p__Desulfobacterota_I|c__Desulfovibrionia	0	0	0	0	0	0	0	0	0	0.303578453357339	0	0	0	0	0.233015406881883	0.249959226366827	0	0	0	0.421201162857829	0.32952809713129	0	0	0	0	0	0	0	0	0	0	0	0	0.841823645740856	0.860344015155137	0	0	0	0	0	0.115386963441572	0.151304628219218	0	0	0	0	0	0	0	0	0.0767616016838007	0	0	0	0	0	0	0.0912602308602249	0	0	0.0980666739588681	0
k__Bacteria|p__Desulfobacterota_I|c__Desulfovibrionia|o__Desulfovibrionales	0	0	0	0	0	0	0	0	0	0.303578453357339	0	0	0	0	0.233015406881883	0.249959226366827	0	0	0	0.421201162857829	0.32952809713129	0	0	0	0	0	0	0	0	0	0	0	0	0.841823645740856	0.860344015155137	0	0	0	0	0	0.115386963441572	0.151304628219218	0	0	0	0	0	0	0	0	0.0767616016838007	0	0	0	0	0	0	0.0912602308602249	0	0	0.0980666739588681	0
k__Bacteria|p__Desulfobacterota_I|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae	0	0	0	0	0	0	0	0	0	0.303578453357339	0	0	0	0	0.233015406881883	0.249959226366827	0	0	0	0.421201162857829	0.32952809713129	0	0	0	0	0	0	0	0	0	0	0	0	0.841823645740856	0.860344015155137	0	0	0	0	0	0.115386963441572	0.151304628219218	0	0	0	0	0	0	0	0	0.0767616016838007	0	0	0	0	0	0	0.0912602308602249	0	0	0.0980666739588681	0
k__Bacteria|p__Desulfobacterota_I|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	0	0	0	0	0	0	0	0	0	0.303578453357339	0	0	0	0	0.233015406881883	0.249959226366827	0	0	0	0.329816685901042	0.32952809713129	0	0	0	0	0	0	0	0	0	0	0	0	0.841823645740856	0.860344015155137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0767616016838007	0	0	0	0	0	0	0.0912602308602249	0	0	0.0980666739588681	0
k__Bacteria|p__Desulfobacterota_I|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio sp900556755	0	0	0	0	0	0	0	0	0	0.303578453357339	0	0	0	0	0.233015406881883	0.249959226366827	0	0	0	0.329816685901042	0.32952809713129	0	0	0	0	0	0	0	0	0	0	0	0	0.841823645740856	0.860344015155137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0767616016838007	0	0	0	0	0	0	0.0912602308602249	0	0	0.0980666739588681	0
k__Bacteria|p__Desulfobacterota_I|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Mailhella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0913844769567872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115386963441572	0.151304628219218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes	0.961025675940149	0.328382798803769	0.0481821099479212	0	0	0.125577318786071	1.11388708911559	0	2.44729943972965	0.261008403419086	0.910123119356981	3.53061626939129	3.73857592378973	1.75775517211462	0.333016306835649	0.223575112543482	4.2501994339645	1.86308024321709	0.304419647135012	0.24405249235696	0	6.46298855630454	2.52953721487285	0	0.150417855817627	0.529521834372019	2.01178821006234	0.105537469009843	0.613723931975552	0	2.20110136701702	1.73394940373249	0.251492720102047	1.21862542443926	1.06012367566517	5.42864380296467	0	0	0	0.122014993988162	0.137446740652105	0.195853468401057	0	0	0.10416729602605	0	0.0944765561303245	0	0.555768046347228	0.214295093702937	0.325550586667008	0.400490133671245	0.696681230452591	0	0	0	0	0.700268773932441	0.758125500917989	0.0592962686546501	0.381311326842337	0.305219318132586
k__Bacteria|p__Firmicutes_A	3.91170117341414	3.32281201041411	2.03744343946469	0	0	8.76783655080446	2.88765178704203	2.79785629657694	0.927912357192335	7.55114638540494	2.98167416006179	1.35882352220859	2.14914503907618	4.76775278728595	3.48329006265962	2.17911369017678	1.29611006127934	0.906008374802698	4.84361870653937	6.19777873039902	3.02994781136269	2.25018251189545	1.49679929721725	4.24885083077466	1.75631929027035	2.66277803433307	2.83496327888259	3.41221272919127	2.3102075302211	3.30065326962998	0.928128129161932	0	2.27618264043953	3.84975982130451	3.03249335701438	2.59497492594375	3.67580718869702	0.787083968088374	0.351822269940737	2.12432523748807	3.29777019553888	3.34921842412162	3.5385198090686	3.53203326777114	1.83470976889798	0.726517512039133	4.57582115259837	4.40237930120399	5.19894125655113	3.71768706163754	4.68323568877123	5.07927346484596	0.650099121161324	4.47208372292994	5.93209651662824	3.55060775666229	3.47855078164476	0.708235931527676	0.54825405588233	3.15068580589312	8.06822803762131	4.74337769989981
k__Bacteria|p__Firmicutes_A|c__Clostridia	3.91170117341414	3.32281201041411	2.03744343946469	0	0	8.76783655080446	2.88765178704203	2.79785629657694	0.927912357192335	7.55114638540494	2.98167416006179	1.35882352220859	2.14914503907618	4.76775278728595	3.48329006265962	2.17911369017678	1.29611006127934	0.906008374802698	4.84361870653937	6.19777873039902	3.02994781136269	2.25018251189545	1.49679929721725	4.24885083077466	1.75631929027035	2.66277803433307	2.83496327888259	3.41221272919127	2.3102075302211	3.30065326962998	0.928128129161932	0	2.27618264043953	3.84975982130451	3.03249335701438	2.59497492594375	3.67580718869702	0.787083968088374	0.351822269940737	2.12432523748807	3.29777019553888	3.34921842412162	3.5385198090686	3.53203326777114	1.83470976889798	0.726517512039133	4.57582115259837	4.40237930120399	5.19894125655113	3.71768706163754	4.68323568877123	5.07927346484596	0.650099121161324	4.47208372292994	5.93209651662824	3.55060775666229	3.47855078164476	0.708235931527676	0.54825405588233	3.15068580589312	8.06822803762131	4.74337769989981
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales	0	0.187425295891329	0	0	0	0	0	0	0	0	0.12534889258707	0	0	0.316401653345098	0	0.239951040642447	0	0	0	0.670791507503626	0.391899218766569	0.103874522031717	0	0	0	0	0	0	0.0836941258707125	0	0	0	0.0627864665857178	0.148951276449003	0	0	0	0	0	0	0	0	0	0	0	0	0.0991862784743385	0	0	0	1.03880236489416	1.19450648995696	0	0	0	0	0	0	0	0	1.42154133027726	0.0837232742689753
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__Borkfalkiaceae	0	0	0	0	0	0	0	0	0	0	0.12534889258707	0	0	0.100339295611164	0	0.239951040642447	0	0	0	0.186880844406839	0	0	0	0	0	0	0	0	0.0836941258707125	0	0	0	0.0627864665857178	0.148951276449003	0	0	0	0	0	0	0	0	0	0	0	0	0.0991862784743385	0	0	0	0.102677851896242	0	0	0	0	0	0	0	0	0	0.0751747735268978	0.0837232742689753
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__Borkfalkiaceae|g__Borkfalkia	0	0	0	0	0	0	0	0	0	0	0.12534889258707	0	0	0.100339295611164	0	0.239951040642447	0	0	0	0.186880844406839	0	0	0	0	0	0	0	0	0.0836941258707125	0	0	0	0.0627864665857178	0.148951276449003	0	0	0	0	0	0	0	0	0	0	0	0	0.0991862784743385	0	0	0	0.102677851896242	0	0	0	0	0	0	0	0	0	0.0751747735268978	0.0837232742689753
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087126474872168	0	0.103874522031717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-74|g__Ventricola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087126474872168	0	0.103874522031717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-917	0	0.187425295891329	0	0	0	0	0	0	0	0	0	0	0	0.216062357733934	0	0	0	0	0	0.396784188224619	0.391899218766569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.936124512997915	1.19450648995696	0	0	0	0	0	0	0	0	1.34636655675036	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-917|g__HGM11377	0	0.187425295891329	0	0	0	0	0	0	0	0	0	0	0	0.216062357733934	0	0	0	0	0	0.396784188224619	0.391899218766569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.936124512997915	1.19450648995696	0	0	0	0	0	0	0	0	1.34636655675036	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-917|g__HGM11377|s__HGM11377 sp900755035	0	0.187425295891329	0	0	0	0	0	0	0	0	0	0	0	0.216062357733934	0	0	0	0	0	0.396784188224619	0.391899218766569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.936124512997915	1.19450648995696	0	0	0	0	0	0	0	0	1.34636655675036	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Clostridiales	0	0	0	0	0	0	0	0	0	0	0	0.0868732586180033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233204671927437	0.34525503339751	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0	0	0	0	0	0	0	0	0	0	0	0.0868732586180033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233204671927437	0.34525503339751	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	0	0	0	0	0	0	0	0	0	0	0	0.0868732586180033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233204671927437	0.34525503339751	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium celatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233204671927437	0.34525503339751	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp900766315	0	0	0	0	0	0	0	0	0	0	0	0.0868732586180033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales	0.601521110583551	2.53238610006577	0.764287669975218	0	0	3.30463144877003	1.52749842139636	0.430632015296283	0.357389072021025	2.06925199072648	0.810912825438069	0.397396683801373	0.913542418075058	2.54608664602179	1.35944509856353	0.569160266558843	0.737887918424245	0.374860335190149	1.33096444383746	1.81197377475453	0	0.425243842685491	0.303908015170485	1.60110891153393	1.13457747679775	2.00355754573725	0.801850757221882	1.19369375507224	0.528844559138978	2.23672837328672	0.149433911415137	0	1.77415636940329	1.16778522605301	0.882968798541082	0.94351329647687	2.14073968257473	0.705466052494139	0.351822269940737	1.2634385880889	0.754529044306702	0.646632313794137	2.03369317222146	2.10118468484158	1.26193323849473	0	1.6942911180996	1.29535217703271	2.02619661489706	1.26516300391577	0.826539518831369	0.838377943087723	0.267452259984191	3.27844817597777	4.62879882601607	0.283589093843831	0.188461076135048	0.232947845623795	0	1.57849866300458	1.90349169492085	1.92137612055553
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae	0	0	0	0	0	0	0	0	0	0	0.0543733153901644	0	0	0.157517714273398	0.110756736210472	0	0	0	0.0707984882726414	0.112829439232796	0	0	0	0	0	0.0765291425811436	0	0	0	0	0	0	0.072648979523969	0.101934180372687	0	0	0	0	0	0	0.127194368806644	0.16730682656173	0	0	0	0	0	0	0	0	0	0	0	0.137785276655461	0	0	0	0	0	0	0.12158258795345	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum	0	0	0	0	0	0	0	0	0	0	0.0543733153901644	0	0	0.157517714273398	0	0	0	0	0.0707984882726414	0.112829439232796	0	0	0	0	0	0.0765291425811436	0	0	0	0	0	0	0.072648979523969	0.101934180372687	0	0	0	0	0	0	0.127194368806644	0.16730682656173	0	0	0	0	0	0	0	0	0	0	0	0.137785276655461	0	0	0	0	0	0	0.12158258795345	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__Anaerotignum sp001304995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0765291425811436	0	0	0	0	0	0	0.072648979523969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137785276655461	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	0.601521110583551	2.53238610006577	0.764287669975218	0	0	3.30463144877003	1.52749842139636	0.430632015296283	0.357389072021025	2.06925199072648	0.756539510047904	0.397396683801373	0.913542418075058	2.38856893174839	1.24868836235306	0.569160266558843	0.737887918424245	0.374860335190149	1.26016595556482	1.69914433552174	0	0.425243842685491	0.303908015170485	1.60110891153393	1.13457747679775	1.92702840315611	0.801850757221882	1.19369375507224	0.528844559138978	2.23672837328672	0.149433911415137	0	1.70150738987932	1.06585104568032	0.882968798541082	0.94351329647687	2.14073968257473	0.705466052494139	0.351822269940737	1.2634385880889	0.627334675500058	0.479325487232407	2.03369317222146	2.10118468484158	1.26193323849473	0	1.6942911180996	1.29535217703271	2.02619661489706	1.26516300391577	0.826539518831369	0.838377943087723	0.267452259984191	3.14066289932231	4.62879882601607	0.283589093843831	0.188461076135048	0.232947845623795	0	1.57849866300458	1.7819091069674	1.92137612055553
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Acetatifactor	0	0	0	0	0	0	0	0	0.0888817241601061	0	0	0	0	0	0	0	0	0.157950344732833	0	0	0	0.250293879934653	0.161603446699247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
