Taxa	reSRR16235394	reSRR16235395	reSRR16235396	reSRR16235397	reSRR16235398	reSRR16235399	reSRR16235400	reSRR16235401	reSRR16235402	reSRR16235403	reSRR16235404	reSRR16235405	reSRR16235406	reSRR16235407	reSRR16235408	reSRR16235409
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__terasakiellaceae|g__terasakiella|s__terasakiella_sp._sh-1	0.000311738650128986	0.000218200633321937	0.00054239675595322	0.000413206362803091	0.000243985983395632	0.00037343192653901	0.000239707646328365	0.000172402573654965	0.000300333686815356	0.000719476948814154	8.71274210145662e-05	0.00037005054724427	7.80194122868142e-05	0.000654678623663055	0.0003568740397782	0.000321860777575728
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__thalassospiraceae	0.000828568517448094	0.0011039655804704	0.00111614592554535	0.00177858390945678	0.00191163017990477	0.00213966401152081	0.00117674662743016	0.00197712738723459	0.00238658018987203	0.00102282398669255	0.000311972378471511	0.000593029723147869	0.000397647327139246	0.00133297967189127	0.00244147160546673	0.00220980413861278
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__thalassospiraceae|g__magnetospira	0.000114851081626469	0.000149067759398155	9.40572409167433e-05	0.000281833687672761	0.000304982479244539	0.000218676353378699	0.000205463696852885	0.000418167944609914	0.000370054006968921	0.000105004743880985	3.65373055867536e-05	0.000120978063522165	7.04691465816386e-05	0.000229474981490143	0.00018288782990901	0.000373358501987844
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__thalassospiraceae|g__magnetospira|s__magnetospira_sp._qh-2	0.000114851081626469	0.000149067759398155	9.40572409167433e-05	0.000281833687672761	0.000304982479244539	0.000218676353378699	0.000205463696852885	0.000418167944609914	0.000370054006968921	0.000105004743880985	3.65373055867536e-05	0.000120978063522165	7.04691465816386e-05	0.000229474981490143	0.00018288782990901	0.000373358501987844
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__thalassospiraceae|g__thalassospira	0.000713717435821626	0.00095489782107224	0.00102208868462861	0.00149675022178402	0.00160542777074326	0.00192098765814211	0.000971282930577272	0.00155529130275968	0.00201652618290311	0.000913930178223385	0.000275435072884758	0.000472051659625704	0.000327178180557608	0.00110350469040113	0.00225858377555772	0.00183644563662494
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__thalassospiraceae|g__thalassospira|s__thalassospira_indica	0.000196887568502517	0.000252767070283828	0	8.75817834202204e-05	6.70961454337987e-05	0.000104291799303687	8.09402442147727e-05	0.000157730014194968	0.000160893046508227	7.38922271755077e-05	7.02640492052953e-05	9.72568745962505e-05	0	0.000269970566458992	4.69358147554095e-05	0.000108513062154103
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__thalassospiraceae|g__thalassospira|s__thalassospira_marina	0.000262516758003357	0.000401834829681983	0.000551802480044894	0.000570404435608615	0.000535549233553411	0.000672850318088306	0.000314421717911232	0.000803322630434835	0.000901001060446069	0.0004550205568176	9.83696688874135e-05	0.000168420441373995	0	0.000377958793042588	0.00101883087546656	0.000590384626296049
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__thalassospiraceae|g__thalassospira|s__thalassospira_sp._a40-3	0.000114851081626469	8.42556900946094e-05	8.77867581889604e-05	9.76873738148613e-05	0.000197628646550462	0.000148027069979427	5.29224673711975e-05	0.000106376056084978	0.000305696788365631	0.000143895389762831	3.091618165033e-05	0.000102001112381433	0	0.000161982339875395	0.000120576489630276	0.000184840046550632
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__thalassospiraceae|g__thalassospira|s__thalassospira_sp._b30-1	0	0.000123142931676737	0.000159897309558464	8.87046267974028e-05	0.000356219535757622	0.000114384554075012	0	0.000157730014194968	0.000252065772862888	8.1670356351877e-05	0	3.79539022814636e-05	0	0.000124861386987284	0.00014889982612061	8.09249955047544e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rhodospirillales|f__thalassospiraceae|g__thalassospira|s__thalassospira_xiamenensis	0.000123054730314073	9.0736897024964e-05	0.000219466895472401	0.000651249158765742	0.000446494349614006	0.000874705413514798	0.000516772328448164	0.000326464447984933	0.000391506413170018	0.0001516735189392	7.02640492052953e-05	6.16750912073784e-05	0.000327178180557608	0.000158607707794658	0.000921722293213991	0.00086994370167611
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales	0.000762939327947255	0.00116877764977394	0.0012102031664621	0.00245902699602927	0.00165422496742238	0.00360311345336288	0.00310063397068899	0.00165799921897966	0.000879548654244973	0.00120949908692542	0.000612702509070175	0.00118368732740315	0.000626672053529572	0.000988767199656057	0.00314469958861244	0.00355426258665768
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae	0.000590662705507552	0.000879283740218103	0.00100954771917305	0.00144060805292491	0.00107719811669171	0.00198827268995094	0.00166550117903475	0.000946380085169806	0.000418321920921389	0.000711698819637785	0.000460932162786737	0.000839730087977383	0.000218957705450091	0.000715422001116328	0.00139027120258265	0.00177115387888815
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__anaplasma	0.000229702163252937	0.000164190575568982	0.00026022503320299	0.000328993109514418	0.000256185282565413	0.000386888932900776	0.000224142214748601	0.00024576537095495	9.6535827904936e-05	0.000186675100232862	0.000289487882725817	0.000182653154729544	0	0.000182230132359819	0.000407046807275362	0.000614294284058818
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__anaplasma|s__anaplasma_centrale	0	0	0	0.000209971711533093	0.000146391590037379	0.000275868630416205	0.000124523452638112	0	0	0	0	0	0	0	0.000313984415949981	0.000239096577627684
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__anaplasma|s__anaplasma_marginale	0	7.77744831642549e-05	0	2.58253976751932e-05	2.19587385056068e-05	0	0	0.000179738853384963	0	0	0	0	0	0.000101238962422122	1.53755255233238e-05	6.80505644017253e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__anaplasma|s__anaplasma_ovis	0	2.59248277214183e-05	0.00026022503320299	1.68426506577347e-05	3.78178274263229e-05	6.39207802183891e-05	0	6.60265175699865e-05	9.6535827904936e-05	0	0	0	0	0	0	0.000172885217669248
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__anaplasma|s__anaplasma_phagocytophilum	0	0	0	0	4.87971966791263e-05	0	0	0	0	0	0	0	0	0	0	0.000103915051045878
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__anaplasma|s__anaplasma_platys	0.000229702163252937	5.83308623731911e-05	0	7.5230506271215e-05	0	4.37352706757399e-05	9.96187621104895e-05	0	0	0.000186675100232862	0.000289487882725817	0.000182653154729544	0	7.76165378569601e-05	7.76868658020572e-05	2.8507668870993e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__candidatus_neoehrlichia	0	0	5.95695859139374e-05	2.69482410523755e-05	5.12370565130826e-05	8.41062897610382e-05	4.35832084233391e-05	5.13539581099895e-05	0	9.72266147046154e-05	0	7.11635667777443e-05	0	0	0.000114102584146771	0.000114950277705617
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__candidatus_neoehrlichia|s__candidatus_neoehrlichia_mikurensis	0	0	5.95695859139374e-05	2.69482410523755e-05	5.12370565130826e-05	8.41062897610382e-05	4.35832084233391e-05	5.13539581099895e-05	0	9.72266147046154e-05	0	7.11635667777443e-05	0	0	0.000114102584146771	0.000114950277705617
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__ehrlichia	0.000106647432938864	0.000138265747847564	0.000175573516377921	0.000368292627715799	0.000298882829659649	0.000666121814907423	0.00065686121266604	0.00058690237839988	0.00013944064030713	0.000217787616938339	9.83696688874135e-05	0.000232467651473965	0.000138421537928219	0.000178855500279082	0.000350400134294695	0.000386232933090873
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__ehrlichia|s__ehrlichia_canis	0	4.5368448512482e-05	5.32991031861545e-05	8.64589400430381e-05	5.12370565130826e-05	0.000127841560436778	0.000127636538954065	0.000117380475679976	0	0.000120561002233723	5.90218013324481e-05	8.30241612407017e-05	0	8.43658020184349e-05	7.44499130603048e-05	6.89701666233703e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__ehrlichia|s__ehrlichia_chaffeensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__ehrlichia|s__ehrlichia_muris	0	0	0	5.05279519732041e-05	2.43985983395631e-05	0.000114384554075012	4.04701221073864e-05	6.60265175699865e-05	5.89941170530165e-05	0	0	2.84654267110977e-05	0	4.04955849688488e-05	4.77450529408476e-05	4.50605088606019e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__ehrlichia|s__ehrlichia_ruminantium	0.000106647432938864	9.28972993350822e-05	0.000119139171827875	0.000231305735699557	0.000222027244890025	0.000420531448805191	0.000488754551604589	0.000399827245284918	8.04465232541133e-05	9.72266147046154e-05	3.93478675549654e-05	0.000120978063522165	8.05361675218727e-05	5.0619481211061e-05	0.0001869340208362	0.000251051406509068
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__ehrlichia|s__ehrlichia_sp._hf	0	0	0	0	0	0	0	0	0	0	0	0	5.7885370406346e-05	0	3.96526710864667e-05	2.11508510978335e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__neorickettsia	0	0.000211719426391583	0	9.20731569289497e-05	6.34363556828642e-05	9.41990445323628e-05	6.84878989509615e-05	5.8690237839988e-05	0.000182345452709324	0	0	4.26981400666466e-05	8.05361675218727e-05	0.000101238962422122	0.0001019640113652	0.000163689195452799
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__neorickettsia|s__neorickettsia_helminthoeca	0	0	0	2.24568675436463e-05	1.46391590037379e-05	4.70995222661814e-05	3.1130863159528e-05	0	0	0	0	0	0	0	1.13293345961333e-05	3.12664755359279e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__neorickettsia|s__neorickettsia_risticii	0	0	0	0	0	0	0	0	0.000182345452709324	0	0	0	0	0	1.37570491524476e-05	2.9427271092638e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__neorickettsia|s__neorickettsia_sennetsu	0	0.000211719426391583	0	6.96162893853034e-05	4.75772667621481e-05	4.37352706757399e-05	3.73570357914336e-05	5.8690237839988e-05	0	0	0	4.26981400666466e-05	8.05361675218727e-05	0.000101238962422122	7.6068389431181e-05	0.000102995448824233
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__wolbachia	0.000254313109315752	0.000360787185789738	0.000514179583678197	0.000622055230959002	0.000405016732436748	0.000750228104668461	0.000669313557929851	0	0	0.000206120423173785	7.02640492052953e-05	0.0003060033371443	0	0.000249722773974567	0.000414329950944305	0.000489228381915106
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__wolbachia|s__candidatus_wolbachia_massiliensis	0	0	3.76228963666973e-05	0.00020884886815591	3.78178274263229e-05	0.000134570063617661	0.000479415292656731	0	0	0	7.02640492052953e-05	0	0	0	5.01727674971619e-05	0.000183920444328987
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__wolbachia|s__wolbachia_endosymbiont_of_anopheles_demeilloni	0	0	5.95695859139374e-05	0	0	0	0	0	0	0	0	0	0	0	7.76868658020572e-05	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__wolbachia|s__wolbachia_endosymbiont_of_bemisia_tabaci	0	0	0	0	5.24569864300608e-05	0.00019849084383605	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__wolbachia|s__wolbachia_endosymbiont_of_cimex_lectularius	0	0	0	0	1.5859088920716e-05	4.37352706757399e-05	0	0	0	0	0	0	0	0	3.72249565301524e-05	1.83920444328987e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__wolbachia|s__wolbachia_endosymbiont_of_cruorifilaria_tuberocauda	0	5.18496554428366e-05	0	3.5930988069834e-05	1.46391590037379e-05	7.06492833992721e-05	4.98093810552447e-05	0	0	4.27797104700308e-05	0	4.03260211740551e-05	0	0	2.5086383748581e-05	1.74724422112538e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__wolbachia|s__wolbachia_endosymbiont_of_ctenocephalides_felis_wcfej	0.000254313109315752	0.000172832184809455	0	0	0	0	0	0	0	0	0	0.000187397392514727	0	0.000249722773974567	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__wolbachia|s__wolbachia_endosymbiont_of_ctenocephalides_felis_wcfet	0	0	0	2.24568675436463e-05	1.46391590037379e-05	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__wolbachia|s__wolbachia_endosymbiont_of_dipetalonema_caudispina	0	0	0	3.9299518201381e-05	2.07388085886287e-05	0	8.40533305307255e-05	0	0	3.88906458818462e-05	0	7.59078045629273e-05	0	0	1.86124782650762e-05	1.01156244380943e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__wolbachia|s__wolbachia_endosymbiont_of_dirofilaria_(dirofilaria)_immitis	0	0	0	1.68426506577347e-05	2.19587385056068e-05	0	0	0	0	0	0	0	0	0	8.90162003981905e-06	1.83920444328987e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__wolbachia|s__wolbachia_endosymbiont_of_drosophila_innubila	0	0	0	0	0	0	0	0	0	0.000120561002233723	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__wolbachia|s__wolbachia_endosymbiont_of_folsomia_candida	0	2.59248277214183e-05	0	5.3896482104751e-05	0	4.70995222661814e-05	4.98093810552447e-05	0	0	0	0	0	0	0	4.61265765699714e-05	5.33369288554063e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__wolbachia|s__wolbachia_endosymbiont_of_litomosoides_sigmodontis	0	0	0	0	2.07388085886287e-05	0	0	0	0	0	0	0	0	0	2.18494310068286e-05	2.29900555411234e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__wolbachia|s__wolbachia_endosymbiont_of_spodoptera_picta	0	0	0.000410716618669779	0.00024253416947138	0.000202508366218374	0	0	0	0	0	0	0	0	0	0	0.000161849991009509
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__anaplasmataceae|g__wolbachia|s__wolbachia_pipientis	0	0.000105859713195791	0	0	0	0.000248954617692673	0	0	0	0	0	0	0	0	0.000125431918742905	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__candidatus_deianiraeaceae	0	0	9.09219995528519e-05	2.91939278067402e-05	8.17353044375366e-05	0.000114384554075012	7.16009852669143e-05	0	0	0	0	0	2.51675523505852e-05	0	2.42771455631429e-05	1.83920444328987e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__candidatus_deianiraeaceae|g__candidatus_deianiraea	0	0	9.09219995528519e-05	2.91939278067402e-05	8.17353044375366e-05	0.000114384554075012	7.16009852669143e-05	0	0	0	0	0	2.51675523505852e-05	0	2.42771455631429e-05	1.83920444328987e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__candidatus_deianiraeaceae|g__candidatus_deianiraea|s__candidatus_deianiraea_vastatrix	0	0	9.09219995528519e-05	2.91939278067402e-05	8.17353044375366e-05	0.000114384554075012	7.16009852669143e-05	0	0	0	0	0	2.51675523505852e-05	0	2.42771455631429e-05	1.83920444328987e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__candidatus_midichloriaceae	0.000172276622439703	0.000159869770948746	4.07581377305888e-05	0.000143723952279336	5.73367060979734e-05	0.000114384554075012	0.000112071107374301	4.4017678379991e-05	0	0.000132228195998277	9.27485449509898e-05	0.000135210776877714	4.53015942310534e-05	0.000158607707794658	0.000139998206080791	0.000146216753241545
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__candidatus_midichloriaceae|g__candidatus_fokinia	0.000172276622439703	9.72181039553186e-05	4.07581377305888e-05	0.000128004144998784	5.73367060979734e-05	0.000114384554075012	5.91486400031031e-05	4.4017678379991e-05	0	0.000132228195998277	9.27485449509898e-05	0.000135210776877714	0	0.000158607707794658	0.000106819440477829	9.10406199428487e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__candidatus_midichloriaceae|g__candidatus_fokinia|s__candidatus_fokinia_solitaria	0.000172276622439703	9.72181039553186e-05	4.07581377305888e-05	0.000128004144998784	5.73367060979734e-05	0.000114384554075012	5.91486400031031e-05	4.4017678379991e-05	0	0.000132228195998277	9.27485449509898e-05	0.000135210776877714	0	0.000158607707794658	0.000106819440477829	9.10406199428487e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__candidatus_midichloriaceae|g__candidatus_midichloria	0	6.26516669934275e-05	0	1.45969639033701e-05	0	0	5.29224673711975e-05	0	0	0	0	0	4.53015942310534e-05	0	3.23695274175238e-05	5.42565310770513e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__candidatus_midichloriaceae|g__candidatus_midichloria|s__candidatus_midichloria_mitochondrii	0	6.26516669934275e-05	0	1.45969639033701e-05	0	0	5.29224673711975e-05	0	0	0	0	0	4.53015942310534e-05	0	3.23695274175238e-05	5.42565310770513e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae	0	8.42556900946094e-05	6.27048272778289e-05	0.000717496918019498	0.000367198905010425	0.00122458757892072	0.00112071107374301	0.000597906797994877	0.000407595717820841	0.000276123585761108	5.62112393642363e-05	0.000139955014662897	0.000304527383442081	3.71209528881114e-05	0.00132795986230391	0.00144377548798255
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__candidatus_phycorickettsia	0	0	0	7.74761930255796e-05	6.09964958489079e-05	7.06492833992721e-05	4.35832084233391e-05	0	0	0	0	2.84654267110977e-05	0	3.71209528881114e-05	0.000116530298703086	0.000170126411004313
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__candidatus_phycorickettsia|s__candidatus_phycorickettsia_trachydisci	0	0	0	7.74761930255796e-05	6.09964958489079e-05	7.06492833992721e-05	4.35832084233391e-05	0	0	0	0	2.84654267110977e-05	0	3.71209528881114e-05	0.000116530298703086	0.000170126411004313
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__candidatus_sneabacter	0	4.96892531327184e-05	6.27048272778289e-05	2.69482410523755e-05	2.68384581735195e-05	9.75632961228043e-05	0.000143201970533829	9.17034966249812e-05	0	4.66687750582154e-05	5.62112393642363e-05	4.50702589592381e-05	0	0	2.99418128612095e-05	2.02312488761886e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__candidatus_sneabacter|s__candidatus_sneabacter_namystus	0	4.96892531327184e-05	6.27048272778289e-05	2.69482410523755e-05	2.68384581735195e-05	9.75632961228043e-05	0.000143201970533829	9.17034966249812e-05	0	4.66687750582154e-05	5.62112393642363e-05	4.50702589592381e-05	0	0	2.99418128612095e-05	2.02312488761886e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__orientia	0	3.4566436961891e-05	0	0.000156075229428342	3.53779675923666e-05	0.000117748805665453	0.000124523452638112	7.70309371649842e-05	0	0	0	6.64193289925613e-05	4.02680837609363e-05	0	0.000111674869590457	6.98897688450152e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__orientia|s__orientia_tsutsugamushi	0	3.4566436961891e-05	0	0.000156075229428342	3.53779675923666e-05	0.000117748805665453	0.000124523452638112	7.70309371649842e-05	0	0	0	6.64193289925613e-05	4.02680837609363e-05	0	0.000111674869590457	6.98897688450152e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia	0	0	0	0.000453628724381655	0.000241546123561675	0.000931897690552304	0.000809402442147727	0.000429172364204912	0.000407595717820841	0.000229454810702892	0	0	0.000264259299681145	0	0.00106819440477829	0.00118168885481374
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__rickettsia_africae	0	0	0	0.000126881301621601	0	0	0.000242820732644318	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__rickettsia_akari	0	0	0	1.45969639033701e-05	3.17181778414321e-05	0.000275868630416205	0	7.3362797299985e-05	0	0	0	0	0	0	0	8.64426088346241e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__rickettsia_amblyommatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.62993440671334e-05	3.49448844225076e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__rickettsia_australis	0	0	0	2.69482410523755e-05	0	0	0	0	0	0	0	0	0.000264259299681145	0	0	1.4713635546319e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__rickettsia_bellii	0	0	0	9.88102171920436e-05	8.90548839394055e-05	0	9.02795031626311e-05	0	0.000117988234106033	0	0	0	0	0	0.000126241156928343	0.000243694588735908
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__rickettsia_canadensis	0	0	0	6.28792291222096e-05	0	0.000205219347016933	0.000118297280006206	0.000187075133114962	0	0.000229454810702892	0	0	0	0	0.000406237569089924	0.000526932073002549
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__rickettsia_conorii	0	0	0	3.25624579382871e-05	0	0	0	0	0	0	0	0	0	0	4.12711474573429e-05	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__rickettsia_endosymbiont_of_bemisia_tabaci	0	0	0	0	0	0.000390253184491217	0.000298856286331468	0	0	0	0	0	0	0	0.0002209220246246	2.20704533194785e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__rickettsia_endosymbiont_of_ixodes_scapularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9427271092638e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__rickettsia_helvetica	0	0	0	0	6.58762155168205e-05	0	0	0	0	0	0	0	0	0	0.000124622680557467	6.43721555151456e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__rickettsia_prowazekii	0	0	0	5.16507953503864e-05	1.70790188376942e-05	5.38280254470645e-05	0	0	0	0	0	0	0	0	1.94217164505143e-05	4.3221304417312e-05
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__rickettsia_slovaca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|f__rickettsiaceae|g__rickettsia|s__rickettsia_tillamookensis	0	0	0	3.5930988069834e-05	3.53779675923666e-05	0	5.29224673711975e-05	0.000165066293924966	0.000284244382164534	0	0	0	0	0	3.07510510466476e-05	0.000111271868819037
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__rickettsiales|s__rickettsiales_endosymbiont_of_stachyamoeba_lipophora	0	4.32080462023638e-05	0	0.000126881301621601	6.9536005267755e-05	0.00015475557316031	0.000124523452638112	6.23583777049872e-05	5.36310155027422e-05	8.1670356351877e-05	0	6.64193289925613e-05	3.02010628207023e-05	7.76165378569601e-05	0.000262193172081943	0.000173804819890893
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__sphingomonadales	0.0491152446926905	0.0511172790597065	0.0306532548147666	0.0420594672224951	0.0590311887526561	0.0605868068922615	0.0333100235806949	0.0717965015776303	0.0794972542797148	0.0594754647471074	0.0213518392725051	0.0393439639525222	0.0449165306800894	0.0738470738227765	0.0644121226081306	0.0541553748326703
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__sphingomonadales|f__erythrobacteraceae	0.00987719301987629	0.0104109787324596	0.00510417294041527	0.0116349030743631	0.0110635444170749	0.013090302938408	0.00833061898148968	0.0107219728253928	0.0144750110841901	0.0142223091989911	0.00436199217466473	0.00906149416969944	0.0073841598596617	0.0164412074973526	0.0162454565726698	0.0122923228967279
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__sphingomonadales|f__erythrobacteraceae|g__altererythrobacter	0.00196887568502517	0.00124007092600784	0.000423257584125345	0.00122839065463745	0.00108451769619358	0.00134233638458617	0.00131060933901613	0.00130952593180473	0.000707929404636198	0.00356238316277711	0.00103147624233374	0.00202341741538053	0.000593954235473811	0.00281106852325425	0.00147928740298084	0.0015614845723531
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__sphingomonadales|f__erythrobacteraceae|g__altererythrobacter|s__altererythrobacter_epoxidivorans	0.000311738650128986	8.42556900946094e-05	0	0.00024253416947138	0.000161030749041117	0.000343153662225036	0.000529224673711975	0.000473190042584903	0.000166256148058501	0.000956709888693416	0	0.000640472100999699	3.77513285258778e-05	0.000516318708352822	0.000140807444266229	0.000210588908756691
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__sphingomonadales|f__erythrobacteraceae|g__altererythrobacter|s__altererythrobacter_ishigakiensis	0.000131258379001678	0.000144746954777919	0.000150491585466789	0.000124635614867237	0.000114673412195947	0.000164848327931635	0.000105844934742395	0.000176070713519964	0.00010189892945521	0.000482244008934893	0.000129285850537743	6.16750912073784e-05	0	0.000445451434657336	0.000196644879061457	7.17289732883051e-05
